Pulse Number,Top Level (dBm),Base Level (dBm),Top/Base (dB),Droop (dB),Overshoot (dB),Ripple (dB),Rise Time (sec),Rise Edge (sec),Fall Time (sec),Fall Edge (sec),Width (sec),PRI (sec),Duty Cycle (%),Freq Mean (Hz),Freq Error RMS (Hz),Phase Mean (deg),Phase Error RMS (deg),Modulation,
1,-1.742888,-55.68939,53.9465,-0.2120204,0.294678,0.1680716,1.37701E-07,0,1.337025E-07,0.0001999857,0.0001999857,0.001692123,11.81863,-0.7571999,1747.287,-111.5932,0.7007653,0,
2,-1.71323,-53.39041,51.67718,-0.2135472,-0.04548769,0.133728,1.151534E-07,0.001692123,7.386261E-08,0.001892116,0.0001999928,0.001692129,11.819,2.192792,1704.791,-111.49,0.6808872,0,
3,-1.72165,-54.60989,52.88824,-0.2157096,0.1592997,0.158618,1.378822E-07,0.003384253,1.288539E-07,0.003584243,0.0001999907,0.001692111,11.81901,-0.2850139,1792.753,-111.6242,0.6899217,0,
4,-1.725596,-54.77571,53.05012,-0.2089156,-0.08890581,0.1413334,1.171531E-07,0.005076363,7.909138E-08,0.005276356,0.000199993,0.001692139,11.81895,0.05184095,1698.947,-111.2709,0.583976,0,
5,-1.72723,-53.69556,51.96833,-0.2169709,-0.08561178,0.1523756,1.26405E-07,0.006768502,1.191253E-07,0.006968497,0.0001999949,0.001692108,11.81927,-1.63705,1630.315,-111.3433,0.5436593,0,
6,-1.758497,-53.62366,51.86516,-0.2118096,0.1544592,0.1579031,1.266372E-07,0.00846061,1.21425E-07,0.008660604,0.0001999948,0.00169214,11.81904,-0.4633524,1689.262,-111.3369,0.561052,0,
7,-1.725457,-55.43138,53.70592,-0.2127076,-0.3279393,0.1468946,9.421646E-08,0.01015275,1.038848E-07,0.01035274,0.000199994,0.001692112,11.81919,0.8633784,1727.886,-111.4744,0.5973948,0,
8,-1.756332,-54.19195,52.43562,-0.2112653,0.2922445,0.1503136,1.327836E-07,0.01184486,1.324194E-07,0.01204485,0.0001999911,0.001692128,11.81891,4.032237,1801.493,-111.5592,0.6155742,0,
9,-1.749556,-54.26278,52.51323,-0.2119,-0.2828914,0.1504567,9.169504E-08,0.01353699,1.034997E-07,0.01373698,0.000199994,0.00169213,11.81907,-1.241675,1785.303,-111.4766,0.6390142,0,
10,-1.726283,-55.02246,53.29617,-0.212889,0.261506,0.1532493,1.379454E-07,0.01522912,1.334981E-07,0.01542911,0.0001999856,0.001692117,11.81867,0.2045152,1703.178,-111.4807,0.5612943,0,
11,-1.717614,-54.62069,52.90307,-0.213958,-0.2585258,0.1367747,9.785726E-08,0.01692124,7.561943E-08,0.01712123,0.000199992,0.001692136,11.81891,0.8183164,1702.254,-111.5756,0.6403778,0,
12,-1.723157,-54.08343,52.36027,-0.2159487,0.1535915,0.1516302,1.369134E-07,0.01861337,1.285643E-07,0.01881336,0.0001999915,0.001692111,11.81905,-0.6509219,1733.631,-111.7775,0.6088628,0,
13,-1.743046,-54.22654,52.4835,-0.2159969,-0.03358666,0.1516182,1.15195E-07,0.02030548,8.003153E-08,0.02050548,0.0001999934,0.001692129,11.81904,0.7035818,1778.443,-111.4534,0.6071308,0,
14,-1.722956,-54.6051,52.88214,-0.2163864,0.1411727,0.1408623,1.381621E-07,0.02199761,1.28641E-07,0.0221976,0.0001999904,0.001692117,11.81894,-0.4077201,1805.411,-111.6192,0.6476548,0,
15,-1.725194,-55.49022,53.76503,-0.2136343,0.1090463,0.1452156,1.276238E-07,0.02368973,1.213518E-07,0.02388972,0.0001999944,0.001692132,11.81908,-3.005025,1792.236,-111.6884,0.5814859,0,
16,-1.746982,-53.63979,51.89281,-0.2157135,-0.04604145,0.1523831,1.268734E-07,0.02538186,1.201261E-07,0.02558186,0.0001999948,0.001692121,11.81918,-3.865779,1796.852,-111.6612,0.6727223,0,
17,-1.72138,-54.19164,52.47026,-0.2219133,0.2630943,0.1420656,1.340343E-07,0.02707398,1.31912E-07,0.02727397,0.0001999903,0.001692127,11.81887,-1.437479,1756.503,-111.8733,0.5921615,0,
18,-1.748956,-54.40029,52.65133,-0.2119887,-0.2634864,0.1616667,9.125518E-08,0.02876611,1.03085E-07,0.0289661,0.0001999941,0.001692113,11.81919,-3.251116,1750.022,-111.5746,0.7292687,0,
19,-1.72762,-54.25143,52.52382,-0.2130091,0.2396205,0.1334152,1.34405E-07,0.03045822,1.323791E-07,0.03065821,0.0001999905,0.001692134,11.81884,-3.201592,1621.662,-111.6931,0.564935,0,
20,-1.724539,-53.97271,52.24817,-0.211098,-0.266034,0.1490117,9.975938E-08,0.03215036,7.308828E-08,0.03235035,0.0001999922,0.001692123,11.81901,-3.35004,1789.529,-111.5686,0.642566,0,
21,-1.739017,-55.61597,53.87696,-0.2083024,0.2566809,0.1423326,1.380035E-07,0.03384248,1.329511E-07,0.03404247,0.0001999849,0.001692123,11.81858,-0.5749363,1797.233,-111.7288,0.6520829,0,
22,-1.738855,-54.30564,52.56678,-0.2136004,-0.06740388,0.1616712,1.164752E-07,0.0355346,7.842658E-08,0.0357346,0.0001999933,0.001692129,11.81903,-3.729562,1868.175,-111.7661,0.6324363,0,
23,-1.746033,-55.04935,53.30331,-0.2171265,0.1527288,0.1607374,1.372185E-07,0.03722673,1.291731E-07,0.03742673,0.0001999914,0.001692111,11.81905,-2.512119,1698.004,-111.7065,0.584347,0,
24,-1.743651,-53.34429,51.60064,-0.2119951,-0.005299439,0.1362283,1.150843E-07,0.03891884,7.93906E-08,0.03911884,0.0001999933,0.001692139,11.81896,-2.23266,1600.283,-111.6575,0.5784434,0,
25,-1.741144,-54.19191,52.45076,-0.2157797,-0.1105088,0.1392953,1.284801E-07,0.04061098,1.190501E-07,0.04081098,0.0001999953,0.001692108,11.8193,-0.8753315,1654.143,-111.6637,0.6380091,0,
26,-1.74095,-55.54991,53.80896,-0.2132789,0.1498033,0.1426523,1.26943E-07,0.04230309,1.223534E-07,0.04250308,0.0001999943,0.00169214,11.81901,-2.67022,1735.304,-111.5765,0.6070182,0,
27,-1.733158,-54.91847,53.18531,-0.216648,-0.2942554,0.1536326,9.183415E-08,0.04399523,1.045289E-07,0.04419522,0.0001999937,0.001692112,11.81917,-0.6750472,1620.377,-111.6777,0.6135165,0,
28,-1.735683,-54.66668,52.93099,-0.2082152,0.273435,0.1548667,1.334786E-07,0.04568734,1.330549E-07,0.04588733,0.0001999909,0.001692128,11.8189,-8.570267,1743.081,-111.6555,0.5996684,0,
29,-1.732762,-54.25586,52.5231,-0.2174928,-0.3171405,0.1369467,9.534627E-08,0.04737947,1.030997E-07,0.04757946,0.000199994,0.00169213,11.81907,-0.88496,1712.548,-111.4324,0.6405411,0,
30,-1.733333,-52.74878,51.01544,-0.2135144,0.2880044,0.1432464,1.380106E-07,0.0490716,1.331944E-07,0.04927158,0.0001999849,0.001692117,11.81862,4.236169,1795.231,-111.4625,0.6725345,0,
31,-1.722157,-53.2727,51.55054,-0.2141405,-0.2639091,0.1412518,9.984218E-08,0.05076372,7.377771E-08,0.05096371,0.000199992,0.001692135,11.81891,0.2536712,1667.701,-111.647,0.5491354,0,
32,-1.731603,-55.14089,53.40929,-0.2102491,0.1483591,0.1348448,1.375459E-07,0.05245585,1.287685E-07,0.05265584,0.0001999909,0.001692111,11.81901,-0.4744618,1668.07,-111.6115,0.5697179,0,
33,-1.729484,-53.00345,51.27397,-0.2107903,-0.04268142,0.1364586,1.161225E-07,0.05414796,7.790636E-08,0.05434795,0.0001999928,0.001692138,11.81894,-1.339744,1761.097,-111.889,0.6349097,0,
34,-1.724475,-56.25753,54.53305,-0.2124966,-0.1269575,0.1504047,1.285425E-07,0.0558401,1.194809E-07,0.0560401,0.0001999949,0.001692108,11.81928,-3.934249,1764.541,-111.8412,0.650996,0,
35,-1.756413,-54.9612,53.20478,-0.2118695,0.1679509,0.159936,1.256176E-07,0.05753221,1.217709E-07,0.05773221,0.0001999945,0.001692132,11.81908,1.187421,1660.966,-112.0029,0.5339546,0,
36,-1.713589,-54.14357,52.42999,-0.2108942,-0.0987792,0.1529134,1.273987E-07,0.05922434,1.200533E-07,0.05942434,0.000199995,0.001692121,11.81919,-5.332788,1691.767,-111.8576,0.5778492,0,
37,-1.742475,-53.74152,51.99905,-0.2098119,0.2668475,0.1307917,1.338626E-07,0.06091646,1.327242E-07,0.06111645,0.0001999905,0.001692127,11.81888,-3.262523,1785.585,-111.7396,0.6711381,0,
38,-1.750796,-53.92471,52.17391,-0.2165998,-0.3367681,0.1399656,9.304604E-08,0.06260859,1.02561E-07,0.06280858,0.0001999943,0.00169213,11.81908,0.6431551,1569.019,-111.7676,0.5134475,0,
39,-1.732051,-55.70715,53.9751,-0.2122891,0.2617541,0.1359132,1.375823E-07,0.06430072,1.334614E-07,0.0645007,0.0001999849,0.001692117,11.81862,1.4249,1664.92,-111.5628,0.6718596,0,
40,-1.720011,-54.62148,52.90147,-0.2086362,-0.2500107,0.135695,1.012308E-07,0.06599284,7.614202E-08,0.06619283,0.0001999918,0.001692123,11.81899,2.038271,1687.363,-111.6676,0.5735818,0,
41,-1.740515,-54.10805,52.36753,-0.2102197,0.3160788,0.1795175,1.36706E-07,0.06768496,1.338122E-07,0.06788494,0.0001999857,0.001692124,11.81863,-0.3317713,1728.404,-111.4784,0.5913205,0,
42,-1.730586,-55.78707,54.05648,-0.2142324,-0.05224299,0.1730962,1.163138E-07,0.06937709,8.110642E-08,0.06957708,0.0001999931,0.001692129,11.81902,-1.493603,1892.725,-111.6086,0.6003419,0,
