Pulse Number,Top Level (dBm),Base Level (dBm),Top/Base (dB),Droop (dB),Overshoot (dB),Ripple (dB),Rise Time (sec),Rise Edge (sec),Fall Time (sec),Fall Edge (sec),Width (sec),PRI (sec),Duty Cycle (%),Freq Mean (Hz),Freq Error RMS (Hz),Phase Mean (deg),Phase Error RMS (deg),Modulation,
1,-2.56967,-56.08457,53.5149,-0.2169719,-0.04881912,0.1486925,1.127729E-07,0,7.302882E-08,0.000199993,0.000199993,0.001692128,11.81902,5.76813,1761.489,97.51679,0.7575868,0,
2,-2.573562,-54.83816,52.2646,-0.2145958,0.2108356,0.1550086,1.372851E-07,0.001692128,1.285825E-07,0.00189212,0.0001999915,0.001692118,11.81901,-2.39784,1649.54,97.524,0.6378222,0,
3,-2.559367,-54.87537,52.31601,-0.2071092,0.1166363,0.1420164,1.261757E-07,0.003384246,1.197494E-07,0.003584241,0.0001999943,0.001692132,11.81908,-0.9004766,1678.845,97.271,0.5570409,0,
4,-2.549199,-54.71398,52.16478,-0.2173889,-0.04982714,0.1443142,1.294833E-07,0.005076378,1.196608E-07,0.005276373,0.0001999949,0.001692108,11.81927,-2.401865,1748.925,97.08087,0.6001871,0,
5,-2.558332,-54.91158,52.35325,-0.2061181,0.1240726,0.1783714,1.261346E-07,0.006768486,1.174324E-07,0.006968481,0.0001999946,0.00169214,11.81903,-1.428061,1630.774,97.12173,0.6101779,0,
6,-2.543984,-54.23097,51.68699,-0.2166865,-0.3280726,0.1548937,1.022536E-07,0.008460626,1.064427E-07,0.00866062,0.0001999947,0.001692111,11.81924,-0.06595002,1771.76,97.20821,0.6776499,0,
7,-2.547731,-54.6684,52.12067,-0.2163959,0.2436597,0.1543272,1.326193E-07,0.01015274,1.334669E-07,0.01035273,0.0001999917,0.001692136,11.81889,-0.6287832,1776.318,97.14794,0.5970945,0,
8,-2.555202,-55.55236,52.99716,-0.2077029,-0.2911117,0.1632845,9.448614E-08,0.01184487,7.88063E-08,0.01204487,0.0001999925,0.001692123,11.81903,1.315529,1777.335,97.25874,0.5732383,0,
9,-2.565412,-54.77242,52.20701,-0.2189515,0.2950623,0.1533902,1.368044E-07,0.013537,1.339614E-07,0.01373698,0.0001999854,0.001692118,11.81865,0.9619525,1741.248,97.24344,0.5639256,0,
10,-2.552628,-56.33537,53.78274,-0.2118597,-0.2967997,0.1459961,9.632772E-08,0.01522911,8.122429E-08,0.01542911,0.0001999922,0.001692135,11.81893,-1.912519,1699.007,97.1909,0.5792121,0,
11,-2.582586,-54.42825,51.84566,-0.2130127,0.2259392,0.1473375,1.3687E-07,0.01692125,1.28716E-07,0.01712124,0.000199991,0.001692111,11.81902,-3.896309,1859.247,97.17097,0.5988454,0,
12,-2.591771,-53.83871,51.24694,-0.2137537,-0.05067071,0.1514782,1.125221E-07,0.01861336,7.296866E-08,0.01881335,0.0001999933,0.001692138,11.81897,2.808223,1627.224,97.33268,0.5617915,0,
13,-2.556966,-54.18101,51.62404,-0.2079744,-0.03623923,0.1502751,1.304617E-07,0.0203055,1.215954E-07,0.02050549,0.000199995,0.001692108,11.81928,2.260451,1607.782,97.34588,0.5216888,0,
14,-2.558104,-52.94643,50.38832,-0.2162354,0.09696505,0.1377909,1.259836E-07,0.02199761,1.186348E-07,0.0221976,0.0001999941,0.001692132,11.81906,-4.606243,1707.26,97.30689,0.5968144,0,
15,-2.558536,-55.52331,52.96478,-0.2091892,-0.06216759,0.1540378,1.290673E-07,0.02368974,1.211784E-07,0.02388973,0.0001999947,0.001692119,11.81919,0.2638194,1697.295,97.2774,0.6473829,0,
16,-2.568902,-54.53546,51.96656,-0.2052782,0.2579666,0.1581792,1.322231E-07,0.02538186,1.333123E-07,0.02558185,0.0001999923,0.001692128,11.81898,-2.44376,1680.917,97.18742,0.5649077,0,
17,-2.564859,-55.67875,53.1139,-0.213598,-0.2980427,0.1501306,1.030937E-07,0.02707398,1.055621E-07,0.02727398,0.0001999948,0.00169213,11.81912,-2.39522,1600.09,97.12743,0.6114638,0,
