Pulse Number,Top Level (dBm),Base Level (dBm),Top/Base (dB),Droop (dB),Overshoot (dB),Ripple (dB),Rise Time (sec),Rise Edge (sec),Fall Time (sec),Fall Edge (sec),Width (sec),PRI (sec),Duty Cycle (%),Freq Mean (Hz),Freq Error RMS (Hz),Phase Mean (deg),Phase Error RMS (deg),Modulation,
1,-2.128145,-53.89868,51.77053,-0.1745412,-0.2380881,0.1315743,7.687198E-08,0,9.355291E-08,3.999345E-05,3.999345E-05,0.0003590245,11.13948,-3.143384,1609.998,69.67667,0.5825251,0,
2,-2.105102,-55.59002,53.48492,-0.1819739,0.1622881,0.1240422,1.342572E-07,0.0003590245,1.263174E-07,0.0003990189,3.999439E-05,0.0003590283,11.13962,-28.12576,1903.511,69.84872,0.7352668,0,
3,-2.119344,-54.92748,52.80814,-0.1673958,0.3659739,0.1352945,1.367394E-07,0.0007180528,1.324295E-07,0.0007580404,3.998752E-05,0.000359024,11.13784,28.41491,1571.377,69.80926,0.6212905,0,
4,-2.116376,-53.97442,51.85804,-0.1681149,0.4014477,0.143594,1.340396E-07,0.001077077,1.341576E-07,0.001117066,3.998907E-05,0.0003590159,11.13852,-76.79484,1832.027,69.57787,0.543826,0,
5,-2.148285,-54.32565,52.17737,-0.1601641,0.2038101,0.1071254,1.161657E-07,0.001436093,1.018347E-07,0.001476087,3.999469E-05,0.0003590352,11.13949,-31.5661,1596.429,69.67799,0.5653514,0,
6,-2.099937,-54.96354,52.8636,-0.1712599,-0.02385611,0.1219149,1.032425E-07,0.001795128,7.3192E-08,0.00183512,3.999218E-05,0.0003590321,11.13889,14.27395,1506.45,69.71893,0.4207346,0,
7,-2.123736,-53.90075,51.77702,-0.1563876,-0.2214379,0.1107839,7.629743E-08,0.00215416,9.353637E-08,0.002194154,3.999367E-05,0.0003590238,11.13956,35.65306,1335.924,69.44289,0.496871,0,
8,-2.133987,-55.98417,53.85018,-0.1666956,0.185338,0.1228828,1.333497E-07,0.002513184,1.245902E-07,0.002553178,3.999425E-05,0.0003590292,11.13955,7.65195,1497.584,69.70049,0.6484982,0,
9,-2.164945,-56.66134,54.4964,-0.1659446,0.3945855,0.124253,1.365702E-07,0.002872213,1.314114E-07,0.002912201,3.998733E-05,0.0003590239,11.13779,-71.85235,1677.559,69.68021,0.5285566,0,
10,-2.129106,-54.04177,51.91267,-0.1714988,0.3795466,0.1098753,1.337592E-07,0.003231237,1.344261E-07,0.003271226,3.998927E-05,0.0003590159,11.13858,3.774057,1373.84,69.46297,0.4636565,0,
11,-2.112905,-56.60524,54.49234,-0.1715341,0.1410943,0.1353045,1.180596E-07,0.003590253,1.043878E-07,0.003630248,3.99949E-05,0.0003590347,11.13956,32.1974,1796.728,69.41201,0.7409568,0,
12,-2.13151,-54.88277,52.75126,-0.1741247,-0.03366878,0.1376871,1.009958E-07,0.003949288,7.235953E-08,0.00398928,3.999268E-05,0.0003590253,11.13924,-14.60841,1367.378,69.63468,0.3430156,0,
13,-2.123676,-54.69233,52.56865,-0.1681952,-0.142061,0.1445771,1.182325E-07,0.004308313,1.132161E-07,0.004348309,3.999594E-05,0.0003590309,11.13997,-25.97518,1783.508,69.57159,0.6130768,0,
14,-2.133063,-53.17427,51.04121,-0.1757455,0.2349698,0.1335287,1.328955E-07,0.004667344,1.253217E-07,0.004707338,3.999393E-05,0.0003590298,11.13945,-66.0454,1714.802,69.49475,0.5880984,0,
15,-2.119738,-53.48346,51.36372,-0.1664741,0.3471256,0.1355464,1.377546E-07,0.005026374,1.314765E-07,0.00506636,3.998623E-05,0.0003590081,11.13798,48.78,1710.516,69.66462,0.4795153,0,
16,-2.121512,-58.06292,55.94141,-0.1576221,0.3519514,0.1152576,1.274015E-07,0.005385382,1.286816E-07,0.005425376,3.999434E-05,0.0003590313,11.13951,-38.62392,1814.024,69.42313,0.6313421,0,
17,-2.126207,-55.86085,53.73464,-0.1648233,0.1691513,0.1242359,1.174658E-07,0.005744413,1.04592E-07,0.005784408,3.999478E-05,0.000359034,11.13955,6.21194,1618.683,69.84658,0.6606555,0,
18,-2.138158,-54.9739,52.83574,-0.1698482,0.01640035,0.1156427,9.810765E-08,0.006103447,7.342314E-08,0.00614344,3.999326E-05,0.0003590257,11.13939,-24.63017,1728.236,69.69048,0.5427887,0,
19,-2.133172,-54.14952,52.01635,-0.1736274,-0.1250475,0.1211824,1.174589E-07,0.006462472,1.138903E-07,0.006502469,3.999597E-05,0.0003590313,11.13997,-82.84616,1429.846,69.73858,0.4719671,0,
20,-2.120854,-56.51469,54.39383,-0.1749177,0.2204664,0.1174158,1.337954E-07,0.006821504,1.249479E-07,0.006861499,3.999459E-05,0.0003590294,11.13964,36.21708,1588.446,69.66875,0.5278739,0,
21,-2.12139,-55.48975,53.36836,-0.1837459,0.3771428,0.1418987,1.365415E-07,0.007180533,1.320718E-07,0.00722052,3.998658E-05,0.0003590081,11.13807,-41.46955,1432.781,69.75343,0.5745928,0,
22,-2.138586,-55.64758,53.50899,-0.1550198,0.3569126,0.1255413,1.269365E-07,0.007539541,1.272134E-07,0.007579536,3.99941E-05,0.0003590317,11.13943,0.3883012,1410.022,69.6711,0.5130049,0,
23,-2.134022,-55.02655,52.89253,-0.1713016,0.1669952,0.1359875,1.174084E-07,0.007898573,1.03174E-07,0.007938568,3.999459E-05,0.000359027,11.13971,19.20892,1698.028,69.64388,0.6295934,0,
24,-2.114116,-54.79137,52.67726,-0.17241,-0.2249056,0.107737,7.66269E-08,0.0082576,9.392797E-08,0.008297593,3.999315E-05,0.0003590324,11.13915,21.55858,1582.992,69.81993,0.402945,0,
