Pulse Number,Top Level (dBm),Base Level (dBm),Top/Base (dB),Droop (dB),Overshoot (dB),Ripple (dB),Rise Time (sec),Rise Edge (sec),Fall Time (sec),Fall Edge (sec),Width (sec),PRI (sec),Duty Cycle (%),Freq Mean (Hz),Freq Error RMS (Hz),Phase Mean (deg),Phase Error RMS (deg),Modulation,
1,-1.904954,-56.73361,54.82866,-0.1851491,-0.2256797,0.1377929,7.709832E-08,0,9.257869E-08,3.999346E-05,3.999346E-05,0.0003590327,11.13923,-22.99152,1824.828,141.8565,0.6638746,0,
2,-1.895836,-53.31819,51.42236,-0.1908665,-0.1649549,0.1261056,1.189302E-07,0.0003590327,1.144156E-07,0.000399028,3.999538E-05,0.0003590206,11.14013,-2.54563,1813.989,141.9776,0.5391324,0,
3,-1.901229,-53.32358,51.42235,-0.1818683,0.3498511,0.1148628,1.368589E-07,0.0007180533,1.320379E-07,0.0007580394,3.998612E-05,0.0003590235,11.13747,74.47614,1554.591,141.8407,0.5344596,0,
4,-1.907772,-54.7023,52.79453,-0.1809127,0.4156097,0.1220589,1.342518E-07,0.001077077,1.335176E-07,0.001117066,3.998926E-05,0.0003590247,11.1383,-1.81019,1921.831,141.9749,0.6723065,0,
5,-1.876315,-55.56391,53.6876,-0.1804532,0.2840259,0.121923,1.285617E-07,0.001436102,1.284131E-07,0.001476095,3.999387E-05,0.0003590259,11.13955,-36.7942,1210.852,141.9432,0.5339995,0,
6,-1.892897,-56.27331,54.38041,-0.1805447,-0.05607099,0.1235089,1.0176E-07,0.001795127,7.290618E-08,0.00183512,3.999281E-05,0.0003590325,11.13905,-34.40857,1438.99,141.9191,0.6357009,0,
7,-1.899845,-56.13148,54.23164,-0.1887126,-0.2191073,0.1284334,7.679833E-08,0.00215416,9.36539E-08,0.002194153,3.999353E-05,0.0003590325,11.13925,-8.334792,1785.246,141.8263,0.5251478,0,
8,-1.898013,-55.82558,53.92756,-0.1860821,-0.1511727,0.1389373,1.184297E-07,0.002513192,1.143099E-07,0.002553188,3.999558E-05,0.0003590209,11.14018,-16.17507,2167.91,141.8723,0.6372085,0,
9,-1.882866,-54.12293,52.24006,-0.1724031,0.3667095,0.1379058,1.368727E-07,0.002872213,1.316965E-07,0.002912199,3.998598E-05,0.000359024,11.13741,30.30098,1627.397,142.0425,0.4433338,0,
10,-1.936949,-53.75743,51.82048,-0.188527,0.4173625,0.1303631,1.342577E-07,0.003231237,1.336584E-07,0.003271226,3.998893E-05,0.0003590152,11.13851,62.38972,1699.929,142.0133,0.5904582,0,
11,-1.916465,-54.83763,52.92117,-0.1878926,0.1908096,0.1720867,1.164742E-07,0.003590252,1.03189E-07,0.003630248,3.99951E-05,0.0003590346,11.13962,7.502782,1575.349,142.1175,0.6683605,0,
