Pulse Number,Top Level (dBm),Base Level (dBm),Top/Base (dB),Droop (dB),Overshoot (dB),Ripple (dB),Rise Time (sec),Rise Edge (sec),Fall Time (sec),Fall Edge (sec),Width (sec),PRI (sec),Duty Cycle (%),Freq Mean (Hz),Freq Error RMS (Hz),Phase Mean (deg),Phase Error RMS (deg),Modulation,
1,-2.671365,-56.52065,53.84929,-0.2093697,-0.05339309,0.1326003,1.14238E-07,0,7.335779E-08,0.0001999932,0.0001999932,0.001692138,11.81896,4.143676,1657.848,-100.7238,0.5793145,0,
2,-2.645118,-53.7402,51.09508,-0.2136459,-0.05058635,0.1588955,1.278187E-07,0.001692138,1.19772E-07,0.001892134,0.0001999953,0.001692108,11.81929,-1.664999,1727.341,-100.645,0.5939046,0,
3,-2.641649,-55.99698,53.35533,-0.2107861,0.1125968,0.147992,1.256502E-07,0.003384246,1.188115E-07,0.003584241,0.0001999943,0.001692139,11.81902,1.198398,1727.881,-100.6367,0.5400486,0,
4,-2.672906,-56.92314,54.25024,-0.2073874,-0.2676212,0.1488561,1.003506E-07,0.005076386,1.045406E-07,0.005276381,0.0001999951,0.001692112,11.81926,-5.240775,1568.378,-100.5844,0.5804755,0,
5,-2.674686,-55.1217,52.44701,-0.2066615,0.2655782,0.1508927,1.332375E-07,0.006768498,1.307438E-07,0.00696849,0.0001999926,0.001692128,11.819,3.286987,1548.667,-100.6437,0.5723126,0,
6,-2.656113,-56.77687,54.12076,-0.2147608,-0.3204393,0.1443548,1.010238E-07,0.008460626,1.05075E-07,0.008660621,0.0001999946,0.00169213,11.81911,3.122065,1652.251,-100.6044,0.5977731,0,
7,-2.651928,-55.52824,52.87631,-0.2102935,0.3059318,0.1416532,1.372812E-07,0.01015276,1.329016E-07,0.01035274,0.0001999856,0.001692118,11.81866,-0.1625547,1694.43,-100.9194,0.7239423,0,
8,-2.652381,-57.5757,54.92332,-0.2129273,-0.2868689,0.1406122,9.476883E-08,0.01184487,7.698291E-08,0.01204487,0.0001999926,0.001692135,11.81894,2.75909,1691.551,-101.0846,0.6571053,0,
9,-2.653583,-54.57935,51.92576,-0.2109604,0.1909646,0.1612737,1.374565E-07,0.01353701,1.285555E-07,0.013737,0.0001999907,0.001692112,11.819,-2.835323,1723.406,-100.803,0.6504178,0,
10,-2.663847,-55.6925,53.02865,-0.2074559,-0.02485551,0.1341165,1.132327E-07,0.01522912,7.368086E-08,0.01542911,0.000199993,0.001692138,11.81896,-2.973204,1650.282,-100.6588,0.5457463,0,
11,-2.648798,-56.02587,53.37708,-0.2127049,-0.02764148,0.1548567,1.288096E-07,0.01692126,1.201062E-07,0.01712125,0.0001999958,0.001692108,11.81933,-1.719603,1590.961,-100.8161,0.5880275,0,
12,-2.656028,-55.43367,52.77764,-0.2156873,0.1305958,0.1457968,1.256731E-07,0.01861337,1.209465E-07,0.01881336,0.000199995,0.001692133,11.81911,-1.492175,1710.143,-100.7297,0.5838655,0,
13,-2.639167,-55.05622,52.41705,-0.2048054,-0.1324564,0.1251661,1.301732E-07,0.0203055,1.200647E-07,0.02050549,0.0001999945,0.001692119,11.81917,-0.9503521,1571.767,-100.6482,0.5583756,0,
14,-2.663889,-54.65133,51.98744,-0.2084064,0.2681276,0.1510852,1.323656E-07,0.02199762,1.333235E-07,0.02219761,0.0001999917,0.001692128,11.81894,0.7915846,1604.013,-100.8083,0.5404659,0,
15,-2.666268,-54.87006,52.20379,-0.2092085,-0.2809126,0.137337,9.883583E-08,0.02368975,1.050723E-07,0.02388974,0.0001999946,0.00169213,11.8191,-3.583376,1748.032,-100.7858,0.6289464,0,
16,-2.651621,-54.47974,51.82812,-0.2090042,0.3115468,0.1417829,1.371013E-07,0.02538188,1.331242E-07,0.02558186,0.0001999851,0.001692117,11.81864,-1.776668,1661.754,-100.8672,0.5840621,0,
17,-2.668355,-54.16928,51.50093,-0.2157042,-0.2905721,0.1364972,9.393203E-08,0.02707399,7.724552E-08,0.02727399,0.0001999926,0.001692123,11.81904,2.8193,1734.997,-100.6769,0.6593513,0,
18,-2.655022,-53.22447,50.56945,-0.2119875,0.2988627,0.1561844,1.374965E-07,0.02876612,1.330731E-07,0.0289661,0.0001999861,0.001692124,11.81864,2.106416,1711.935,-100.7831,0.5924991,0,
19,-2.675714,-56.16881,53.4931,-0.2107241,-0.04428295,0.1544356,1.142733E-07,0.03045824,7.910653E-08,0.03065823,0.0001999934,0.001692128,11.81904,-3.668957,1754.872,-100.7708,0.5921468,0,
20,-2.659376,-55.51293,52.85355,-0.2107224,0.2093489,0.1461538,1.370612E-07,0.03215037,1.287238E-07,0.03235036,0.0001999914,0.001692118,11.819,-3.103802,1859.426,-100.8571,0.6382449,0,
21,-2.656797,-55.96133,53.30454,-0.2128391,0.1684221,0.159703,1.251808E-07,0.03384249,1.194239E-07,0.03404248,0.0001999945,0.001692131,11.81909,-3.672012,1717.078,-100.7093,0.6049626,0,
22,-2.664987,-56.9548,54.28981,-0.2109351,-0.03294639,0.1472879,1.296704E-07,0.03553462,1.190378E-07,0.03573461,0.0001999958,0.00169212,11.81924,3.275461,1545.644,-100.5611,0.5529714,0,
23,-2.66504,-56.23686,53.57182,-0.2095225,0.2632651,0.1451139,1.329024E-07,0.03722674,1.325175E-07,0.03742673,0.0001999924,0.001692128,11.81898,-4.489079,1620.247,-100.7726,0.5335378,0,
24,-2.689987,-54.39557,51.70558,-0.2147067,-0.2859989,0.1315416,1.002513E-07,0.03891887,1.033799E-07,0.03911886,0.0001999951,0.001692112,11.81926,1.418725,1730.683,-100.628,0.584723,0,
25,-2.674203,-56.11042,53.43622,-0.2103288,0.2850179,0.1241031,1.332939E-07,0.04061098,1.316919E-07,0.04081097,0.0001999919,0.001692135,11.81891,3.728392,1673.562,-100.6815,0.5307888,0,
26,-2.649805,-57.02185,54.37205,-0.2095234,-0.2809634,0.1334202,9.593197E-08,0.04230312,7.791494E-08,0.04250311,0.0001999924,0.001692123,11.81902,1.19887,1666.64,-100.9051,0.6072297,0,
27,-2.656654,-54.45314,51.79648,-0.2107832,0.2819663,0.1828366,1.376142E-07,0.04399524,1.326077E-07,0.04419522,0.0001999851,0.001692123,11.81859,-2.19482,1684.142,-100.9059,0.6763311,0,
28,-2.659073,-55.64482,52.98575,-0.208986,-0.06273232,0.1493663,1.152385E-07,0.04568736,7.497126E-08,0.04588735,0.000199993,0.001692128,11.81902,-5.978097,1699.34,-100.7919,0.6138499,0,
29,-2.653627,-54.15713,51.50351,-0.2101412,0.1798183,0.1558763,1.378482E-07,0.04737949,1.287829E-07,0.04757948,0.0001999913,0.001692118,11.81899,-4.795362,1718.39,-100.8544,0.6675766,0,
30,-2.666411,-56.50225,53.83584,-0.2054024,0.1447509,0.1511793,1.252981E-07,0.04907161,1.18332E-07,0.0492716,0.0001999943,0.001692132,11.81907,3.272925,1684.473,-100.7814,0.6112323,0,
31,-2.669758,-56.02681,53.35705,-0.2108004,-0.0797171,0.1661935,1.301297E-07,0.05076374,1.199983E-07,0.05096373,0.0001999955,0.001692108,11.81931,2.290671,1622.677,-100.7391,0.6023816,0,
32,-2.649657,-57.03286,54.3832,-0.210228,0.1087856,0.1565949,1.267162E-07,0.05245585,1.213079E-07,0.05265584,0.0001999942,0.00169214,11.81901,2.832319,1712.96,-100.4825,0.6298469,0,
33,-2.66896,-53.16719,50.49823,-0.2115912,-0.299491,0.1427685,1.001537E-07,0.05414798,1.039955E-07,0.05434798,0.0001999946,0.001692112,11.81923,0.5457137,1550.587,-100.5828,0.5655763,0,
34,-2.662275,-54.24512,51.58285,-0.2148583,0.2741824,0.1547713,1.325874E-07,0.0558401,1.32837E-07,0.05604009,0.0001999921,0.001692135,11.81892,3.328941,1523.819,-100.4938,0.5285301,0,
