Pulse Number,Top Level (dBm),Base Level (dBm),Top/Base (dB),Droop (dB),Overshoot (dB),Ripple (dB),Rise Time (sec),Rise Edge (sec),Fall Time (sec),Fall Edge (sec),Width (sec),PRI (sec),Duty Cycle (%),Freq Mean (Hz),Freq Error RMS (Hz),Phase Mean (deg),Phase Error RMS (deg),Modulation,
1,-2.346187,-54.68957,52.34338,-0.2128954,-0.2555987,0.1764097,9.838609E-08,0,7.735003E-08,0.0001999924,0.0001999924,0.001692122,11.81903,-1.936942,1798.425,-48.55858,0.6449989,0,
2,-2.363328,-55.74071,53.37738,-0.2187831,0.2867593,0.1756525,1.378706E-07,0.001692122,1.343383E-07,0.001892108,0.000199986,0.001692125,11.81863,-3.438218,1685.48,-48.63222,0.5810571,0,
3,-2.34743,-54.94136,52.59393,-0.2074423,-0.06445491,0.1541008,1.142407E-07,0.003384246,7.515865E-08,0.00358424,0.0001999932,0.001692129,11.81903,-1.855149,1564.106,-48.72248,0.5642976,0,
4,-2.348217,-54.70099,52.35277,-0.2182662,0.2029776,0.16717,1.359959E-07,0.005076375,1.28511E-07,0.005276366,0.0001999909,0.001692117,11.81897,1.158996,1709.261,-48.79115,0.6152815,0,
5,-2.342365,-57.32405,54.98169,-0.2139516,0.1299603,0.1642647,1.266695E-07,0.006768493,1.211372E-07,0.006968488,0.0001999947,0.001692132,11.8191,0.4940106,1668.514,-48.73368,0.6372176,0,
6,-2.350196,-54.29242,51.94222,-0.2145197,-0.05753845,0.1598412,1.288442E-07,0.008460625,1.200512E-07,0.00866062,0.0001999952,0.00169212,11.81921,-0.4437079,1745.68,-49.12182,0.596299,0,
7,-2.359224,-54.39463,52.03541,-0.2149484,0.2733356,0.1454929,1.325666E-07,0.01015274,1.318342E-07,0.01035274,0.0001999917,0.001692128,11.81895,-0.650425,1603.662,-48.80922,0.5645127,0,
8,-2.335706,-55.4999,53.16419,-0.2182171,-0.3247383,0.1454128,1.011004E-07,0.01184487,1.051706E-07,0.01204487,0.0001999944,0.001692113,11.81921,1.322362,1606.505,-48.71066,0.5283214,0,
9,-2.336352,-54.8341,52.49774,-0.2122867,0.2421001,0.1539024,1.338458E-07,0.01353699,1.328849E-07,0.01373698,0.0001999916,0.001692135,11.8189,-1.069386,1777.529,-48.62229,0.5955636,0,
10,-2.348964,-55.72599,53.37703,-0.2191591,-0.293834,0.1582975,9.613905E-08,0.01522912,7.435988E-08,0.01542911,0.0001999927,0.001692123,11.81904,-2.747835,1799.852,-48.77219,0.6111159,0,
11,-2.361542,-54.67855,52.31701,-0.2135472,0.3055,0.1721867,1.369385E-07,0.01692124,1.328835E-07,0.01712123,0.0001999855,0.001692124,11.81861,4.335435,1870.711,-48.85382,0.6503593,0,
12,-2.341331,-55.90978,53.56845,-0.2189224,-0.07091912,0.1510602,1.154743E-07,0.01861337,7.50321E-08,0.01881336,0.0001999927,0.001692128,11.819,-2.472947,1744.035,-48.84087,0.6140763,0,
13,-2.355595,-54.62168,52.26608,-0.2187545,0.2404082,0.1547428,1.352703E-07,0.0203055,1.280246E-07,0.02050549,0.0001999914,0.001692112,11.81904,-3.931016,1687.601,-48.90556,0.6204039,0,
14,-2.337778,-54.46247,52.12469,-0.2156308,-0.066001,0.1563992,1.144573E-07,0.02199761,7.281994E-08,0.0221976,0.0001999925,0.001692138,11.81892,-1.812348,1624.943,-48.92178,0.552672,0,
15,-2.360892,-55.78473,53.42384,-0.2142379,-0.07387184,0.1518877,1.282163E-07,0.02368974,1.204041E-07,0.02388974,0.0001999945,0.001692108,11.81925,4.124905,1909.752,-48.90477,0.6923074,0,
16,-2.340845,-53.78109,51.44025,-0.2105258,0.1583938,0.1565685,1.255344E-07,0.02538185,1.199006E-07,0.02558185,0.0001999941,0.00169214,11.81901,2.272395,1802.499,-48.66926,0.6304286,0,
17,-2.355237,-55.5028,53.14756,-0.2148819,-0.2785318,0.1258999,9.852366E-08,0.02707399,1.05426E-07,0.02727399,0.0001999943,0.001692112,11.81921,-3.854788,1716.756,-48.79342,0.6319774,0,
18,-2.337434,-53.1013,50.76387,-0.2181356,0.2269732,0.1293341,1.328368E-07,0.0287661,1.325216E-07,0.0289661,0.0001999916,0.001692135,11.81889,2.786512,1818.173,-48.74343,0.6467983,0,
19,-2.336054,-56.25418,53.91813,-0.2173827,-0.2856078,0.1558968,9.964698E-08,0.03045824,7.825659E-08,0.03065823,0.0001999922,0.001692123,11.81901,-3.68513,1724.881,-48.73289,0.630305,0,
20,-2.349562,-55.15866,52.80909,-0.2164173,0.2894437,0.1491823,1.377383E-07,0.03215036,1.326352E-07,0.03235035,0.0001999854,0.001692117,11.81866,1.764509,1718.728,-48.69767,0.6094682,0,
21,-2.354782,-56.21925,53.86447,-0.2172964,-0.2044624,0.1512852,9.620555E-08,0.03384248,7.614467E-08,0.03404247,0.0001999923,0.001692135,11.81893,0.5399697,1695.216,-48.81116,0.588962,0,
22,-2.349835,-54.22466,51.87482,-0.2157404,0.1967272,0.1372733,1.373131E-07,0.03553462,1.289298E-07,0.03573461,0.0001999911,0.001692112,11.81902,-7.615098,1689.544,-48.73364,0.5723008,0,
23,-2.363236,-53.92084,51.5576,-0.2094097,-0.04807933,0.1645209,1.148848E-07,0.03722673,7.587995E-08,0.03742672,0.0001999927,0.001692138,11.81894,1.869462,1741.763,-48.87197,0.6435009,0,
24,-2.364158,-57.01118,54.64702,-0.2127991,-0.0367061,0.1485889,1.295281E-07,0.03891886,1.194453E-07,0.03911886,0.000199995,0.001692109,11.81928,-2.839367,1651.78,-48.823,0.5778205,0,
25,-2.362409,-55.15584,52.79343,-0.2100778,0.1043374,0.1489386,1.266179E-07,0.04061097,1.196952E-07,0.04081097,0.0001999947,0.001692132,11.8191,3.07465,1808.384,-48.55921,0.5968468,0,
26,-2.364756,-54.72952,52.36476,-0.2154865,-0.09937722,0.1466158,1.293746E-07,0.0423031,1.190329E-07,0.0425031,0.0001999947,0.001692119,11.81919,-0.189019,1671.476,-48.58982,0.5822517,0,
27,-2.389748,-56.43859,54.04885,-0.2169783,0.3026835,0.1557369,1.323967E-07,0.04399522,1.314796E-07,0.04419522,0.0001999924,0.001692128,11.81898,4.069027,1727.382,-48.48194,0.6030312,0,
28,-2.352333,-53.21058,50.85824,-0.2212615,-0.3252144,0.1752672,9.886084E-08,0.04568735,1.054983E-07,0.04588735,0.0001999942,0.00169213,11.81908,-2.989821,1832.697,-48.5378,0.5834395,0,
29,-2.364293,-52.97375,50.60946,-0.2165575,0.2791221,0.1817891,1.364298E-07,0.04737948,1.33056E-07,0.04757947,0.0001999853,0.001692117,11.81865,-0.77455,1726.954,-48.54704,0.620236,0,
30,-2.357114,-55.24479,52.88768,-0.2129767,-0.2520837,0.1552279,9.762839E-08,0.0490716,7.593401E-08,0.04927159,0.0001999925,0.001692136,11.81894,0.9416909,1573.837,-48.60886,0.6216312,0,
31,-2.343449,-54.64188,52.29843,-0.2190392,0.1600184,0.1599246,1.381475E-07,0.05076373,1.290793E-07,0.05096373,0.0001999907,0.001692111,11.81901,2.827513,1603.156,-48.49879,0.608175,0,
32,-2.352117,-53.62608,51.27396,-0.2181292,-0.04719125,0.1633658,1.135907E-07,0.05245585,7.468662E-08,0.05265584,0.0001999933,0.001692129,11.81903,-0.1128307,1756.072,-48.5964,0.6349282,0,
33,-2.363487,-55.72966,53.36618,-0.2168667,0.190137,0.1561799,1.36193E-07,0.05414797,1.28624E-07,0.05434797,0.0001999905,0.001692118,11.81895,3.997793,1727.752,-48.58114,0.6428339,0,
34,-2.338263,-54.69775,52.35948,-0.2106099,0.1387753,0.1428161,1.25865E-07,0.05584009,1.189163E-07,0.05604009,0.0001999942,0.001692132,11.81907,0.7574446,1790.051,-48.52907,0.6597188,0,
35,-2.363286,-55.26907,52.90578,-0.2200921,-0.1081213,0.1431592,1.283079E-07,0.05753222,1.203387E-07,0.05773222,0.0001999951,0.00169212,11.81921,-0.2109241,1595.546,-48.5848,0.5291816,0,
36,-2.378804,-53.9712,51.5924,-0.2143557,0.2537732,0.1749818,1.329919E-07,0.05922434,1.318634E-07,0.05942434,0.0001999918,0.001692128,11.81895,1.155513,1688.791,-48.57249,0.6068624,0,
37,-2.353951,-54.92216,52.56821,-0.212235,-0.293027,0.1644486,9.887255E-08,0.06091647,1.048163E-07,0.06111647,0.0001999946,0.001692131,11.8191,-1.805204,1762.26,-48.45074,0.5950936,0,
38,-2.363306,-55.17022,52.80692,-0.2121348,0.2569745,0.1448095,1.379355E-07,0.0626086,1.332032E-07,0.06280859,0.0001999852,0.001692117,11.81864,-2.795415,1489.511,-48.41246,0.5407619,0,
39,-2.358076,-55.64055,53.28247,-0.2153273,-0.2408555,0.1612926,9.811331E-08,0.06430072,7.666285E-08,0.06450071,0.0001999927,0.001692122,11.81905,-4.946267,1607.372,-48.64641,0.5552246,0,
40,-2.36406,-54.2939,51.92984,-0.2147052,0.2604057,0.1488716,1.374475E-07,0.06599284,1.333669E-07,0.06619283,0.0001999859,0.001692125,11.81863,2.471656,1617.256,-48.69756,0.5782985,0,
41,-2.358187,-56.73565,54.37746,-0.2186325,-0.0473573,0.1542552,1.13892E-07,0.06768496,7.283686E-08,0.06788496,0.0001999934,0.001692129,11.81904,-1.987628,1705.55,-48.81441,0.6165932,0,
42,-2.371134,-55.22479,52.85365,-0.219501,0.2003594,0.1503011,1.380042E-07,0.06937709,1.273963E-07,0.06957708,0.0001999915,0.001692118,11.81901,1.35945,1708.069,-48.78849,0.6321757,0,
43,-2.356127,-54.70897,52.35284,-0.2170618,0.1087406,0.1457092,1.263269E-07,0.07106921,1.205886E-07,0.07126921,0.0001999948,0.001692132,11.8191,3.50154,1608.758,-48.71273,0.5738816,0,
