Pulse Number,Top Level (dBm),Base Level (dBm),Top/Base (dB),Droop (dB),Overshoot (dB),Ripple (dB),Rise Time (sec),Rise Edge (sec),Fall Time (sec),Fall Edge (sec),Width (sec),PRI (sec),Duty Cycle (%),Freq Mean (Hz),Freq Error RMS (Hz),Phase Mean (deg),Phase Error RMS (deg),Modulation,
1,-1.23335,-54.24044,53.00709,-0.2268932,-0.1469734,0.143302,1.281011E-07,0,1.203336E-07,0.0001999945,0.0001999945,0.001692108,11.81925,2.29913,1757.002,-8.209618,0.5815707,0,
2,-1.263896,-54.01032,52.74642,-0.2149321,0.1513329,0.1501571,1.261506E-07,0.001692108,1.210371E-07,0.001892102,0.0001999941,0.00169214,11.819,-1.422028,1718.104,-8.258634,0.5474465,0,
3,-1.251318,-54.94447,53.69315,-0.2222092,-0.3351843,0.1486305,9.514007E-08,0.003384248,1.041476E-07,0.003584242,0.000199994,0.001692113,11.81918,-1.445671,1831.129,-8.007017,0.6781558,0,
4,-1.261802,-54.80293,53.54113,-0.2235957,0.2268763,0.136431,1.340336E-07,0.005076361,1.32119E-07,0.005276352,0.0001999904,0.001692126,11.81888,1.407054,1723.557,-8.11395,0.5915318,0,
5,-1.24738,-55.42619,54.17881,-0.2262487,-0.3384835,0.1551995,9.630391E-08,0.006768487,1.049514E-07,0.006968481,0.000199994,0.001692131,11.81906,1.992039,1883.437,-8.13536,0.6495574,0,
6,-1.240744,-55.83447,54.59372,-0.2223682,0.25903,0.1390266,1.364533E-07,0.008460619,1.343792E-07,0.008660603,0.0001999851,0.001692116,11.81864,-2.522395,1777.718,-8.05944,0.6185212,0,
7,-1.239816,-54.5729,53.33308,-0.2193954,-0.2954456,0.1594909,9.935258E-08,0.01015273,7.340473E-08,0.01035273,0.0001999923,0.001692136,11.81893,1.549921,1658.625,-8.211849,0.6652607,0,
8,-1.249367,-55.1575,53.90813,-0.224447,0.148809,0.1426127,1.37172E-07,0.01184487,1.284077E-07,0.01204486,0.0001999909,0.001692111,11.81902,-0.8810886,1747.459,-8.100517,0.6263826,0,
9,-1.246692,-55.75102,54.50433,-0.2213358,-0.02878677,0.1470798,1.160601E-07,0.01353698,7.999723E-08,0.01373697,0.000199993,0.001692138,11.81895,-3.274679,1700.941,-8.098718,0.5516095,0,
10,-1.244904,-54.23685,52.99195,-0.2245831,-0.1300207,0.1360106,1.286084E-07,0.01522912,1.197071E-07,0.01542911,0.0001999949,0.001692109,11.81927,2.565984,1634.854,-8.088991,0.5744653,0,
11,-1.248845,-52.63029,51.38145,-0.2162375,0.1306346,0.1526225,1.273643E-07,0.01692123,1.219535E-07,0.01712122,0.0001999939,0.001692131,11.81906,-2.518056,1698.077,-8.274813,0.5954698,0,
12,-1.278989,-53.26537,51.98638,-0.2204816,-0.07404729,0.1390306,1.27724E-07,0.01861336,1.193047E-07,0.01881335,0.0001999955,0.00169212,11.81922,2.016767,1761.352,-8.208617,0.5805756,0,
13,-1.256419,-52.37336,51.11694,-0.2201731,0.2388399,0.1317315,1.335694E-07,0.02030548,1.334767E-07,0.02050547,0.0001999912,0.001692128,11.81892,0.449011,1549.357,-8.204693,0.5952846,0,
14,-1.248441,-54.38478,53.13634,-0.2236242,-0.3144835,0.1399416,9.897396E-08,0.02199761,1.035823E-07,0.0221976,0.0001999942,0.00169213,11.81907,-5.154984,1694.529,-8.252699,0.6087624,0,
15,-1.266862,-55.78544,54.51858,-0.2176093,0.2513342,0.1306977,1.375144E-07,0.02368974,1.335943E-07,0.02388972,0.0001999854,0.001692117,11.81865,-4.01567,1550.302,-8.177815,0.6211818,0,
16,-1.245594,-54.53212,53.28653,-0.2257912,-0.2477938,0.1507947,1.022487E-07,0.02538186,7.826685E-08,0.02558185,0.000199992,0.001692123,11.819,-2.282673,1605.64,-8.255372,0.5764158,0,
17,-1.236233,-54.56517,53.32894,-0.2194803,0.2593998,0.1578747,1.372827E-07,0.02707398,1.338727E-07,0.02727396,0.0001999845,0.001692123,11.81855,1.094617,1727.138,-8.409324,0.636981,0,
18,-1.237386,-53.85133,52.61394,-0.2204919,-0.06837283,0.1608801,1.162981E-07,0.0287661,8.129405E-08,0.0289661,0.0001999932,0.001692129,11.81903,0.8049634,1751.301,-8.398747,0.5902899,0,
19,-1.241795,-54.01233,52.77054,-0.2234305,0.1418848,0.160671,1.372969E-07,0.03045823,1.287087E-07,0.03065822,0.0001999903,0.001692117,11.81894,-1.721449,1748.96,-8.40078,0.5494656,0,
20,-1.243865,-54.00761,52.76375,-0.2252637,0.1524948,0.1722902,1.262165E-07,0.03215035,1.206978E-07,0.03235034,0.0001999942,0.001692132,11.81907,-3.577638,1650.545,-8.620584,0.6217073,0,
21,-1.257245,-55.14756,53.89032,-0.2222526,-0.07887383,0.1491702,1.276631E-07,0.03384248,1.193638E-07,0.03404247,0.0001999946,0.001692121,11.81917,1.451863,1661.695,-8.508287,0.5774733,0,
22,-1.246519,-54.63565,53.38913,-0.2214441,0.2460435,0.1595099,1.336366E-07,0.0355346,1.331477E-07,0.03573459,0.0001999909,0.001692127,11.81891,3.014341,1714.08,-8.144206,0.6862865,0,
23,-1.240656,-53.90275,52.6621,-0.2213262,-0.3530657,0.1464176,9.792889E-08,0.03722673,1.044065E-07,0.03742672,0.0001999942,0.001692113,11.8192,0.5008649,1649.68,-8.053792,0.5713055,0,
24,-1.245726,-53.29308,52.04736,-0.2159531,0.2198405,0.1542482,1.344579E-07,0.03891884,1.321983E-07,0.03911883,0.000199991,0.001692135,11.81886,1.048053,1760.183,-8.069231,0.6883776,0,
25,-1.261875,-53.16536,51.90349,-0.2210943,-0.2469671,0.1387152,9.97027E-08,0.04061098,7.591621E-08,0.04081097,0.0001999921,0.001692123,11.81901,-0.5395662,1794.255,-8.103152,0.6103512,0,
26,-1.245574,-54.58178,53.33621,-0.2205634,0.2575072,0.146375,1.367166E-07,0.0423031,1.326999E-07,0.04250308,0.0001999855,0.001692124,11.81861,-0.8396673,1761.279,-8.048,0.5697293,0,
27,-1.258807,-53.74161,52.4828,-0.2205194,-0.06485497,0.1441134,1.169542E-07,0.04399522,7.971849E-08,0.04419522,0.0001999931,0.001692129,11.81903,-1.016257,1810.757,-8.13393,0.6147504,0,
28,-1.241681,-54.53569,53.29401,-0.2227575,0.1327028,0.1370375,1.377483E-07,0.04568735,1.287832E-07,0.04588734,0.0001999908,0.001692118,11.81897,2.146101,1809.47,-7.971865,0.6006379,0,
29,-1.24318,-55.66165,54.41847,-0.2214574,0.1565046,0.1487175,1.26667E-07,0.04737947,1.210538E-07,0.04757946,0.0001999941,0.001692132,11.81906,3.058237,1681.824,-8.067775,0.5986309,0,
30,-1.250316,-54.62802,53.3777,-0.2158302,-0.1180123,0.1523756,1.291175E-07,0.0490716,1.19303E-07,0.04927159,0.0001999953,0.001692108,11.8193,-0.4935795,1881.357,-8.159377,0.6330183,0,
31,-1.258005,-55.66089,54.40289,-0.2201214,0.1698154,0.1468926,1.256131E-07,0.05076371,1.222807E-07,0.0509637,0.0001999936,0.001692139,11.81898,2.340404,1742.812,-8.315317,0.6403507,0,
32,-1.271177,-57.2705,55.99933,-0.2239864,-0.3165558,0.1363979,9.568645E-08,0.05245585,1.032696E-07,0.05265584,0.0001999943,0.001692113,11.8192,0.8240559,1769.131,-8.337271,0.5572631,0,
33,-1.253626,-55.24953,53.9959,-0.2240906,0.200753,0.1426578,1.344634E-07,0.05414796,1.327575E-07,0.05434795,0.000199991,0.001692135,11.81886,-0.1936304,1612.042,-8.183331,0.5792533,0,
