Pulse Number,Top Level (dBm),Base Level (dBm),Top/Base (dB),Droop (dB),Overshoot (dB),Ripple (dB),Rise Time (sec),Rise Edge (sec),Fall Time (sec),Fall Edge (sec),Width (sec),PRI (sec),Duty Cycle (%),Freq Mean (Hz),Freq Error RMS (Hz),Phase Mean (deg),Phase Error RMS (deg),Modulation,
1,-2.594928,-54.12816,51.53323,-0.1442769,-0.1087844,0.1337124,9.831359E-08,0,1.067377E-07,1.199492E-05,1.199492E-05,0.0001250087,9.595264,1.606796,9058.547,-35.28944,0.6099873,0,
2,-2.604739,-57.80901,55.20427,-0.1341929,0.4990965,0.1207892,1.352564E-07,0.0001250087,1.330906E-07,0.0001369957,1.198694E-05,0.0001250051,9.589162,-478.6644,8200.184,-35.49194,0.4075555,0,
3,-2.594039,-54.64172,52.04768,-0.1390901,0.1131212,0.1068698,1.075684E-07,0.0002500138,7.346565E-08,0.0002620076,1.199373E-05,0.000125018,9.593607,-56.97246,10925.78,-35.56918,0.6197604,0,
4,-2.605114,-54.93647,52.33135,-0.1642804,0.155755,0.1108863,1.283503E-07,0.0003750318,1.204587E-07,0.0003870284,1.199661E-05,0.000124999,9.597358,219.7889,12506.24,-35.19336,0.2480196,0,
5,-2.603186,-58.06639,55.4632,-0.144757,0.4759322,0.137331,1.294878E-07,0.0005000309,1.32365E-07,0.0005120249,1.199401E-05,0.0001250161,9.593968,-191.9624,12596.53,-35.3441,0.6218349,0,
6,-2.602524,-54.29737,51.69485,-0.1265371,-0.03172261,0.08575292,7.638575E-08,0.000625047,7.849111E-08,0.0006370405,1.199355E-05,0.0001250017,9.594714,-285.8289,19639.95,-35.3295,0.3278359,0,
7,-2.616682,-53.2313,50.61462,-0.1416483,0.5229596,0.1006942,1.349505E-07,0.0007500487,1.32972E-07,0.0007620362,1.198757E-05,0.0001250053,9.589643,-90.62289,6221.233,-35.54351,0.4271483,0,
8,-2.603778,-54.08351,51.47973,-0.1398416,0.1499641,0.1210344,1.059951E-07,0.000875054,7.311716E-08,0.0008870478,1.199386E-05,0.0001250176,9.593736,349.4682,15411.68,-35.56461,0.6644058,0,
9,-2.616054,-54.31197,51.69592,-0.1552186,0.1852194,0.08846416,1.278459E-07,0.001000072,1.199893E-07,0.001012068,1.1996E-05,0.0001249991,9.596871,-225.5399,14919.2,-35.52568,0.4116738,0,
10,-2.603372,-57.12281,54.51944,-0.1315269,0.473045,0.1012577,1.285983E-07,0.001125071,1.331003E-07,0.001137064,1.199338E-05,0.0001250165,9.593443,-185.2137,7213.223,-35.38867,0.4003175,0,
