Pulse Number,Top Level (dBm),Base Level (dBm),Top/Base (dB),Droop (dB),Overshoot (dB),Ripple (dB),Rise Time (sec),Rise Edge (sec),Fall Time (sec),Fall Edge (sec),Width (sec),PRI (sec),Duty Cycle (%),Freq Mean (Hz),Freq Error RMS (Hz),Phase Mean (deg),Phase Error RMS (deg),Modulation,
1,-2.651413,-54.04264,51.39123,-0.1338193,0.3482517,0.108905,1.208347E-07,0,1.191677E-07,1.199588E-05,1.199588E-05,0.0001250201,9.595162,325.5275,21214.54,150.14,0.4756027,0,
2,-2.644065,-53.4622,50.81813,-0.1709907,-0.06534581,0.1119001,9.959947E-08,0.0001250201,1.055332E-07,0.0001370158,1.199575E-05,0.0001250093,9.595886,-198.1333,12688.78,150.0303,0.5536127,0,
3,-2.681192,-54.42594,51.74475,-0.1449471,0.5037975,0.104495,1.354419E-07,0.0002500293,1.334045E-07,0.0002620168,1.198743E-05,0.000125005,9.589561,102.8935,18337.82,149.6066,0.4491008,0,
4,-2.627062,-56.35678,53.72971,-0.1460443,0.2059874,0.102172,1.059569E-07,0.0003750344,7.683721E-08,0.0003870284,1.199399E-05,0.0001250179,9.593817,-591.6218,11571.16,149.4598,0.2873354,0,
5,-2.625775,-53.61249,50.98672,-0.1849537,0.1172421,0.09605608,1.276329E-07,0.0005000523,1.201234E-07,0.0005120478,1.199556E-05,0.0001249992,9.596502,-258.7711,8473.493,150.2343,0.2886255,0,
6,-2.64246,-54.38013,51.73767,-0.1377742,0.4363861,0.1110049,1.297583E-07,0.0006250515,1.326202E-07,0.0006370444,1.199292E-05,0.0001250159,9.593117,-164.8925,10605.52,149.724,0.3075647,0,
7,-2.672682,-58.79533,56.12265,-0.1342757,-0.02127323,0.09769851,7.51342E-08,0.0007500674,7.753169E-08,0.000762061,1.199355E-05,0.0001250152,9.593678,-268.9748,8268.402,149.5632,0.4537205,0,
8,-2.657647,-51.80292,49.14527,-0.1698704,0.3919927,0.1118531,1.35202E-07,0.0008750826,1.280653E-07,0.0008870746,1.199204E-05,0.0001249975,9.593825,-156.7057,12425,149.5284,0.3780298,0,
9,-2.63034,-54.51973,51.88939,-0.1287971,0.3196126,0.1129999,1.21925E-07,0.00100008,1.19712E-07,0.001012076,1.199573E-05,0.0001250202,9.59503,448.5925,14562.49,149.9529,0.5060207,0,
10,-2.669245,-55.44855,52.77931,-0.1454437,-0.05658738,0.1087202,9.981038E-08,0.0011251,1.049843E-07,0.001137096,1.199564E-05,0.000124991,9.597205,146.6486,7294.618,149.8953,0.4418718,0,
