Pulse Number,Top Level (dBm),Base Level (dBm),Top/Base (dB),Droop (dB),Overshoot (dB),Ripple (dB),Rise Time (sec),Rise Edge (sec),Fall Time (sec),Fall Edge (sec),Width (sec),PRI (sec),Duty Cycle (%),Freq Mean (Hz),Freq Error RMS (Hz),Phase Mean (deg),Phase Error RMS (deg),Modulation,
1,-1.433433,-52.49837,51.06494,-0.1333195,-0.002949948,0.1152666,8.071332E-08,0,7.498669E-08,1.199341E-05,1.199341E-05,0.000125015,9.593576,-565.7533,12536.69,37.95763,0.4005719,0,
2,-1.41598,-54.45921,53.04322,-0.1967579,0.3857709,0.1284817,1.349684E-07,0.000125015,1.284822E-07,0.000137007,1.199198E-05,0.0001249981,9.59373,-272.2718,14432.49,37.85036,0.3174641,0,
3,-1.371448,-52.35333,50.98188,-0.125666,0.270065,0.09578311,1.23375E-07,0.0002500131,1.207449E-07,0.0002620081,1.199503E-05,0.0001250197,9.59451,262.7408,22209.08,37.3996,0.7547899,0,
4,-1.397286,-52.01152,50.61423,-0.1600277,-0.1100149,0.09581806,9.737157E-08,0.0003750328,1.046625E-07,0.0003870284,1.199555E-05,0.0001250098,9.595686,99.5377,8124.276,37.75723,0.3099041,0,
5,-1.383967,-52.09149,50.70752,-0.1756821,0.4253662,0.1148532,1.358298E-07,0.0005000426,1.329108E-07,0.0005120293,1.198673E-05,0.0001249977,9.589561,-414.8134,7938.889,37.92503,0.5474968,0,
6,-1.412136,-55.10645,53.69431,-0.1388811,-0.07263185,0.09274046,8.43026E-08,0.0006250403,7.596813E-08,0.0006370333,1.199302E-05,0.0001250152,9.593251,158.2188,12909.53,37.76796,0.400414,0,
7,-1.379122,-56.42428,55.04516,-0.1731019,0.3427232,0.132993,1.361669E-07,0.0007500555,1.293171E-07,0.0007620473,1.199179E-05,0.0001249963,9.593717,13.92977,8942.823,38.13478,0.3472036,0,
8,-1.43023,-53.79813,52.3679,-0.1271191,0.3493668,0.09255853,1.213195E-07,0.0008750518,1.204445E-07,0.0008870482,1.199633E-05,0.0001250207,9.595473,68.63714,17689.48,38.10523,0.5888589,0,
9,-1.415604,-53.23959,51.82399,-0.1668001,-0.07657435,0.09950882,9.79427E-08,0.001000073,1.041775E-07,0.001012068,1.199578E-05,0.0001250104,9.595828,-265.4785,20216.24,38.10583,0.3282429,0,
10,-1.420503,-51.24332,49.82282,-0.151557,0.4994445,0.1215394,1.349489E-07,0.001125083,1.332E-07,0.001137069,1.198638E-05,0.0001250038,9.588818,-159.7179,17599.21,37.70738,0.3820738,0,
11,-1.419018,-54.67081,53.25179,-0.1474482,0.1778059,0.09300144,1.073978E-07,0.001250087,7.30134E-08,0.001262081,1.199375E-05,0.0001250177,9.593637,-354.0835,11988.62,38.00457,0.434148,0,
12,-1.40339,-53.29586,51.89247,-0.1742619,0.1145253,0.105965,1.27352E-07,0.001375104,1.199525E-07,0.001387101,1.199648E-05,0.000125,9.597184,-82.18327,32371.39,37.96359,0.3618464,0,
13,-1.405437,-54.63764,53.2322,-0.1770079,0.4729018,0.08484118,1.304917E-07,0.001500104,1.320814E-07,0.001512097,1.199305E-05,0.0001250154,9.593257,100.9762,17731.53,37.62267,0.3545589,0,
14,-1.390195,-53.29493,51.90473,-0.1583861,-0.1029442,0.1062348,8.282672E-08,0.00162512,7.606565E-08,0.001637113,1.199344E-05,0.0001250153,9.593578,112.5153,5133.935,37.24447,0.4578904,0,
15,-1.402192,-56.46525,55.06306,-0.1771649,0.3698179,0.1141296,1.353789E-07,0.001750135,1.284635E-07,0.001762127,1.199184E-05,0.0001249977,9.593652,-657.1755,18146.03,37.39268,0.3860323,0,
16,-1.411907,-52.25737,50.84547,-0.1445739,0.2999261,0.09768586,1.222255E-07,0.001875133,1.195326E-07,0.001887128,1.199528E-05,0.0001250199,9.594701,62.45329,5534.254,37.57276,0.2648105,0,
17,-1.396212,-56.65219,55.25597,-0.1650916,-0.1261049,0.1159129,9.838342E-08,0.002000153,1.051674E-07,0.002012148,1.199506E-05,0.0001249911,9.596729,-215.4585,15870.2,37.98103,0.4359735,0,
18,-1.448933,-55.27896,53.83003,-0.1578375,0.488749,0.1310584,1.295775E-07,0.002125144,1.311592E-07,0.002137138,1.199366E-05,0.0001250158,9.59372,-616.1276,13328.67,37.43512,0.5220111,0,
