Pulse Number,Top Level (dBm),Base Level (dBm),Top/Base (dB),Droop (dB),Overshoot (dB),Ripple (dB),Rise Time (sec),Rise Edge (sec),Fall Time (sec),Fall Edge (sec),Width (sec),PRI (sec),Duty Cycle (%),Freq Mean (Hz),Freq Error RMS (Hz),Phase Mean (deg),Phase Error RMS (deg),Modulation,
1,-1.520143,-55.06776,53.54762,-0.1380873,0.4568242,0.1084698,1.305132E-07,0,1.331428E-07,1.199294E-05,1.199294E-05,0.0001250161,9.593114,-459.1914,14274.43,-119.5476,0.5379068,0,
2,-1.533515,-52.48305,50.94954,-0.1434478,-0.03842457,0.1112507,7.877043E-08,0.0001250161,7.863103E-08,0.0001370094,1.199328E-05,0.0001250151,9.593465,-279.0962,13224.3,-120.4889,0.5727655,0,
3,-1.522082,-54.85867,53.33658,-0.1916379,0.3687958,0.08657312,1.348868E-07,0.0002500312,1.29122E-07,0.0002620225,1.199129E-05,0.0001249975,9.593226,-105.4143,6688.946,-120.019,0.6064008,0,
4,-1.542028,-54.52627,52.98425,-0.1306572,0.3174276,0.1060959,1.217065E-07,0.0003750288,1.205716E-07,0.0003870245,1.199574E-05,0.0001250199,9.595062,204.7138,17410.97,-119.7671,0.3848919,0,
5,-1.552845,-54.04109,52.48824,-0.1730957,-0.06269374,0.09145913,1.00627E-07,0.0005000487,1.036978E-07,0.0005120445,1.199583E-05,0.0001250098,9.595908,348.4081,6695.301,-120.1702,0.3661389,0,
6,-1.531731,-51.77147,50.23974,-0.1477448,0.4561099,0.1176129,1.355186E-07,0.0006250585,1.337796E-07,0.0006370447,1.198625E-05,0.0001250043,9.588669,340.4973,6659.964,-120.171,0.5796405,0,
7,-1.546741,-55.21695,53.67021,-0.1402563,0.1727534,0.1150604,1.065444E-07,0.0007500628,7.40409E-08,0.000762057,1.199414E-05,0.0001250182,9.593915,-32.89867,14984.64,-119.8489,0.4285429,0,
8,-1.542134,-54.5064,52.96427,-0.1723801,0.1636284,0.09825125,1.274454E-07,0.000875081,1.198531E-07,0.0008870773,1.199631E-05,0.0001249877,9.597995,173.7911,12437.58,-119.8709,0.5998702,0,
9,-1.541698,-56.04002,54.49833,-0.1220214,0.3361362,0.1433781,1.214216E-07,0.001000069,1.201418E-07,0.001012065,1.1996E-05,0.0001250199,9.595278,53.22953,11008.85,-120.1859,0.3306641,0,
10,-1.552796,-55.01038,53.45758,-0.1755964,-0.1106976,0.08849663,9.949493E-08,0.001125089,1.050548E-07,0.001137085,1.199597E-05,0.0001250097,9.596033,419.1004,8004.275,-120.389,0.4976416,0,
11,-1.552234,-51.32692,49.77468,-0.1768761,0.4889497,0.1166292,1.34486E-07,0.001250098,1.333492E-07,0.001262086,1.198754E-05,0.0001250046,9.589681,-908.2324,20915.08,-120.3374,0.3014686,0,
12,-1.549696,-55.51274,53.96305,-0.1386409,0.1807899,0.09569854,1.057323E-07,0.001375103,7.404874E-08,0.001387097,1.199428E-05,0.0001250178,9.594054,-25.26199,10496.62,-120.4008,0.3784446,0,
13,-1.531095,-57.71845,56.18736,-0.1842772,0.1302531,0.09231018,1.293899E-07,0.001500121,1.204729E-07,0.001512117,1.199672E-05,0.0001250003,9.597354,200.4032,14770.8,-120.0118,0.4149131,0,
14,-1.500045,-52.78924,51.28919,-0.1373855,0.4395573,0.1123335,1.309266E-07,0.001625121,1.315434E-07,0.001637113,1.199227E-05,0.0001250154,9.592633,-40.90454,10822.47,-120.2272,0.4632209,0,
15,-1.525442,-52.49386,50.96842,-0.1668422,-0.08418921,0.09227116,8.066726E-08,0.001750136,8.010539E-08,0.001762129,1.19928E-05,0.0001250152,9.593075,-310.8064,13321.13,-120.3402,0.3951237,0,
16,-1.506064,-53.55367,52.0476,-0.189304,0.3153999,0.1337169,1.368615E-07,0.001875152,1.294665E-07,0.001887143,1.199156E-05,0.000124997,9.593476,209.5237,25058.14,-120.1373,0.3554449,0,
17,-1.546263,-52.96629,51.42002,-0.1347612,0.3328593,0.1336572,1.208575E-07,0.002000149,1.193315E-07,0.002012145,1.19961E-05,0.0001250199,9.595351,-457.9477,6146.868,-120.4051,0.3492097,0,
18,-1.568346,-56.27333,54.70498,-0.1798499,-0.09666762,0.1185278,9.766193E-08,0.002125169,1.056795E-07,0.002137165,1.199587E-05,0.0001250097,9.595952,-437.3963,17808.94,-120.2341,0.5626101,0,
19,-1.5504,-53.77058,52.22018,-0.1549479,0.5284906,0.1021761,1.342611E-07,0.002250178,1.325007E-07,0.002262165,1.198666E-05,0.0001249979,9.589489,-116.3651,12493.02,-120.3011,0.411616,0,
20,-1.529515,-54.78065,53.25114,-0.1462783,-0.04595973,0.08887605,8.046319E-08,0.002375176,7.7076E-08,0.00238717,1.199336E-05,0.0001250149,9.593543,122.6164,11341.93,-120.272,0.5493189,0,
21,-1.537684,-53.21163,51.67395,-0.1745125,0.4094433,0.1148764,1.34563E-07,0.002500191,1.290604E-07,0.002512183,1.19914E-05,0.0001249984,9.593244,556.7032,6729.816,-120.3521,0.2911272,0,
22,-1.499845,-54.17891,52.67907,-0.136052,0.2921484,0.09184387,1.226975E-07,0.002625189,1.198755E-07,0.002637184,1.199473E-05,0.0001250197,9.594274,348.5886,8840.393,-119.8788,0.380993,0,
23,-1.50965,-53.66497,52.15532,-0.1486597,-0.09913476,0.09903114,9.972415E-08,0.002750209,1.066809E-07,0.002762204,1.199474E-05,0.0001250097,9.595043,-110.6861,16117.72,-120.724,0.477302,0,
24,-1.518537,-54.35812,52.83958,-0.1642188,0.4689276,0.1178184,1.348537E-07,0.002875219,1.339903E-07,0.002887205,1.198587E-05,0.0001250039,9.588391,-8.959879,31262.72,-120.612,0.5568548,0,
25,-1.528745,-53.6917,52.16295,-0.1448407,0.1637412,0.1041893,1.063298E-07,0.003000223,7.316262E-08,0.003012217,1.19939E-05,0.0001250181,9.593736,43.73937,10569.3,-120.5467,0.6708873,0,
26,-1.552625,-53.00185,51.44922,-0.1755939,0.131681,0.1113869,1.271366E-07,0.003125241,1.199981E-07,0.003137237,1.199591E-05,0.0001249995,9.596766,-51.04233,5246.852,-120.0262,0.3821355,0,
27,-1.528123,-54.35839,52.83027,-0.1490517,0.4766781,0.08210634,1.300395E-07,0.00325024,1.311629E-07,0.003262233,1.199262E-05,0.0001250157,9.592888,-504.5771,12510.29,-120.2456,0.3947068,0,
28,-1.530056,-54.54343,53.01337,-0.1662239,-0.05733624,0.1162748,8.004434E-08,0.003375256,7.751793E-08,0.00338725,1.199335E-05,0.0001250153,9.593506,-465.6361,15699.01,-119.955,0.6336184,0,
29,-1.508927,-53.69673,52.18781,-0.1826643,0.3525818,0.1258693,1.351597E-07,0.003500272,1.295357E-07,0.003512263,1.199116E-05,0.0001249974,9.593124,140.4167,14048.85,-119.9865,0.2844823,0,
30,-1.532536,-55.54927,54.01674,-0.1386372,0.3218279,0.1003502,1.213651E-07,0.003625269,1.195371E-07,0.003637265,1.199582E-05,0.0001250201,9.595111,-271.4557,8760.555,-119.8854,0.7929518,0,
31,-1.530237,-55.06659,53.53635,-0.1531688,-0.08639398,0.09180383,9.977448E-08,0.003750289,1.058167E-07,0.003762284,1.199541E-05,0.0001249915,9.596977,206.1649,10573.61,-119.9114,0.4957643,0,
32,-1.541731,-54.6942,53.15247,-0.1495502,0.4697045,0.1198732,1.297638E-07,0.00387528,1.31639E-07,0.003887274,1.199297E-05,0.0001250156,9.593174,253.1782,6847.287,-120.0949,0.5643739,0,
33,-1.545031,-50.80952,49.26449,-0.1562721,-0.09775712,0.1092999,7.971038E-08,0.004000296,7.700852E-08,0.004012289,1.199352E-05,0.000125015,9.593673,91.27975,15861.98,-119.7942,0.4345801,0,
34,-1.556519,-53.40605,51.84953,-0.1672432,0.419855,0.09953968,1.358098E-07,0.004125311,1.287051E-07,0.004137304,1.199235E-05,0.0001249975,9.594074,-281.5263,11494.9,-119.973,0.5330163,0,
35,-1.580321,-52.53218,50.95186,-0.1231468,0.3892022,0.08683295,1.20776E-07,0.004250308,1.196795E-07,0.004262304,1.19958E-05,0.0001250207,9.595056,433.8942,7420.186,-120.0066,0.327702,0,
36,-1.522342,-52.58488,51.06254,-0.1691232,-0.1175427,0.1298245,9.642326E-08,0.004375329,1.062049E-07,0.004387324,1.199476E-05,0.0001250096,9.59507,-34.09692,11486.22,-119.6341,0.4167151,0,
37,-1.500417,-54.13966,52.63924,-0.1561326,0.4015771,0.1063581,1.364894E-07,0.004500339,1.338587E-07,0.004512325,1.198622E-05,0.0001250036,9.588696,-577.3067,14708.61,-120.3907,0.5282899,0,
38,-1.558782,-54.34113,52.78234,-0.1446208,0.1848434,0.1278192,1.049937E-07,0.004625342,7.264549E-08,0.004637337,1.199442E-05,0.0001250185,9.594118,109.5883,10412.07,-120.4204,0.3478207,0,
39,-1.532757,-58.92003,57.38727,-0.1814289,0.1556594,0.1077754,1.287964E-07,0.004750361,1.205516E-07,0.004762357,1.199601E-05,0.0001249996,9.596833,94.64144,3794.387,-119.9637,0.398593,0,
40,-1.519639,-52.16099,50.64135,-0.1465597,0.4112171,0.08949281,1.305055E-07,0.004875361,1.311971E-07,0.004887353,1.19927E-05,0.0001250157,9.592958,-433.5285,13749.54,-120.1026,0.3017524,0,
