Pulse Number,Top Level (dBm),Base Level (dBm),Top/Base (dB),Droop (dB),Overshoot (dB),Ripple (dB),Rise Time (sec),Rise Edge (sec),Fall Time (sec),Fall Edge (sec),Width (sec),PRI (sec),Duty Cycle (%),Freq Mean (Hz),Freq Error RMS (Hz),Phase Mean (deg),Phase Error RMS (deg),Modulation,
1,-2.792236,-53.44474,50.6525,-0.1230276,0.1335471,0.09807915,1.043393E-07,0,7.315251E-08,1.199405E-05,1.199405E-05,0.0001250184,9.593832,-625.212,6789.912,-19.53964,0.4646437,0,
2,-2.791036,-57.56599,54.77495,-0.1498842,0.1600133,0.1023308,1.272572E-07,0.0001250184,1.21345E-07,0.0001370144,1.1996E-05,0.0001249991,9.59687,156.0556,13798.4,-19.12046,0.3125818,0,
3,-2.775679,-55.66209,52.88641,-0.1494396,0.4745058,0.1001205,1.29429E-07,0.0002500174,1.319893E-07,0.0002620106,1.199318E-05,0.0001250087,9.593879,-24.75012,16976.92,-19.56924,0.4595481,0,
4,-2.792373,-54.93274,52.14037,-0.1530066,-0.09488524,0.1152712,1.006913E-07,0.0003750261,1.069429E-07,0.0003870214,1.199532E-05,0.0001250087,9.595587,-382.4993,8125.091,-19.34376,0.449145,0,
5,-2.809367,-53.77252,50.96315,-0.147011,0.4848898,0.1358114,1.345882E-07,0.0005000348,1.333051E-07,0.0005120224,1.198752E-05,0.0001250058,9.58957,-369.8533,10901.03,-19.10653,0.389258,0,
6,-2.787939,-52.02213,49.23419,-0.1525435,0.1615817,0.1221123,1.065651E-07,0.0006250407,7.359415E-08,0.000637034,1.199334E-05,0.0001250174,9.593334,99.66974,14534.49,-19.49804,0.3432816,0,
7,-2.805697,-56.97416,54.16846,-0.1764827,0.1797463,0.1249206,1.284199E-07,0.0007500581,1.20382E-07,0.0007620543,1.199617E-05,0.0001249987,9.597036,112.8082,14735.41,-19.97692,0.5685976,0,
8,-2.809399,-55.83624,53.02684,-0.140039,0.5052924,0.1208783,1.289506E-07,0.0008750568,1.324623E-07,0.0008870512,1.199437E-05,0.0001250169,9.594198,-50.76218,9761.077,-19.34297,0.4012618,0,
9,-2.772442,-55.58307,52.81063,-0.1610537,-0.05519042,0.1165425,7.592518E-08,0.001000074,8.281614E-08,0.001012067,1.199291E-05,0.0001250149,9.593184,-83.58522,11010.01,-19.47233,0.3749124,0,
10,-2.788059,-54.35187,51.56381,-0.1914322,0.401151,0.08705421,1.359962E-07,0.001125089,1.280241E-07,0.001137081,1.199204E-05,0.0001249975,9.593822,-365.8646,8481.484,-19.64866,0.5262831,0,
11,-2.763703,-53.70519,50.94149,-0.1239331,0.2845089,0.1175171,1.21656E-07,0.001250086,1.173803E-07,0.001262081,1.199531E-05,0.0001250199,9.594722,-457.7453,17712.55,-19.74726,0.4717904,0,
12,-2.773122,-54.2318,51.45868,-0.1682842,-0.1192084,0.1297275,1.0257E-07,0.001375106,1.071646E-07,0.001387101,1.199553E-05,0.00012501,9.595658,168.6051,15563.25,-19.54751,0.3777346,0,
13,-2.789212,-57.04263,54.25341,-0.1386607,0.5004113,0.1011702,1.346514E-07,0.001500116,1.33039E-07,0.001512102,1.198629E-05,0.0001250044,9.588695,109.1238,16131.63,-19.54469,0.7180822,0,
14,-2.776052,-54.01652,51.24047,-0.1289108,0.1270976,0.1162259,1.058091E-07,0.00162512,7.347792E-08,0.001637114,1.199363E-05,0.0001250178,9.593534,-122.8634,10407.33,-19.52933,0.617909,0,
15,-2.781552,-54.11933,51.33778,-0.1735213,0.1482186,0.09639535,1.265863E-07,0.001750138,1.208806E-07,0.001762134,1.199557E-05,0.0001249883,9.597355,-216.0831,7352.222,-19.53049,0.4339298,0,
16,-2.767058,-54.97458,52.20752,-0.1328611,0.2877981,0.09242472,1.217414E-07,0.001875127,1.186273E-07,0.001887122,1.19951E-05,0.0001250197,9.594563,-533.7242,8450.757,-19.08528,0.5825394,0,
17,-2.809773,-53.82763,51.01785,-0.1482837,-0.06453054,0.1100793,1.014613E-07,0.002000146,1.058515E-07,0.002012142,1.199571E-05,0.0001250088,9.595892,90.3167,10775.7,-19.8289,0.6395975,0,
