Pulse Number,Top Level (dBm),Base Level (dBm),Top/Base (dB),Droop (dB),Overshoot (dB),Ripple (dB),Rise Time (sec),Rise Edge (sec),Fall Time (sec),Fall Edge (sec),Width (sec),PRI (sec),Duty Cycle (%),Freq Mean (Hz),Freq Error RMS (Hz),Phase Mean (deg),Phase Error RMS (deg),Modulation,
1,-1.249046,-54.42007,53.17102,-0.1726563,0.413272,0.1268564,1.357974E-07,0,1.33162E-07,3.998543E-05,3.998543E-05,0.0003590221,11.13732,64.1471,1759.021,-73.83236,0.5359216,0,
2,-1.22309,-55.03556,53.81247,-0.1760441,0.2865359,0.1356142,1.327127E-07,0.0003590221,1.318112E-07,0.0003990146,3.999246E-05,0.0003590286,11.13907,-18.48089,1755.8,-73.94703,0.5940362,0,
3,-1.237427,-54.46957,53.23215,-0.176946,0.205144,0.1395019,1.235495E-07,0.0007180506,1.177303E-07,0.0007580454,3.999471E-05,0.0003590272,11.13974,40.15812,1774.303,-74.10381,0.5600027,0,
4,-1.24704,-54.55765,53.31061,-0.1831154,-0.1553608,0.1027004,8.261185E-08,0.001077078,8.024842E-08,0.001117071,3.999277E-05,0.000359033,11.13902,-46.50566,1414.659,-74.04619,0.5313324,0,
5,-1.217533,-53.83012,52.61258,-0.1822596,-0.1999772,0.1236709,1.033026E-07,0.001436111,1.08232E-07,0.001476106,3.99948E-05,0.0003590318,11.13963,-32.04451,1808.042,-73.88685,0.5375618,0,
6,-1.230673,-53.20721,51.97654,-0.1866871,0.05426008,0.1216114,1.299104E-07,0.001795143,1.221806E-07,0.001835138,3.999513E-05,0.0003590178,11.14015,-52.94213,1532.727,-74.25835,0.4461073,0,
7,-1.24374,-54.59614,53.3524,-0.1863821,0.3741134,0.1234867,1.359206E-07,0.002154161,1.337536E-07,0.002194146,3.998524E-05,0.0003590213,11.13729,42.16096,1909.477,-74.03301,0.5897329,0,
8,-1.246457,-54.18135,52.93489,-0.1783357,0.382267,0.1353191,1.310619E-07,0.002513182,1.319464E-07,0.002553175,3.999266E-05,0.0003590233,11.13929,2.679588,1838.693,-74.03493,0.6360549,0,
9,-1.24441,-52.47877,51.23436,-0.1880908,0.01678894,0.1696382,1.101354E-07,0.002872205,7.316233E-08,0.002912198,3.999303E-05,0.0003590332,11.13909,-81.68237,2136.076,-74.04646,0.7109655,0,
10,-1.231509,-51.77905,50.54754,-0.176684,-0.1939568,0.1395896,8.541696E-08,0.003231238,8.076204E-08,0.003271231,3.999243E-05,0.0003590325,11.13894,-13.01043,2020.411,-73.84061,0.6938434,0,
11,-1.229277,-55.12742,53.89814,-0.1834532,-0.2192411,0.1218807,1.033898E-07,0.003590271,1.07785E-07,0.003630266,3.999508E-05,0.0003590223,11.14,-46.7187,1540.328,-73.86771,0.5396359,0,
12,-1.249883,-54.9889,53.73902,-0.1894009,0.3079938,0.1290356,1.369347E-07,0.003949293,1.295302E-07,0.003989284,3.999087E-05,0.0003590269,11.13869,-12.62202,1912.231,-73.82589,0.8380351,0,
13,-1.247876,-53.45186,52.20399,-0.1778263,0.366908,0.1253894,1.367163E-07,0.00430832,1.331116E-07,0.004348306,3.998585E-05,0.0003590216,11.13745,-23.13648,1751.006,-73.69552,0.5185564,0,
14,-1.246099,-53.35678,52.11068,-0.1793245,0.3703547,0.1258134,1.312801E-07,0.004667342,1.331755E-07,0.004707334,3.999266E-05,0.0003590232,11.1393,-11.61492,1749.897,-73.97862,0.6751367,0,
15,-1.245363,-54.75349,53.50813,-0.1858287,0.04235679,0.1245594,1.095756E-07,0.005026365,7.313023E-08,0.005066358,3.99934E-05,0.0003590331,11.1392,17.52053,1495.729,-74.04375,0.5462418,0,
16,-1.240353,-56.03929,54.79894,-0.1851983,-0.1552775,0.1126044,8.260874E-08,0.005385398,8.121195E-08,0.005425391,3.999274E-05,0.0003590246,11.13928,-16.22577,1632.75,-74.09033,0.5745587,0,
17,-1.216413,-54.38237,53.16596,-0.191066,0.1052151,0.1272627,1.285796E-07,0.005744422,1.212801E-07,0.005784418,3.999549E-05,0.0003590306,11.13985,-11.50365,1600.224,-74.16479,0.5659044,0,
18,-1.235233,-54.32145,53.08621,-0.1940116,0.3064666,0.1485374,1.360395E-07,0.006103453,1.291253E-07,0.006143443,3.999027E-05,0.0003590262,11.13854,-56.08726,2031.954,-73.91031,0.8700027,0,
19,-1.251871,-54.34401,53.09213,-0.1829222,0.3759331,0.1390216,1.360726E-07,0.006462479,1.333203E-07,0.006502466,3.99868E-05,0.0003590115,11.13803,19.02164,1698.806,-73.81263,0.684964,0,
20,-1.244155,-51.93965,50.69549,-0.1664021,0.2793176,0.1145355,1.217289E-07,0.006821491,1.194601E-07,0.006861486,3.999482E-05,0.000359034,11.13956,-58.58701,1858.573,-73.82278,0.5575613,0,
21,-1.263506,-52.83196,51.56846,-0.1768374,0.03572878,0.1338068,1.093782E-07,0.007180525,7.345449E-08,0.007220518,3.999349E-05,0.0003590334,11.13921,-31.19074,1759.958,-73.92696,0.5331588,0,
