Pulse Number,Top Level (dBm),Base Level (dBm),Top/Base (dB),Droop (dB),Overshoot (dB),Ripple (dB),Rise Time (sec),Rise Edge (sec),Fall Time (sec),Fall Edge (sec),Width (sec),PRI (sec),Duty Cycle (%),Freq Mean (Hz),Freq Error RMS (Hz),Phase Mean (deg),Phase Error RMS (deg),Modulation,
1,-2.833786,-56.65548,53.8217,-0.1719325,0.3918176,0.1366824,1.351422E-07,0,1.336473E-07,3.998647E-05,3.998647E-05,0.0003590111,11.13795,81.063,1889.443,-179.3637,0.5470729,0,
2,-2.803589,-54.6091,51.80551,-0.1661856,0.2353497,0.1277046,1.221426E-07,0.0003590111,1.197144E-07,0.0003990063,3.999516E-05,0.0003590339,11.13966,17.56238,1465.528,-179.2888,0.4641554,0,
3,-2.81717,-53.91712,51.09995,-0.1655469,0.01533993,0.1141926,1.091101E-07,0.000718045,7.320546E-08,0.0007580384,3.99934E-05,0.0003590333,11.13919,-57.99842,1827.666,-179.4058,0.5143676,0,
4,-2.803238,-57.68433,54.88109,-0.1741955,-0.1530699,0.1339443,8.339785E-08,0.001077078,8.2623E-08,0.001117071,3.999268E-05,0.0003590245,11.13926,-9.373698,1984.689,-179.1433,0.7647492,0,
5,-2.854783,-55.76925,52.91447,-0.168067,0.1226015,0.1433651,1.286268E-07,0.001436103,1.209616E-07,0.001476099,3.999623E-05,0.0003590298,11.14009,-89.64221,1873.19,-179.0617,0.8467666,0,
6,-2.828345,-54.65554,51.82719,-0.1803255,0.347236,0.1300531,1.368248E-07,0.001795133,1.29144E-07,0.001835124,3.999119E-05,0.0003590272,11.13877,123.5434,1708.888,-179.2599,0.5252151,0,
7,-2.812979,-53.00513,50.19215,-0.1659839,0.4161733,0.1389413,1.353486E-07,0.00215416,1.325286E-07,0.002194147,3.998675E-05,0.0003590113,11.13802,-12.55652,1259.351,-179.3329,0.528964,0,
8,-2.825255,-55.49981,52.67456,-0.1624458,0.2746559,0.1254372,1.223114E-07,0.002513171,1.18181E-07,0.002553166,3.999519E-05,0.0003590343,11.13966,-44.79756,1562.821,-179.2853,0.5257904,0,
9,-2.849241,-54.43101,51.58177,-0.1673362,0.06489435,0.1189349,1.086178E-07,0.002872206,7.269516E-08,0.002912199,3.999336E-05,0.0003590258,11.13941,45.82598,1665.026,-179.2099,0.4614677,0,
10,-2.824475,-54.77137,51.9469,-0.171448,-0.1350525,0.1184014,1.001686E-07,0.003231231,1.076206E-07,0.003271226,3.99946E-05,0.0003590318,11.13957,-31.26135,1600.716,-179.399,0.6455175,0,
