Pulse Number,Top Level (dBm),Base Level (dBm),Top/Base (dB),Droop (dB),Overshoot (dB),Ripple (dB),Rise Time (sec),Rise Edge (sec),Fall Time (sec),Fall Edge (sec),Width (sec),PRI (sec),Duty Cycle (%),Freq Mean (Hz),Freq Error RMS (Hz),Phase Mean (deg),Phase Error RMS (deg),Modulation,
1,-1.196978,-54.88631,53.68933,-0.1754189,0.2397767,0.1255489,1.23811E-07,0,1.191983E-07,3.999512E-05,3.999512E-05,0.0003590272,11.13986,-27.70312,1779.401,63.40052,0.5389677,0,
2,-1.224607,-53.56243,52.33782,-0.187089,-0.1521674,0.1230922,8.636485E-08,0.0003590272,7.445674E-08,0.0003990204,3.999316E-05,0.0003590327,11.13914,13.41392,1852.537,63.35841,0.5102205,0,
3,-1.204014,-54.87577,53.67176,-0.1857773,-0.1845881,0.1146475,9.9897E-08,0.0007180599,1.06888E-07,0.0007580545,3.99946E-05,0.000359032,11.13956,40.81435,1593.911,63.34307,0.4687956,0,
4,-1.228201,-52.27275,51.04455,-0.1908902,0.04809732,0.11342,1.275924E-07,0.001077092,1.196493E-07,0.001117087,3.999528E-05,0.000359018,11.14019,-19.91733,1771.482,63.40211,0.5838134,0,
5,-1.211872,-55.08086,53.86899,-0.1820607,0.3962556,0.1424859,1.362951E-07,0.00143611,1.335517E-07,0.001476095,3.998516E-05,0.0003590217,11.13725,-21.89209,1842.452,63.53706,0.6333451,0,
6,-1.198398,-54.52668,53.32828,-0.1840627,0.3410856,0.1204075,1.318006E-07,0.001795132,1.316275E-07,0.001835124,3.99921E-05,0.0003590286,11.13898,9.624062,1773.137,63.4924,0.6003684,0,
7,-1.228148,-54.57071,53.34256,-0.1747119,0.2451728,0.1366824,1.243564E-07,0.00215416,1.180125E-07,0.002194155,3.999467E-05,0.0003590269,11.13974,-32.36039,1423.857,63.31654,0.4892757,0,
8,-1.229747,-52.22945,50.99971,-0.1754106,-0.1408718,0.122908,8.534542E-08,0.002513187,7.58921E-08,0.00255318,3.999289E-05,0.0003590323,11.13908,-14.59994,1464.506,63.53183,0.4854784,0,
9,-1.296822,-53.02228,51.72546,-0.1963568,-0.08188989,0.1494334,1.003234E-07,0.00287222,1.035046E-07,0.002912215,3.999557E-05,0.0003590325,11.13982,3.974854,1729.219,63.55738,0.6659003,0,
10,-1.22494,-54.03329,52.80835,-0.1794053,0.03098608,0.1025897,1.297886E-07,0.003231252,1.201267E-07,0.003271247,3.999533E-05,0.0003590181,11.1402,-39.71843,1380.329,63.29685,0.5429045,0,
11,-1.216851,-53.51581,52.29896,-0.1825621,0.3711157,0.1276784,1.366706E-07,0.00359027,1.345776E-07,0.003630255,3.998516E-05,0.0003590213,11.13727,54.6571,1827.894,63.22477,0.6282725,0,
12,-1.239459,-54.01426,52.7748,-0.1917704,0.4057522,0.1084567,1.308716E-07,0.003949292,1.326393E-07,0.003989284,3.999308E-05,0.0003590226,11.13943,13.91196,1680.532,63.44689,0.565523,0,
13,-1.215988,-56.2996,55.08361,-0.180293,0.06891699,0.1130241,1.098532E-07,0.004308314,7.529279E-08,0.004348307,3.999348E-05,0.0003590333,11.13921,-36.15314,1949.282,63.29543,0.5913847,0,
14,-1.229828,-53.49102,52.26119,-0.1848972,-0.1012778,0.1778178,8.482283E-08,0.004667347,7.681833E-08,0.00470734,3.9993E-05,0.0003590329,11.13909,24.7164,2066.876,63.22892,0.5392433,0,
15,-1.191961,-56.91178,55.71982,-0.1819077,-0.2260926,0.1167002,1.000902E-07,0.00502638,1.059858E-07,0.005066375,3.999456E-05,0.0003590222,11.13985,8.416055,1512.032,63.20174,0.5431592,0,
16,-1.229023,-53.20166,51.97264,-0.1882286,0.3028365,0.1646829,1.367914E-07,0.005385402,1.300157E-07,0.005425394,3.999141E-05,0.0003590276,11.13881,-25.84929,1983.858,63.13132,0.6928997,0,
17,-1.197598,-54.4702,53.2726,-0.1838015,0.3520101,0.118353,1.373012E-07,0.00574443,1.333757E-07,0.005784415,3.998507E-05,0.000359022,11.13722,-17.37957,1465.274,63.26951,0.5765536,0,
18,-1.219941,-54.09218,52.87224,-0.1766084,0.3963653,0.1231964,1.311822E-07,0.006103452,1.314916E-07,0.006143444,3.999194E-05,0.0003590224,11.13912,36.63436,1716.925,63.18027,0.6191984,0,
19,-1.201658,-53.24907,52.04741,-0.1814189,-0.01111374,0.1086622,1.122044E-07,0.006462474,7.365429E-08,0.006502467,3.999273E-05,0.0003590329,11.13902,124.3146,1533.811,63.492,0.6917068,0,
20,-1.216964,-54.92387,53.70691,-0.1895525,-0.161788,0.1368444,8.793661E-08,0.006821507,7.879082E-08,0.0068615,3.999278E-05,0.0003590248,11.13928,0.692553,1631.255,63.06125,0.4792512,0,
21,-1.201634,-54.08533,52.8837,-0.1845546,0.05095124,0.1238173,1.28139E-07,0.007180532,1.210916E-07,0.007220527,3.999531E-05,0.0003590304,11.13981,-73.87601,1800.59,63.48759,0.6349155,0,
22,-1.228372,-55.11127,53.8829,-0.1909188,0.2930674,0.1337054,1.376779E-07,0.007539562,1.285309E-07,0.007579553,3.999095E-05,0.0003590274,11.13869,-4.454542,2039.541,63.31761,0.7496063,0,
23,-1.199384,-52.16843,50.96904,-0.171695,0.4020181,0.1039572,1.357893E-07,0.00789859,1.342281E-07,0.007938575,3.998549E-05,0.0003590101,11.1377,-43.69451,1840.691,63.46265,0.5843632,0,
24,-1.215441,-53.53682,52.32138,-0.1752684,0.231111,0.1183117,1.236548E-07,0.0082576,1.192583E-07,0.008297595,3.9995E-05,0.0003590338,11.13962,-17.48788,1727.735,63.36959,0.5135515,0,
25,-1.215288,-54.53827,53.32298,-0.1817362,0.09058968,0.1030478,1.09117E-07,0.008616634,7.354674E-08,0.008656627,3.999337E-05,0.0003590333,11.13918,130.8795,1875.343,63.4333,0.5622246,0,
26,-1.218951,-56.73353,55.51458,-0.1823107,-0.1503098,0.1802581,8.586497E-08,0.008975667,7.934599E-08,0.00901566,3.999268E-05,0.0003590253,11.13924,-17.19394,1312.786,63.45898,0.4275583,0,
27,-1.207814,-55.17395,53.96614,-0.1783069,0.01584122,0.1162683,1.283109E-07,0.009334693,1.203676E-07,0.009374687,3.99952E-05,0.0003590295,11.13981,-53.91095,1450.816,63.27974,0.6811309,0,
28,-1.206516,-56.3615,55.15498,-0.1977513,0.3045613,0.1319354,1.361391E-07,0.009693722,1.289666E-07,0.009733713,3.99917E-05,0.0003590279,11.13888,-66.12206,1618.692,63.06017,0.6084129,0,
29,-1.210773,-54.32,53.10923,-0.1798952,0.386281,0.1104457,1.367218E-07,0.01005275,1.334439E-07,0.01009274,3.998537E-05,0.0003590103,11.13766,-41.12435,1785.665,63.23346,0.5907736,0,
30,-1.213083,-53.50205,52.28896,-0.1758077,0.2424545,0.1102837,1.237563E-07,0.01041176,1.192242E-07,0.01045176,3.999496E-05,0.0003590337,11.13961,-66.75315,1873.018,63.24754,0.6182479,0,
31,-1.236254,-54.14045,52.9042,-0.1785429,0.08060239,0.1111513,1.092827E-07,0.01077079,7.262773E-08,0.01081079,3.999346E-05,0.0003590262,11.13943,-23.34502,1494.234,63.08235,0.4365357,0,
32,-1.220271,-52.752,51.53173,-0.1789107,-0.1891775,0.1235647,9.856286E-08,0.01112982,1.056228E-07,0.01116981,3.999498E-05,0.000359032,11.13967,58.82943,1629.173,62.96362,0.5982823,0,
33,-1.223057,-55.84559,54.62254,-0.1889702,0.03812081,0.1143359,1.280937E-07,0.01148885,1.207466E-07,0.01152885,3.999555E-05,0.0003590304,11.13988,-7.538115,1624.506,62.88395,0.5402917,0,
34,-1.216092,-56.19974,54.98365,-0.1949915,0.3077589,0.1293984,1.3653E-07,0.01184788,1.287149E-07,0.01188787,3.999141E-05,0.0003590098,11.13936,-47.31408,1714.58,62.9,0.4499214,0,
35,-1.210186,-56.5032,55.29302,-0.1783063,0.3298154,0.1152283,1.324915E-07,0.01220689,1.326443E-07,0.01224688,3.999149E-05,0.0003590279,11.13882,-17.41755,1573.462,62.97836,0.6293234,0,
36,-1.195552,-52.60231,51.40676,-0.1697031,0.2160761,0.1149949,1.244604E-07,0.01256592,1.186643E-07,0.01260591,3.999447E-05,0.0003590339,11.13947,89.49939,1469.515,63.01505,0.4232079,0,
37,-1.210763,-53.49761,52.28685,-0.1792896,0.04281634,0.1274979,1.102337E-07,0.01292495,7.32975E-08,0.01296495,3.9993E-05,0.0003590258,11.13931,23.10469,2171.293,63.02203,0.6951104,0,
38,-1.213824,-55.15961,53.94579,-0.1936516,-0.1841132,0.1358184,1.004951E-07,0.01328398,1.067424E-07,0.01332397,3.999461E-05,0.000359032,11.13957,9.843396,1486.114,63.17511,0.4864433,0,
39,-1.207805,-54.66132,53.45351,-0.1943688,0.0474599,0.1314547,1.295556E-07,0.01364301,1.204261E-07,0.01368301,3.999548E-05,0.0003590302,11.13986,21.19373,1463.515,63.10839,0.5761366,0,
