Pulse Number,Top Level (dBm),Base Level (dBm),Top/Base (dB),Droop (dB),Overshoot (dB),Ripple (dB),Rise Time (sec),Rise Edge (sec),Fall Time (sec),Fall Edge (sec),Width (sec),PRI (sec),Duty Cycle (%),Freq Mean (Hz),Freq Error RMS (Hz),Phase Mean (deg),Phase Error RMS (deg),Modulation,
1,-1.75746,-55.2109,53.45343,-0.211938,0.2522605,0.1466633,1.339405E-07,0,1.321581E-07,0.0001999922,0.0001999922,0.001692129,11.81897,-3.004193,1764.032,88.17488,0.617272,0,
2,-1.761086,-53.86398,52.1029,-0.2055053,-0.2858368,0.1499155,9.938753E-08,0.001692129,1.052916E-07,0.001892123,0.000199994,0.00169213,11.81907,-4.365419,1753.679,87.97441,0.6661792,0,
3,-1.738135,-54.34398,52.60584,-0.2066078,0.2678425,0.1585651,1.367838E-07,0.003384259,1.329716E-07,0.003584244,0.0001999852,0.001692117,11.81864,1.628251,1673.407,88.12822,0.6177405,0,
4,-1.768889,-54.13818,52.36929,-0.2093908,-0.2541294,0.1304571,9.522878E-08,0.005076375,7.758869E-08,0.005276368,0.0001999925,0.001692136,11.81894,-3.058077,1593.739,88.00948,0.584282,0,
5,-1.75441,-53.57724,51.82283,-0.206143,0.2059975,0.1531708,1.367086E-07,0.006768511,1.288231E-07,0.006968502,0.0001999914,0.001692111,11.81905,-2.725639,1563.08,88.13481,0.5587276,0,
6,-1.78301,-54.73007,52.94706,-0.2015392,-0.00246573,0.1399947,1.130115E-07,0.008460622,7.842404E-08,0.008660615,0.0001999935,0.001692128,11.81905,1.912158,1661.746,88.34635,0.5671167,0,
7,-1.788314,-54.56024,52.77192,-0.2139815,0.2260431,0.1386385,1.37078E-07,0.01015275,1.273061E-07,0.01035274,0.0001999918,0.001692118,11.81902,-0.7510988,1704.788,88.41537,0.4949029,0,
8,-1.757763,-53.28677,51.52901,-0.2065437,0.1235785,0.1472389,1.262351E-07,0.01184487,1.217932E-07,0.01204486,0.0001999939,0.001692132,11.81905,-2.98034,1608.349,88.19973,0.6128404,0,
9,-1.768886,-56.40287,54.63398,-0.2068263,-0.05336912,0.1494854,1.289148E-07,0.013537,1.188117E-07,0.013737,0.0001999954,0.00169212,11.81922,-2.48524,1637.358,88.22125,0.6471347,0,
10,-1.748136,-54.70521,52.95708,-0.2068884,0.2218564,0.15282,1.33668E-07,0.01522912,1.327414E-07,0.01542911,0.0001999917,0.001692128,11.81895,-0.112176,1807.401,88.18953,0.5884632,0,
11,-1.775817,-55.45261,53.6768,-0.2085986,-0.2739574,0.1614602,9.873707E-08,0.01692125,1.049843E-07,0.01712124,0.0001999946,0.001692112,11.81922,-1.725369,1700.144,87.87466,0.6525149,0,
12,-1.758711,-57.07489,55.31618,-0.2051271,0.274659,0.1276754,1.335391E-07,0.01861336,1.330898E-07,0.01881335,0.0001999915,0.001692135,11.81889,0.03663256,1604.203,87.85941,0.5042855,0,
13,-1.753593,-54.08126,52.32767,-0.2025398,-0.2393333,0.1418621,9.622621E-08,0.0203055,7.753712E-08,0.02050549,0.0001999924,0.001692123,11.81902,2.330883,1653.467,87.93703,0.6635647,0,
14,-1.748231,-54.09741,52.34918,-0.2094436,0.3033794,0.1633763,1.37613E-07,0.02199762,1.324894E-07,0.0221976,0.0001999852,0.001692124,11.81859,4.002579,1491.342,87.91484,0.541494,0,
15,-1.756323,-55.7244,53.96807,-0.204102,-0.04747754,0.1439401,1.138962E-07,0.02368974,7.571465E-08,0.02388974,0.0001999933,0.001692129,11.81904,-7.026674,1631.385,87.8763,0.6907758,0,
16,-1.764226,-53.64553,51.88131,-0.2041422,0.1966108,0.1496064,1.366597E-07,0.02538187,1.302438E-07,0.02558186,0.0001999911,0.001692111,11.81903,0.4367939,1562.604,87.9616,0.565782,0,
17,-1.756513,-55.31639,53.55988,-0.2017357,-0.05165394,0.1379419,1.136898E-07,0.02707398,7.395858E-08,0.02727398,0.000199993,0.001692138,11.81895,-7.410603,1599.611,88.11819,0.5388166,0,
18,-1.747156,-55.20752,53.46036,-0.2051245,-0.02518573,0.1429057,1.285235E-07,0.02876612,1.197328E-07,0.02896612,0.0001999957,0.001692108,11.81932,4.686302,1650.602,88.14445,0.5461919,0,
19,-1.756371,-54.60422,52.84785,-0.2091535,0.1609617,0.1339097,1.255447E-07,0.03045823,1.207355E-07,0.03065822,0.0001999943,0.00169214,11.81902,0.4516169,1758.928,88.04585,0.6559869,0,
