Pulse Number,Top Level (dBm),Base Level (dBm),Top/Base (dB),Droop (dB),Overshoot (dB),Ripple (dB),Rise Time (sec),Rise Edge (sec),Fall Time (sec),Fall Edge (sec),Width (sec),PRI (sec),Duty Cycle (%),Freq Mean (Hz),Freq Error RMS (Hz),Phase Mean (deg),Phase Error RMS (deg),Modulation,
1,-1.583108,-54.50802,52.92491,-0.2184136,0.2329277,0.1517562,1.338922E-07,0,1.315985E-07,0.0001999901,0.0001999901,0.001692127,11.81886,1.24209,1860.591,-158.1436,0.6374469,0,
2,-1.592067,-56.48052,54.88845,-0.2185149,-0.3273049,0.1464972,9.859212E-08,0.001692127,1.059635E-07,0.001892121,0.0001999939,0.001692113,11.81919,-1.642548,1877.593,-158.1428,0.6139187,0,
3,-1.583098,-56.35966,54.77656,-0.2182664,0.1922337,0.1452391,1.342748E-07,0.00338424,1.328297E-07,0.003584231,0.0001999908,0.001692135,11.81884,3.528784,1782.277,-158.0508,0.5508704,0,
4,-1.591017,-54.98471,53.39369,-0.2170682,-0.2592305,0.139355,1.011149E-07,0.005076375,7.932989E-08,0.005276366,0.0001999914,0.001692123,11.81897,-3.832405,1749.801,-157.815,0.5788054,0,
5,-1.582921,-55.53687,53.95395,-0.216677,0.2537681,0.1387939,1.382671E-07,0.006768498,1.332845E-07,0.006968482,0.0001999846,0.001692124,11.81856,-2.095323,1666.837,-158.1178,0.5722806,0,
6,-1.593998,-55.0904,53.49641,-0.2169385,-0.05467827,0.1389564,1.154523E-07,0.008460621,7.309554E-08,0.008660614,0.0001999923,0.001692128,11.81898,1.464628,1816.906,-158.0696,0.5917867,0,
7,-1.589041,-54.90274,53.31369,-0.2184902,0.1852529,0.1644801,1.365935E-07,0.01015275,1.294824E-07,0.01035274,0.0001999906,0.001692111,11.819,-0.6433626,1756.499,-157.9917,0.5684908,0,
8,-1.584759,-55.62954,54.04478,-0.2139522,-0.09197716,0.1500611,1.164003E-07,0.01184486,7.84494E-08,0.01204485,0.0001999931,0.001692138,11.81896,0.3462466,1658.128,-157.8596,0.5895097,0,
9,-1.590339,-54.53782,52.94748,-0.2180302,-0.1122645,0.1417238,1.293562E-07,0.013537,1.196862E-07,0.01373699,0.0001999947,0.001692108,11.81927,-1.107361,1848.901,-157.832,0.7050647,0,
10,-1.599564,-55.45285,53.85328,-0.2167931,0.1117454,0.1354059,1.269976E-07,0.01522911,1.205271E-07,0.0154291,0.0001999941,0.00169214,11.81901,-1.000639,1620.113,-157.7597,0.51528,0,
11,-1.608456,-55.83577,54.22732,-0.2131764,-0.3023386,0.1401691,1.015145E-07,0.01692125,1.04485E-07,0.01712124,0.0001999948,0.001692112,11.81924,0.09696045,1701.151,-157.746,0.5470568,0,
12,-1.606589,-54.60575,52.99916,-0.2180595,0.2527806,0.1651245,1.345611E-07,0.01861336,1.331209E-07,0.01881335,0.0001999911,0.001692128,11.81891,3.906961,1672.291,-157.6216,0.5758402,0,
13,-1.589719,-54.741,53.15128,-0.2201302,-0.3324529,0.1465597,9.769493E-08,0.02030549,1.048969E-07,0.02050548,0.0001999942,0.00169213,11.81908,-5.842397,1749.703,-157.6335,0.568858,0,
14,-1.588633,-54.88544,53.29681,-0.2205713,0.2701223,0.1339499,1.373116E-07,0.02199762,1.338913E-07,0.0221976,0.0001999855,0.001692117,11.81866,0.1225135,1719.159,-157.8398,0.624581,0,
15,-1.61206,-55.30222,53.69016,-0.2192678,-0.2596177,0.1661367,9.499873E-08,0.02368973,7.809098E-08,0.02388973,0.0001999921,0.001692136,11.81892,-0.1167012,1658.763,-157.8678,0.5273522,0,
16,-1.603888,-54.95135,53.34746,-0.213828,0.153383,0.1493673,1.36648E-07,0.02538187,1.282286E-07,0.02558186,0.0001999904,0.001692111,11.81899,-0.998508,1875.64,-157.8385,0.6316932,0,
17,-1.647774,-53.26995,51.62217,-0.2165927,0.0134782,0.1369798,1.133477E-07,0.02707398,7.275026E-08,0.02727397,0.0001999933,0.001692129,11.81903,-1.255582,1757.564,-157.9373,0.7032284,0,
18,-1.601431,-52.18678,50.58534,-0.2173983,0.1824722,0.1563333,1.373746E-07,0.02876611,1.286939E-07,0.0289661,0.0001999909,0.001692117,11.81897,-2.036383,1625.679,-158.05,0.524696,0,
19,-1.604573,-55.32935,53.72478,-0.2167747,0.08998099,0.1654311,1.267639E-07,0.03045823,1.200816E-07,0.03065822,0.0001999949,0.001692132,11.81911,-0.6981407,1738.253,-158.1882,0.6140051,0,
20,-1.615186,-54.02478,52.4096,-0.2162592,-0.08567399,0.1570679,1.288072E-07,0.03215036,1.20304E-07,0.03235035,0.0001999952,0.001692121,11.8192,0.3437579,1796.273,-158.3115,0.638887,0,
21,-1.601894,-54.13958,52.53769,-0.2208031,0.2343469,0.1519837,1.333262E-07,0.03384248,1.334494E-07,0.03404247,0.0001999907,0.001692127,11.81889,-0.1524476,1684.928,-158.1688,0.6058707,0,
22,-1.618198,-53.34264,51.72445,-0.2147563,-0.3070991,0.1474466,9.79776E-08,0.03553461,1.043478E-07,0.0357346,0.0001999946,0.00169213,11.8191,4.444449,1672.234,-158.0552,0.5865252,0,
23,-1.611034,-54.00182,52.39079,-0.2153097,0.3048662,0.1488091,1.377507E-07,0.03722674,1.336133E-07,0.03742672,0.0001999855,0.001692117,11.81866,-0.09003242,1714.854,-157.9487,0.5649129,0,
24,-1.612993,-55.39008,53.77709,-0.2134682,-0.2149908,0.1404784,9.552622E-08,0.03891885,7.600423E-08,0.03911885,0.0001999924,0.001692123,11.81902,-1.350482,1845.613,-157.8271,0.6576372,0,
25,-1.61247,-54.4197,52.80723,-0.2145118,0.326961,0.1328383,1.375109E-07,0.04061098,1.33968E-07,0.04081096,0.000199985,0.001692124,11.81858,2.804339,1831.65,-157.9503,0.6470737,0,
26,-1.585096,-55.56549,53.98039,-0.2212324,-0.08046168,0.1652148,1.165078E-07,0.0423031,7.661419E-08,0.04250309,0.0001999928,0.001692129,11.81901,0.3207446,1730.102,-157.5975,0.6125441,0,
27,-1.58758,-54.46983,52.88225,-0.2191541,0.1724844,0.1599191,1.375324E-07,0.04399523,1.285706E-07,0.04419522,0.0001999907,0.001692118,11.81896,-0.7308642,1551.797,-157.8425,0.5489632,0,
28,-1.600963,-54.88309,53.28212,-0.2141008,0.130963,0.1773084,1.267059E-07,0.04568735,1.20351E-07,0.04588734,0.0001999943,0.001692132,11.81907,2.975047,1779.679,-157.9902,0.6528642,0,
29,-1.613618,-53.5416,51.92799,-0.219286,-0.1164113,0.1299923,1.297512E-07,0.04737948,1.195529E-07,0.04757947,0.0001999947,0.001692108,11.81926,0.6027099,1949.071,-158.0237,0.7152239,0,
30,-1.611309,-54.8244,53.21309,-0.2171633,0.105165,0.163459,1.267988E-07,0.04907159,1.197698E-07,0.04927158,0.0001999949,0.00169214,11.81905,-3.540073,1714.785,-157.9781,0.6110525,0,
31,-1.579767,-55.76683,54.18706,-0.2132659,-0.3010184,0.1411846,9.971978E-08,0.05076373,1.053778E-07,0.05096372,0.0001999943,0.001692112,11.81921,-0.096385,1852.765,-157.9549,0.5706006,0,
32,-1.594585,-57.63277,56.03819,-0.2179456,0.2342945,0.1469912,1.331608E-07,0.05245584,1.323679E-07,0.05265583,0.0001999918,0.001692128,11.81895,-2.047084,1903.104,-157.8698,0.6544197,0,
33,-1.585392,-54.80005,53.21466,-0.2154772,-0.3563597,0.1328217,9.80115E-08,0.05414797,1.065561E-07,0.05434796,0.000199994,0.00169213,11.81907,5.501733,1779.498,-157.8262,0.5996476,0,
34,-1.595707,-55.5122,53.91649,-0.2106826,0.3048202,0.1457162,1.379022E-07,0.0558401,1.333483E-07,0.05604008,0.0001999854,0.001692118,11.81865,0.5904448,1598.641,-157.8484,0.5383298,0,
35,-1.588882,-54.37304,52.78416,-0.2171457,-0.2770137,0.1488586,9.939664E-08,0.05753221,7.620747E-08,0.05773221,0.0001999917,0.001692135,11.81889,1.264651,1880.972,-158.0399,0.6266474,0,
36,-1.597732,-54.44391,52.84618,-0.2159258,0.1809806,0.149855,1.368792E-07,0.05922435,1.285653E-07,0.05942434,0.0001999911,0.001692111,11.81903,-1.098013,1722.859,-157.996,0.5961149,0,
37,-1.606997,-56.1625,54.5555,-0.2143264,0.005111492,0.1479365,1.140761E-07,0.06091646,7.895684E-08,0.06111645,0.0001999932,0.001692138,11.81897,-3.687612,1733.054,-158.0275,0.630209,0,
38,-1.617507,-53.59259,51.97508,-0.2178961,-0.07839895,0.1419448,1.290627E-07,0.0626086,1.198393E-07,0.0628086,0.0001999956,0.001692109,11.81931,-3.373974,1890.498,-158.1714,0.6587175,0,
39,-1.621744,-54.89727,53.27552,-0.2153591,0.142006,0.1358786,1.259824E-07,0.06430071,1.192251E-07,0.0645007,0.0001999938,0.001692132,11.81904,-0.496064,1624.742,-158.3174,0.568066,0,
40,-1.586218,-54.53191,52.94569,-0.2166486,-0.1046742,0.1454284,1.305577E-07,0.06599284,1.198696E-07,0.06619284,0.0001999944,0.00169212,11.81916,-1.162759,1675.049,-158.3066,0.5823026,0,
41,-1.59567,-53.22025,51.62458,-0.2131658,0.2883179,0.1340267,1.325662E-07,0.06768496,1.327062E-07,0.06788495,0.0001999916,0.001692128,11.81894,-0.1703891,1617.35,-158.1612,0.547205,0,
42,-1.593653,-54.19456,52.60091,-0.2149316,-0.3480898,0.1608885,9.783258E-08,0.06937709,1.060728E-07,0.06957708,0.0001999938,0.00169213,11.81906,-2.811425,1767.006,-158.1049,0.6446174,0,
43,-1.591602,-53.47877,51.88717,-0.2152208,0.2766621,0.1296999,1.372894E-07,0.07106922,1.332897E-07,0.0712692,0.0001999851,0.001692117,11.81863,-2.117886,1656.841,-158.1638,0.6194277,0,
44,-1.599462,-54.05076,52.4513,-0.2128718,-0.2907177,0.1448025,1.003146E-07,0.07276133,7.782501E-08,0.07296132,0.000199992,0.001692122,11.81901,2.077995,1770.877,-158.1052,0.5938755,0,
45,-1.601999,-54.4872,52.8852,-0.2150264,0.2437101,0.1481757,1.374529E-07,0.07445346,1.327665E-07,0.07465344,0.000199986,0.001692125,11.81863,-2.397251,1804.212,-158.1086,0.5819603,0,
46,-1.579437,-55.06046,53.48102,-0.2159119,-0.1053612,0.1414602,1.161857E-07,0.07614558,7.527162E-08,0.07634557,0.0001999928,0.001692129,11.819,-1.587361,1629.072,-158.1183,0.5511401,0,
47,-1.59825,-55.51163,53.91338,-0.2185744,0.179581,0.157635,1.372745E-07,0.07783771,1.281541E-07,0.0780377,0.0001999899,0.001692111,11.81896,-2.701245,1741.426,-158.0271,0.5736292,0,
48,-1.597433,-54.77685,53.17942,-0.2127594,-0.05600377,0.143855,1.150105E-07,0.07952982,7.505145E-08,0.07972981,0.0001999926,0.001692138,11.81893,-2.434665,1646.593,-158.0845,0.583177,0,
49,-1.58676,-55.07941,53.49265,-0.2252283,-0.1086214,0.1501891,1.286976E-07,0.08122196,1.204393E-07,0.08142196,0.0001999943,0.001692108,11.81924,3.564264,1944.8,-157.8943,0.6976042,0,
50,-1.600215,-54.42323,52.82302,-0.2096972,0.1222483,0.1693271,1.262527E-07,0.08291407,1.186726E-07,0.08311407,0.0001999945,---,---,-1.343134,1893.467,-157.7408,0.6348352,0,
