Pulse Number,Top Level (dBm),Base Level (dBm),Top/Base (dB),Droop (dB),Overshoot (dB),Ripple (dB),Rise Time (sec),Rise Edge (sec),Fall Time (sec),Fall Edge (sec),Width (sec),PRI (sec),Duty Cycle (%),Freq Mean (Hz),Freq Error RMS (Hz),Phase Mean (deg),Phase Error RMS (deg),Modulation,
1,-2.674498,-53.72554,51.05104,-0.2134824,0.2841952,0.1591081,1.376746E-07,0,1.325493E-07,0.0001999857,0.0001999857,0.001692124,11.81862,-0.620957,1736.543,147.8141,0.6253232,0,
2,-2.67308,-54.34904,51.67596,-0.2115479,-0.07875315,0.1654814,1.142045E-07,0.001692124,7.308568E-08,0.001892117,0.0001999928,0.001692128,11.81901,-3.045462,1621.219,147.7624,0.5920621,0,
3,-2.67123,-56.49425,53.82302,-0.2083137,0.2043704,0.148681,1.389115E-07,0.003384253,1.294056E-07,0.003584243,0.0001999907,0.001692112,11.819,0.6141558,1710.039,147.7676,0.5965058,0,
4,-2.674702,-54.35693,51.68223,-0.2061121,-0.04323969,0.155187,1.128888E-07,0.005076365,7.304342E-08,0.005276357,0.0001999926,0.001692138,11.81893,0.3899311,1384.168,147.5387,0.5335297,0,
5,-2.664533,-57.27306,54.60853,-0.209296,-0.05644564,0.1632412,1.290729E-07,0.006768502,1.200161E-07,0.006968498,0.0001999956,0.001692108,11.81931,-7.345475,1566.614,147.5478,0.5011336,0,
6,-2.675248,-53.71322,51.03797,-0.2046709,0.1502603,0.1507192,1.250929E-07,0.00846061,1.164824E-07,0.008660604,0.0001999944,0.00169214,11.81902,-0.9957908,1515.04,147.5984,0.5262902,0,
7,-2.669979,-54.86756,52.19758,-0.2082424,-0.2868807,0.1519187,9.963055E-08,0.01015275,1.057284E-07,0.01035274,0.0001999943,0.001692112,11.81922,-0.8932601,1696.979,147.5331,0.6013095,0,
8,-2.669261,-55.18577,52.51651,-0.2024755,0.238179,0.1546239,1.334054E-07,0.01184486,1.315964E-07,0.01204485,0.0001999914,0.001692128,11.81893,3.62259,1660.785,147.6249,0.5662512,0,
9,-2.662172,-56.80702,54.14485,-0.2111089,-0.2621348,0.1472825,1.016769E-07,0.01353699,1.069011E-07,0.01373698,0.0001999947,0.001692129,11.81912,0.421828,1655.711,147.6377,0.6105294,0,
10,-2.666529,-54.5701,51.90357,-0.2077084,0.2646231,0.1405762,1.37274E-07,0.01522912,1.3371E-07,0.01542911,0.000199986,0.001692118,11.81868,4.185365,1802.83,147.8556,0.6112466,0,
11,-2.653505,-56.05254,53.39903,-0.209223,-0.2724299,0.1467389,9.822622E-08,0.01692124,8.039912E-08,0.01712123,0.000199992,0.001692135,11.81892,4.688705,1705.699,148.0707,0.5828109,0,
12,-2.667615,-54.54678,51.87916,-0.2107341,0.2170739,0.1455811,1.364331E-07,0.01861337,1.285718E-07,0.01881336,0.0001999906,0.001692112,11.81899,3.46633,1702.798,148.0996,0.6284675,0,
13,-2.662551,-56.09716,53.4346,-0.2027411,-0.06341391,0.1552029,1.143985E-07,0.02030548,7.337128E-08,0.02050548,0.0001999927,0.001692129,11.819,2.58018,1703.73,148.204,0.6089611,0,
14,-2.671412,-54.06213,51.39072,-0.2148986,0.1825654,0.1513682,1.363087E-07,0.02199761,1.278929E-07,0.0221976,0.0001999902,0.001692118,11.81893,-0.01038464,1664.765,148.0704,0.5842701,0,
15,-2.667491,-53.73627,51.06878,-0.2046421,0.1328354,0.1486094,1.26063E-07,0.02368973,1.183818E-07,0.02388972,0.0001999937,0.001692131,11.81904,2.379968,1650.759,148.0497,0.5695478,0,
16,-2.679678,-56.74717,54.06749,-0.20944,0.001153402,0.1539079,1.289326E-07,0.02538186,1.21831E-07,0.02558186,0.0001999952,0.00169212,11.81921,-1.54201,1648.212,147.8909,0.5788045,0,
17,-2.66323,-57.38854,54.72531,-0.2149839,0.2563733,0.1985803,1.332711E-07,0.02707398,1.318535E-07,0.02727397,0.0001999914,0.001692128,11.81893,-0.6523445,1576.678,147.9704,0.5867912,0,
18,-2.66971,-54.42105,51.75135,-0.2094085,-0.2646254,0.1683082,1.005613E-07,0.02876611,1.054905E-07,0.0289661,0.000199995,0.001692112,11.81925,-0.452887,1871.32,147.5999,0.6988281,0,
19,-2.663553,-54.18175,51.5182,-0.2078025,0.2547938,0.1534037,1.328719E-07,0.03045822,1.320968E-07,0.03065821,0.000199992,0.001692136,11.81891,-0.01239327,1555.192,147.6213,0.5944211,0,
20,-2.658329,-57.07593,54.4176,-0.2087758,-0.268852,0.1669792,9.641743E-08,0.03215036,7.74076E-08,0.03235035,0.0001999925,0.001692122,11.81903,0.5645288,1630.375,147.6909,0.6027356,0,
21,-2.681676,-55.02856,52.34688,-0.2106996,0.3022785,0.1441525,1.369424E-07,0.03384248,1.325032E-07,0.03404247,0.0001999857,0.001692125,11.81862,2.076356,1766.776,147.8485,0.5182685,0,
22,-2.669196,-57.89233,55.22314,-0.2060812,-0.05805181,0.1501026,1.133943E-07,0.03553461,7.656939E-08,0.0357346,0.0001999933,0.001692129,11.81903,1.407537,1563.805,147.8218,0.5613678,0,
23,-2.666915,-54.07069,51.40378,-0.2082677,0.2012478,0.1397596,1.377661E-07,0.03722673,1.287096E-07,0.03742673,0.0001999907,0.001692111,11.819,-4.749312,1694.864,147.8929,0.6110876,0,
24,-2.694634,-56.17334,53.4787,-0.2131953,-0.02624449,0.1368063,1.122775E-07,0.03891885,7.290812E-08,0.03911884,0.0001999932,0.001692138,11.81897,-1.103735,1675.58,147.9922,0.5836115,0,
25,-2.659119,-57.3619,54.70278,-0.2105234,-0.03963213,0.123693,1.284575E-07,0.04061098,1.211333E-07,0.04081098,0.0001999951,0.001692108,11.81929,1.275259,1684.696,147.9266,0.6590281,0,
26,-2.67338,-55.00686,52.33348,-0.2051859,0.1465103,0.1560551,1.250325E-07,0.04230309,1.197299E-07,0.04250308,0.0001999951,0.00169214,11.81906,0.6544675,1752.919,147.8002,0.6289151,0,
27,-2.661594,-55.64496,52.98337,-0.2107685,-0.3125989,0.1386184,1.036364E-07,0.04399523,1.056626E-07,0.04419522,0.0001999945,0.001692111,11.81923,-1.925944,1777.668,147.8216,0.6526765,0,
28,-2.705616,-55.61298,52.90736,-0.214577,0.2672601,0.1487886,1.32794E-07,0.04568734,1.31164E-07,0.04588733,0.0001999927,0.001692129,11.819,0.1972091,1847.07,147.8567,0.6828678,0,
29,-2.653408,-55.30479,52.65138,-0.2133913,-0.2717617,0.1458088,9.995394E-08,0.04737947,1.053569E-07,0.04757946,0.0001999945,0.00169213,11.8191,-0.1823381,1619.155,147.8273,0.5320583,0,
30,-2.672013,-54.47704,51.80503,-0.204644,0.2604278,0.155656,1.38282E-07,0.0490716,1.323695E-07,0.04927159,0.0001999859,0.001692117,11.81868,3.421611,1579.186,147.8906,0.5860885,0,
31,-2.683836,-54.98182,52.29799,-0.2073772,-0.2499233,0.1656483,9.12523E-08,0.05076372,7.961631E-08,0.05096371,0.0001999925,0.001692136,11.81894,-1.40328,1659.488,147.8974,0.5428702,0,
32,-2.666393,-55.05591,52.38952,-0.2086515,0.1981149,0.1544481,1.368094E-07,0.05245585,1.293509E-07,0.05265584,0.0001999903,0.001692112,11.81898,1.585611,1446.069,147.8592,0.5195615,0,
33,-2.656406,-55.59522,52.93881,-0.2102363,-0.06046005,0.1586739,1.135588E-07,0.05414797,7.370767E-08,0.05434796,0.0001999925,0.001692128,11.81899,0.7491684,1675.627,147.6363,0.59354,0,
34,-2.660688,-56.54634,53.88566,-0.2123854,0.1809714,0.1667725,1.379364E-07,0.05584009,1.296132E-07,0.05604008,0.0001999903,0.001692118,11.81893,3.495129,1815.393,147.6271,0.5784713,0,
35,-2.660532,-54.45298,51.79245,-0.2101455,0.1298971,0.1676487,1.253989E-07,0.05753221,1.17945E-07,0.05773221,0.0001999946,0.001692132,11.81909,1.37562,1740.959,147.6649,0.594073,0,
36,-2.678159,-55.19664,52.51849,-0.2064593,-0.06206278,0.1709231,1.308269E-07,0.05922434,1.206006E-07,0.05942434,0.0001999953,0.00169212,11.81922,-4.49143,1569.109,147.7076,0.5291992,0,
37,-2.668038,-55.61712,52.94908,-0.2085135,0.227412,0.1636929,1.337274E-07,0.06091646,1.321043E-07,0.06111645,0.0001999919,0.001692128,11.81895,1.630545,1647.929,147.7834,0.599261,0,
38,-2.657835,-56.20084,53.54301,-0.2055767,-0.2726564,0.1430485,1.031215E-07,0.06260859,1.065857E-07,0.06280859,0.0001999944,0.001692112,11.81922,-1.632008,1709.987,147.775,0.5791766,0,
39,-2.668897,-55.19173,52.52283,-0.2062893,0.262583,0.1712665,1.329336E-07,0.0643007,1.321491E-07,0.0645007,0.0001999916,0.001692135,11.81889,-2.70911,1682.713,147.7498,0.6099084,0,
40,-2.697636,-55.93772,53.24009,-0.212393,-0.2492264,0.174753,9.251099E-08,0.06599284,7.619607E-08,0.06619283,0.0001999925,0.001692123,11.81903,-3.653933,1610.864,147.9794,0.6202446,0,
41,-2.667416,-55.47925,52.81184,-0.2096453,0.2894787,0.1570638,1.364841E-07,0.06768496,1.342606E-07,0.06788494,0.0001999849,0.001692124,11.81857,-2.010852,1720.34,148.1313,0.6051217,0,
42,-2.662156,-54.75808,52.09592,-0.2054102,-0.06752284,0.1661372,1.136504E-07,0.06937709,7.310476E-08,0.06957708,0.0001999927,0.001692128,11.81901,-0.100277,1729.732,148.0781,0.572526,0,
43,-2.687863,-55.0272,52.33934,-0.2169092,0.2026782,0.1451775,1.361912E-07,0.07106921,1.282325E-07,0.07126921,0.0001999906,0.001692111,11.819,2.938405,1731.013,147.9922,0.6205011,0,
44,-2.66538,-55.66291,52.99753,-0.2105179,-0.01131436,0.152798,1.124688E-07,0.07276133,7.314868E-08,0.07296132,0.0001999933,0.001692138,11.81897,2.980519,1632.966,148.0641,0.6333408,0,
45,-2.653251,-57.22168,54.56842,-0.2121661,-0.04007006,0.1566763,1.297398E-07,0.07445347,1.203319E-07,0.07465345,0.000199995,0.001692108,11.81928,-2.123755,1504.474,148.0782,0.5652677,0,
46,-2.658666,-55.40026,52.74159,-0.2039821,0.1117812,0.1690547,1.259676E-07,0.07614557,1.210615E-07,0.07634556,0.0001999945,0.001692139,11.81903,0.7214867,1711.096,148.0408,0.6649434,0,
47,-2.689499,-55.80737,53.11787,-0.2093036,-0.2589051,0.1432965,1.029229E-07,0.07783771,1.040698E-07,0.0780377,0.0001999952,0.001692112,11.81927,5.960278,1705.563,148.0341,0.6116791,0,
48,-2.667305,-55.20724,52.53993,-0.212352,0.2206885,0.1492928,1.332114E-07,0.07952982,1.322833E-07,0.07972981,0.0001999917,0.001692128,11.81894,-3.307045,1706.9,147.8439,0.5999557,0,
49,-2.654894,-54.76903,52.11414,-0.2092783,-0.3047475,0.1559037,1.010087E-07,0.08122195,1.059648E-07,0.08142194,0.0001999945,0.00169213,11.8191,2.037153,1590.846,147.7702,0.5622116,0,
50,-2.657112,-54.68921,52.0321,-0.2082243,0.2907496,0.1784782,1.378275E-07,0.08291408,1.339037E-07,0.08311407,0.000199985,---,---,-0.4723526,1683.194,147.8406,0.6322088,0,
