Pulse Number,Top Level (dBm),Base Level (dBm),Top/Base (dB),Droop (dB),Overshoot (dB),Ripple (dB),Rise Time (sec),Rise Edge (sec),Fall Time (sec),Fall Edge (sec),Width (sec),PRI (sec),Duty Cycle (%),Freq Mean (Hz),Freq Error RMS (Hz),Phase Mean (deg),Phase Error RMS (deg),Modulation,
1,-2.065469,-56.65467,54.5892,-0.1474947,0.5099559,0.104628,1.349187E-07,0,1.325454E-07,1.19865E-05,1.19865E-05,0.0001250035,9.588938,320.4312,21725.69,11.83541,0.5353913,0,
2,-2.051718,-56.80257,54.75085,-0.148535,0.1648141,0.11319,1.080872E-07,0.0001250035,7.832399E-08,0.0001369977,1.199423E-05,0.0001250184,9.593969,-162.2626,12709.08,11.78265,0.4564156,0,
3,-2.085072,-57.11276,55.02769,-0.1577725,0.116815,0.08930059,1.266646E-07,0.0002500219,1.185768E-07,0.0002620183,1.199639E-05,0.0001249878,9.598049,295.9446,12393.15,11.97618,0.4021997,0,
4,-2.073435,-58.80686,56.73343,-0.1373818,0.3615393,0.08781074,1.224323E-07,0.0003750097,1.202072E-07,0.0003870056,1.199587E-05,0.0001250199,9.595167,-759.2686,6075.913,11.95354,0.3794655,0,
5,-2.05119,-56.02345,53.97226,-0.1609939,-0.1048178,0.108285,9.930833E-08,0.0005000296,1.041397E-07,0.0005120252,1.199557E-05,0.0001250101,9.595685,348.5069,11806.35,11.47837,0.2850601,0,
6,-2.078097,-53.1624,51.0843,-0.1565356,0.5230981,0.0926011,1.347331E-07,0.0006250397,1.344674E-07,0.0006370263,1.198658E-05,0.0001250038,9.588972,404.8663,17736.48,11.17276,0.4460933,0,
7,-2.053213,-54.67008,52.61687,-0.1396859,0.1475518,0.08956686,1.085522E-07,0.0007500435,7.314423E-08,0.0007620374,1.199386E-05,0.0001250183,9.593689,-19.64338,15297.37,12.025,0.5351723,0,
8,-2.070953,-55.4725,53.40155,-0.1726472,0.1313546,0.09614874,1.291801E-07,0.0008750617,1.195803E-07,0.0008870579,1.199609E-05,0.0001249992,9.596931,-217.0617,13119.36,11.6445,0.5062659,0,
9,-2.085791,-52.36277,50.27698,-0.1442738,0.4820036,0.09131415,1.302595E-07,0.001000061,1.3223E-07,0.001012055,1.199365E-05,0.0001250159,9.593702,294.6265,9628.493,11.91547,0.4369917,0,
10,-2.064373,-56.4473,54.38292,-0.1605368,-0.0495267,0.08150276,8.04561E-08,0.001125077,7.420196E-08,0.00113707,1.199343E-05,0.0001250161,9.593509,-219.1661,10021.95,11.81907,0.5980975,0,
