Pulse Number,Top Level (dBm),Base Level (dBm),Top/Base (dB),Droop (dB),Overshoot (dB),Ripple (dB),Rise Time (sec),Rise Edge (sec),Fall Time (sec),Fall Edge (sec),Width (sec),PRI (sec),Duty Cycle (%),Freq Mean (Hz),Freq Error RMS (Hz),Phase Mean (deg),Phase Error RMS (deg),Modulation,
1,-3.179908,-53.12674,49.94683,-0.1703463,0.137264,0.1094871,1.267891E-07,0,1.197761E-07,1.199631E-05,1.199631E-05,0.0001249998,9.597063,-238.2177,8041.783,137.5041,0.3436338,0,
2,-3.259999,-56.81041,53.55042,-0.1336071,0.5129969,0.1276327,1.295815E-07,0.0001249998,1.328442E-07,0.0001369936,1.199378E-05,0.0001250153,9.593849,-235.6121,14078.1,137.6122,0.4196965,0,
3,-3.209699,-55.68043,52.47073,-0.1409688,-0.01801459,0.1019344,7.56189E-08,0.0002500151,7.650165E-08,0.0002620092,1.199405E-05,0.0001250025,9.595052,66.68413,22864.75,137.7429,0.4562531,0,
4,-3.242481,-55.57655,52.33407,-0.1343002,0.5635118,0.1321925,1.335008E-07,0.0003750176,1.330378E-07,0.0003870053,1.198771E-05,0.0001250046,9.589813,317.0753,7134.549,138.1633,0.5256479,0,
5,-3.194541,-52.39869,49.20415,-0.1183631,0.1637412,0.1028774,1.065807E-07,0.0005000221,7.299715E-08,0.0005120161,1.199394E-05,0.0001250178,9.593781,-188.6208,9432.187,137.2699,0.37238,0,
6,-3.225412,-57.18989,53.96448,-0.1633921,0.1811448,0.09354566,1.267789E-07,0.00062504,1.195109E-07,0.0006370366,1.199667E-05,0.0001249992,9.597392,-41.96378,3614.652,137.3369,0.3328979,0,
7,-3.206184,-54.03205,50.82587,-0.1432114,0.5044707,0.1154557,1.289646E-07,0.0007500392,1.304848E-07,0.0007620329,1.199372E-05,0.0001250161,9.593734,22.5625,10953.77,137.7124,0.2886666,0,
8,-3.218025,-55.57663,52.3586,-0.1493142,0.01287545,0.1049716,7.612125E-08,0.0008750554,7.558427E-08,0.0008870491,1.199374E-05,0.0001250149,9.593852,-123.747,13037.92,137.9305,0.4792099,0,
9,-3.19675,-57.44556,54.24881,-0.1455617,0.418149,0.09103431,1.355623E-07,0.00100007,1.291609E-07,0.001012063,1.199272E-05,0.0001249978,9.59435,-37.14624,13120.9,137.7389,0.3898481,0,
10,-3.188163,-53.123,49.93484,-0.1276109,0.3512454,0.09094711,1.206171E-07,0.001125068,1.176307E-07,0.001137063,1.199548E-05,0.00012502,9.594851,244.5319,7915.84,137.6682,0.388816,0,
11,-3.221645,-56.81744,53.5958,-0.1576159,-0.01588209,0.108037,9.797696E-08,0.001250088,1.035406E-07,0.001262084,1.199594E-05,0.0001250096,9.596009,-718.1862,21769.71,137.4941,0.5415075,0,
12,-3.186814,-57.61658,54.42977,-0.148773,0.497888,0.1182391,1.335754E-07,0.001375098,1.33573E-07,0.001387084,1.198675E-05,0.0001250043,9.589075,267.1933,5676.224,138.079,0.721134,0,
13,-3.216491,-52.38853,49.17204,-0.1109242,0.2211912,0.1190391,1.041952E-07,0.001500102,7.338361E-08,0.001512096,1.199421E-05,0.0001250181,9.593976,-348.3564,4722.688,137.8502,0.3911976,0,
