Pulse Number,Top Level (dBm),Base Level (dBm),Top/Base (dB),Droop (dB),Overshoot (dB),Ripple (dB),Rise Time (sec),Rise Edge (sec),Fall Time (sec),Fall Edge (sec),Width (sec),PRI (sec),Duty Cycle (%),Freq Mean (Hz),Freq Error RMS (Hz),Phase Mean (deg),Phase Error RMS (deg),Modulation,
1,-1.627325,-54.98668,53.35936,-0.2229489,0.236048,0.1417323,1.377781E-07,0,1.326024E-07,0.0001999857,0.0001999857,0.001692117,11.81867,-0.5093721,1863.4,-104.0316,0.645878,0,
2,-1.63067,-54.02618,52.39552,-0.2275934,-0.2854098,0.1360918,9.924466E-08,0.001692117,7.611835E-08,0.001892109,0.0001999924,0.001692135,11.81894,2.067405,1642.956,-104.0749,0.5583655,0,
3,-1.655156,-53.99356,52.33841,-0.2281299,0.2243642,0.1542522,1.362687E-07,0.003384252,1.292402E-07,0.003584244,0.0001999914,0.001692112,11.81904,-0.4067413,1800.193,-104.0648,0.6094801,0,
4,-1.615656,-55.56232,53.94667,-0.2214564,-0.1237204,0.125999,1.173021E-07,0.005076364,7.614862E-08,0.005276356,0.0001999925,0.001692138,11.81892,-2.29702,1602.667,-104.1536,0.5678481,0,
5,-1.640227,-55.06404,53.42381,-0.2229105,-0.1430378,0.1471909,1.286714E-07,0.006768502,1.200297E-07,0.006968497,0.0001999946,0.001692108,11.81926,3.101821,1861.112,-104.0435,0.6586977,0,
6,-1.620595,-55.39413,53.77354,-0.2280024,0.1451969,0.1630143,1.262591E-07,0.00846061,1.200253E-07,0.008660604,0.0001999939,0.001692131,11.81905,-6.965621,1582.149,-104.1621,0.5453459,0,
7,-1.634791,-53.61954,51.98475,-0.2224985,-0.06317663,0.1628233,1.295862E-07,0.01015274,1.201231E-07,0.01035274,0.0001999949,0.001692121,11.81919,0.6274642,1663.539,-104.1358,0.5789208,0,
8,-1.609987,-53.1546,51.54461,-0.2251028,0.2341353,0.1618253,1.34117E-07,0.01184486,1.324165E-07,0.01204485,0.0001999904,0.001692127,11.81887,5.363204,1877.443,-104.1672,0.6642432,0,
9,-1.652841,-52.96297,51.31013,-0.225435,-0.2775877,0.1379274,9.850508E-08,0.01353699,1.040677E-07,0.01373698,0.0001999942,0.00169213,11.81908,-8.315146,1716.618,-104.1564,0.588031,0,
10,-1.618434,-54.46054,52.84211,-0.2250544,0.2452423,0.1758375,1.382526E-07,0.01522912,1.339251E-07,0.01542911,0.000199985,0.001692117,11.81863,1.005253,1610.019,-104.211,0.5793083,0,
11,-1.636873,-54.39013,52.75325,-0.2208062,-0.2705049,0.1611155,9.799518E-08,0.01692124,7.738114E-08,0.01712123,0.0001999921,0.001692123,11.819,-3.645439,1753.692,-104.3295,0.5505655,0,
12,-1.642083,-53.5615,51.91942,-0.2280946,0.2516208,0.1654809,1.379856E-07,0.01861336,1.334829E-07,0.01881335,0.0001999848,0.001692123,11.81857,1.50553,1732.39,-104.4859,0.5784152,0,
13,-1.64296,-54.14847,52.50551,-0.2226069,-0.03949067,0.1413515,1.1494E-07,0.02030548,7.714912E-08,0.02050548,0.0001999934,0.001692129,11.81904,-4.764457,1695.668,-104.3765,0.590354,0,
14,-1.621652,-54.44647,52.82482,-0.2223793,0.1382953,0.1379113,1.380074E-07,0.02199761,1.286567E-07,0.0221976,0.0001999906,0.001692117,11.81895,-0.1466747,1591.746,-104.3777,0.5113785,0,
15,-1.631701,-54.89742,53.26571,-0.2200725,0.09782717,0.1476428,1.278677E-07,0.02368973,1.216835E-07,0.02388972,0.0001999946,0.001692132,11.81909,-0.2172338,1763.196,-104.3158,0.648435,0,
16,-1.656084,-54.1579,52.50182,-0.2240947,-0.07708675,0.155613,1.279702E-07,0.02538186,1.201849E-07,0.02558186,0.0001999953,0.00169212,11.81922,0.7639944,1711.046,-104.2861,0.6388847,0,
17,-1.622854,-54.59879,52.97594,-0.2180241,0.1938388,0.1429293,1.344882E-07,0.02707398,1.325577E-07,0.02727397,0.0001999917,0.001692128,11.81895,1.727117,1760.852,-104.325,0.6391995,0,
18,-1.652155,-52.5385,50.88634,-0.2220913,-0.3075437,0.1497165,9.730339E-08,0.02876611,1.036631E-07,0.0289661,0.0001999945,0.001692112,11.81922,2.716727,1733.94,-104.2164,0.5663474,0,
19,-1.621868,-55.21412,53.59225,-0.2239329,0.2634127,0.1403686,1.328789E-07,0.03045822,1.339014E-07,0.03065821,0.0001999911,0.001692135,11.81886,-1.118768,1727.632,-104.2749,0.5967546,0,
