Pulse Number,Top Level (dBm),Base Level (dBm),Top/Base (dB),Droop (dB),Overshoot (dB),Ripple (dB),Rise Time (sec),Rise Edge (sec),Fall Time (sec),Fall Edge (sec),Width (sec),PRI (sec),Duty Cycle (%),Freq Mean (Hz),Freq Error RMS (Hz),Phase Mean (deg),Phase Error RMS (deg),Modulation,
1,-3.324045,-54.09542,50.77137,-0.2196331,0.3240587,0.1541023,1.320166E-07,0,1.310371E-07,0.0001999924,0.0001999924,0.001692128,11.81899,-2.392472,1709.975,-159.0887,0.6092486,0,
2,-3.321198,-56.47535,53.15415,-0.2134547,-0.2515997,0.1450488,1.015794E-07,0.001692128,1.056573E-07,0.001892124,0.000199995,0.001692112,11.81926,1.343082,1548.049,-159.344,0.5901586,0,
3,-3.29655,-55.33854,52.04199,-0.207715,0.2456147,0.1410613,1.333617E-07,0.00338424,1.328767E-07,0.003584232,0.0001999921,0.001692136,11.81892,-3.956021,1627.54,-158.9271,0.4964964,0,
4,-3.297088,-57.07653,53.77945,-0.2153168,-0.203741,0.1514717,9.233955E-08,0.005076376,7.519576E-08,0.005276369,0.0001999928,0.001692122,11.81906,5.074077,1733.13,-159.0782,0.5875561,0,
5,-3.293433,-55.64267,52.34924,-0.2171009,0.309085,0.1701844,1.367443E-07,0.006768498,1.332791E-07,0.006968484,0.0001999859,0.001692125,11.81862,-3.109304,1708.577,-158.8389,0.6380271,0,
6,-3.30866,-55.74644,52.43779,-0.2155004,-0.0460732,0.1585945,1.134853E-07,0.008460623,7.33274E-08,0.008660616,0.0001999928,0.001692128,11.81901,1.770829,1637.767,-159.1737,0.5584224,0,
7,-3.291353,-54.73261,51.44126,-0.211307,0.1862877,0.1506172,1.375789E-07,0.01015275,1.286351E-07,0.01035274,0.0001999908,0.001692118,11.81896,5.479518,1683.292,-159.113,0.6341895,0,
8,-3.289483,-55.16074,51.87126,-0.213238,0.150072,0.1516967,1.258244E-07,0.01184487,1.195405E-07,0.01204486,0.0001999946,0.001692132,11.81909,-0.2288995,1760.947,-159.1097,0.6715756,0,
9,-3.300159,-53.97981,50.67965,-0.2174776,-0.016074,0.1763694,1.303392E-07,0.013537,1.200778E-07,0.013737,0.0001999953,0.001692108,11.81929,-0.1814297,1550.828,-158.9485,0.585504,0,
10,-3.271587,-54.7398,51.46821,-0.211874,0.1084962,0.1910364,1.259718E-07,0.01522911,1.195538E-07,0.0154291,0.0001999943,0.00169214,11.81902,-0.339823,1519.01,-158.9609,0.5145954,0,
11,-3.275574,-55.35742,52.08184,-0.2159839,-0.3371642,0.1703427,1.013829E-07,0.01692125,1.049844E-07,0.01712124,0.0001999944,0.001692112,11.81922,-1.906578,1582.837,-159.0084,0.5126539,0,
12,-3.28044,-55.52353,52.24309,-0.2213104,0.2494217,0.15512,1.33591E-07,0.01861336,1.308562E-07,0.01881335,0.0001999916,0.001692135,11.81889,4.680357,1745.796,-159.0615,0.5740011,0,
13,-3.299499,-56.02655,52.72705,-0.2154174,-0.2528687,0.1621685,9.746339E-08,0.0203055,7.746075E-08,0.02050549,0.0001999923,0.001692122,11.81902,0.1598071,1589.704,-159.2628,0.5989091,0,
14,-3.274143,-54.30683,51.03268,-0.2152507,0.282281,0.1789576,1.372066E-07,0.02199762,1.329853E-07,0.0221976,0.0001999855,0.001692125,11.8186,-8.832927,1687.779,-159.363,0.5966693,0,
15,-3.270108,-55.36745,52.09735,-0.212055,-0.07959327,0.1734086,1.148329E-07,0.02368974,7.32346E-08,0.02388974,0.0001999926,0.001692128,11.819,-2.165306,1860.036,-159.3767,0.6389902,0,
16,-3.292505,-54.74718,51.45467,-0.2162282,0.1949566,0.149791,1.367096E-07,0.02538187,1.280824E-07,0.02558186,0.0001999907,0.001692112,11.819,4.961297,1668.584,-159.3451,0.624581,0,
17,-3.275535,-54.8722,51.59666,-0.213398,-0.1102566,0.1376279,1.150207E-07,0.02707398,7.346247E-08,0.02727398,0.0001999925,0.001692138,11.81893,0.2536813,1775.794,-158.9251,0.6227614,0,
18,-3.303581,-55.24683,51.94325,-0.217922,-0.06001223,0.1867348,1.288175E-07,0.02876612,1.207432E-07,0.02896612,0.0001999956,0.001692108,11.81931,-1.781912,1872.514,-158.765,0.6922073,0,
19,-3.305396,-54.77589,51.47049,-0.2160926,0.1746189,0.1732708,1.249963E-07,0.03045823,1.18152E-07,0.03065822,0.0001999946,0.00169214,11.81904,2.68248,1757.552,-158.6604,0.6280087,0,
20,-3.279231,-55.01032,51.73109,-0.2195969,-0.2921895,0.1473795,1.019279E-07,0.03215037,1.059598E-07,0.03235037,0.0001999943,0.001692111,11.81922,-1.673223,1947.467,-158.8764,0.6339878,0,
21,-3.306541,-55.80276,52.49622,-0.2153261,0.2642745,0.1911033,1.323248E-07,0.03384248,1.338298E-07,0.03404247,0.0001999922,0.001692129,11.81897,-0.009475114,1696.794,-158.9387,0.6161842,0,
22,-3.276434,-55.85754,52.5811,-0.2126639,-0.3240654,0.1554327,1.001936E-07,0.03553461,1.06094E-07,0.03573461,0.0001999945,0.001692129,11.8191,-1.48606,1755.518,-158.8064,0.6089308,0,
23,-3.289505,-56.65825,53.36874,-0.2181795,0.3020005,0.1407591,1.366751E-07,0.03722674,1.332393E-07,0.03742673,0.0001999858,0.001692118,11.81867,1.020521,1808.159,-159.0573,0.620461,0,
24,-3.306465,-56.61817,53.31171,-0.209295,-0.2650284,0.1506202,9.04916E-08,0.03891886,7.575814E-08,0.03911885,0.0001999929,0.001692135,11.81897,-0.7312684,1666.871,-159.1826,0.5492122,0,
25,-3.281009,-53.89038,50.60937,-0.2128205,0.2317724,0.1630113,1.380365E-07,0.04061099,1.289746E-07,0.04081098,0.0001999906,0.001692112,11.81899,1.592782,1614.353,-159.2784,0.5433235,0,
26,-3.293987,-55.27305,51.97906,-0.217803,-0.03760611,0.1617261,1.137507E-07,0.0423031,7.303077E-08,0.0425031,0.0001999929,0.001692138,11.81895,3.677985,1636.473,-159.248,0.5679845,0,
27,-3.284153,-57.26513,53.98098,-0.2211447,-0.03807305,0.1446923,1.302347E-07,0.04399524,1.204907E-07,0.04419523,0.0001999953,0.001692109,11.8193,0.1516475,1746.942,-159.2669,0.5389296,0,
28,-3.279482,-55.98267,52.70319,-0.215508,0.1269761,0.1547988,1.257791E-07,0.04568735,1.195634E-07,0.04588734,0.0001999941,0.001692132,11.81906,-0.3125282,1649.027,-159.5958,0.6584069,0,
29,-3.270307,-55.25399,51.98368,-0.2154672,-0.09602215,0.1551525,1.316344E-07,0.04737948,1.202579E-07,0.04757947,0.0001999946,0.001692119,11.81918,-0.3418531,1842.183,-159.4384,0.6092309,0,
30,-3.283752,-54.37964,51.09589,-0.2117751,0.2355643,0.1590762,1.329893E-07,0.0490716,1.321265E-07,0.04927159,0.0001999924,0.001692129,11.81899,2.725635,1722.854,-159.5557,0.632248,0,
31,-3.279221,-55.47259,52.19337,-0.2201574,-0.3507981,0.175474,1.010405E-07,0.05076373,1.065946E-07,0.05096372,0.0001999944,0.001692129,11.8191,6.46275,1692.328,-159.4333,0.5981371,0,
32,-3.304411,-54.29606,50.99165,-0.2181678,0.2901648,0.1679167,1.364065E-07,0.05245586,1.320696E-07,0.05265585,0.0001999863,0.001692118,11.8187,-0.4511333,1623.817,-159.3233,0.5680677,0,
33,-3.27643,-57.13411,53.85767,-0.2201097,-0.2605294,0.1643235,9.595716E-08,0.05414798,8.273027E-08,0.05434797,0.0001999919,0.001692122,11.819,0.137656,1707.102,-159.3713,0.623692,0,
34,-3.295918,-55.69038,52.39446,-0.2157755,0.2612849,0.169927,1.375625E-07,0.0558401,1.335269E-07,0.05604008,0.0001999852,0.001692125,11.81858,0.4229186,1517.717,-159.3353,0.5495107,0,
35,-3.283362,-54.531,51.24764,-0.2234874,-0.02487057,0.1482307,1.131042E-07,0.05753222,7.303062E-08,0.05773222,0.000199992,0.001692127,11.81897,0.4413766,1671.454,-159.2761,0.6540748,0,
36,-3.268882,-56.15857,52.88969,-0.2199299,0.1745824,0.1861689,1.379691E-07,0.05922435,1.296283E-07,0.05942434,0.0001999914,0.001692119,11.81899,-1.096757,1527.633,-158.9011,0.5106189,0,
37,-3.291833,-56.17926,52.88743,-0.2166605,0.1123914,0.1653593,1.263742E-07,0.06091647,1.198201E-07,0.06111646,0.0001999939,0.001692132,11.81905,-6.724683,1744.539,-158.8631,0.6409184,0,
