Pulse Number,Top Level (dBm),Base Level (dBm),Top/Base (dB),Droop (dB),Overshoot (dB),Ripple (dB),Rise Time (sec),Rise Edge (sec),Fall Time (sec),Fall Edge (sec),Width (sec),PRI (sec),Duty Cycle (%),Freq Mean (Hz),Freq Error RMS (Hz),Phase Mean (deg),Phase Error RMS (deg),Modulation,
1,-1.252544,-53.08975,51.8372,-0.134662,0.1457579,0.1086632,1.077407E-07,0,7.7783E-08,1.199404E-05,1.199404E-05,0.000125018,9.593851,-243.7994,8112.628,-36.78522,0.3682573,0,
2,-1.27791,-54.41632,53.1384,-0.1841178,0.1359419,0.08245026,1.278929E-07,0.000125018,1.189271E-07,0.0001370143,1.199624E-05,0.0001249994,9.597043,46.65825,7948.967,-37.23499,0.5250471,0,
3,-1.226765,-53.41357,52.18681,-0.1436448,0.4658359,0.09082948,1.301934E-07,0.0002500174,1.328144E-07,0.0002620105,1.19931E-05,0.0001250086,9.593812,24.63274,15298.72,-37.28002,0.3513791,0,
4,-1.262868,-53.37366,52.11079,-0.1503526,-0.06327571,0.094219,9.704775E-08,0.000375026,1.043135E-07,0.0003870215,1.199542E-05,0.0001250093,9.595624,17.41047,15582.86,-36.85974,0.3806055,0,
5,-1.253158,-56.89634,55.64318,-0.1487656,0.4954091,0.103984,1.346885E-07,0.0005000353,1.335555E-07,0.0005120224,1.198705E-05,0.0001250044,9.5893,-431.6482,22966.03,-36.92221,0.3169684,0,
6,-1.260843,-55.72472,54.46388,-0.1401962,0.2005689,0.1126407,1.066667E-07,0.0006250397,7.402677E-08,0.0006370339,1.199417E-05,0.0001250187,9.593904,72.84283,14522.69,-37.35145,0.4997813,0,
7,-1.236584,-54.85364,53.61705,-0.1737008,0.1004806,0.1256112,1.283628E-07,0.0007500584,1.209727E-07,0.0007620541,1.199572E-05,0.0001249991,9.596645,-832.5889,21100.52,-37.60048,0.5487645,0,
8,-1.266479,-55.82014,54.55366,-0.1612139,0.4590136,0.08628688,1.305697E-07,0.0008750575,1.334741E-07,0.0008870506,1.199317E-05,0.0001250159,9.59332,-19.46192,28464.71,-37.11763,0.379157,0,
9,-1.234913,-52.52866,51.29375,-0.1519489,-0.03476652,0.1049418,8.26355E-08,0.001000073,7.753665E-08,0.001012066,1.19931E-05,0.0001250152,9.593314,122.9904,20146.06,-37.24895,0.5063531,0,
10,-1.244669,-53.69493,52.45026,-0.1741759,0.3775096,0.1042555,1.360816E-07,0.001125089,1.288138E-07,0.001137081,1.199257E-05,0.0001249972,9.594268,-192.8099,8811.666,-37.49179,0.4568308,0,
