Pulse Number,Top Level (dBm),Base Level (dBm),Top/Base (dB),Droop (dB),Overshoot (dB),Ripple (dB),Rise Time (sec),Rise Edge (sec),Fall Time (sec),Fall Edge (sec),Width (sec),PRI (sec),Duty Cycle (%),Freq Mean (Hz),Freq Error RMS (Hz),Phase Mean (deg),Phase Error RMS (deg),Modulation,
1,-1.649978,-54.48373,52.83376,-0.2127779,-0.2584507,0.1420766,9.823963E-08,0,7.468088E-08,0.0001999926,0.0001999926,0.001692123,11.81903,2.253722,1824.891,-139.8881,0.6574594,0,
2,-1.652525,-54.03016,52.37763,-0.2110996,0.2873293,0.1450714,1.373355E-07,0.001692123,1.338914E-07,0.001892109,0.0001999858,0.001692124,11.81862,-1.123968,1561.541,-139.7944,0.503202,0,
3,-1.658949,-54.18483,52.52589,-0.2072941,-0.03117703,0.1485069,1.151988E-07,0.003384247,7.941611E-08,0.00358424,0.0001999928,0.001692128,11.81901,4.596948,1666.759,-139.8057,0.5709633,0,
4,-1.652229,-54.50698,52.85475,-0.2118303,0.1771931,0.1387503,1.365897E-07,0.005076375,1.290005E-07,0.005276366,0.0001999909,0.001692118,11.81897,1.890241,1871.366,-139.6406,0.6695653,0,
5,-1.661411,-53.58695,51.92554,-0.2074765,0.1599422,0.158903,1.255595E-07,0.006768493,1.217011E-07,0.006968488,0.0001999945,0.001692132,11.81908,-3.028531,1679.299,-139.6805,0.6151188,0,
6,-1.677793,-55.13506,53.45727,-0.2124434,-0.04637508,0.1414402,1.28589E-07,0.008460624,1.189616E-07,0.008660621,0.0001999961,0.001692108,11.81934,2.656349,1548.71,-139.3174,0.5177532,0,
7,-1.65795,-54.38435,52.7264,-0.2086211,0.182239,0.1496505,1.248603E-07,0.01015273,1.219958E-07,0.01035273,0.0001999945,0.00169214,11.81903,-0.1502232,1750.667,-139.3536,0.6971913,0,
8,-1.658185,-54.30401,52.64582,-0.2023669,-0.3065408,0.1470237,9.946027E-08,0.01184487,1.049612E-07,0.01204487,0.0001999943,0.001692112,11.81921,-6.299167,1627.771,-139.4407,0.5450062,0,
9,-1.654955,-55.69691,54.04196,-0.2063856,0.2855981,0.12723,1.334845E-07,0.01353699,1.312834E-07,0.01373698,0.0001999916,0.001692135,11.81889,2.695512,1667.247,-139.4736,0.5679716,0,
10,-1.637844,-57.33988,55.70203,-0.2100136,-0.3085994,0.1647791,9.851455E-08,0.01522912,7.700152E-08,0.01542911,0.0001999922,0.001692123,11.81902,1.634796,1551.017,-139.4043,0.576956,0,
11,-1.688906,-56.19926,54.51036,-0.2045057,0.2805027,0.1387302,1.369302E-07,0.01692124,1.332051E-07,0.01712123,0.000199986,0.001692124,11.81863,4.629109,1606.972,-139.7852,0.5125862,0,
12,-1.659658,-54.64184,52.98219,-0.2100145,-0.02103243,0.1378657,1.138192E-07,0.01861337,7.689204E-08,0.01881336,0.0001999931,0.001692129,11.81903,4.715687,1588.344,-139.7691,0.5176969,0,
