Pulse Number,Top Level (dBm),Base Level (dBm),Top/Base (dB),Droop (dB),Overshoot (dB),Ripple (dB),Rise Time (sec),Rise Edge (sec),Fall Time (sec),Fall Edge (sec),Width (sec),PRI (sec),Duty Cycle (%),Freq Mean (Hz),Freq Error RMS (Hz),Phase Mean (deg),Phase Error RMS (deg),Modulation,
1,-0.9575119,-56.16893,55.21141,-0.1829858,0.3769058,0.1149273,1.314491E-07,0,1.310186E-07,3.999227E-05,3.999227E-05,0.0003590224,11.13921,-35.3915,1599.221,97.07537,0.5331784,0,
2,-0.955789,-54.29264,53.33685,-0.1798478,0.009967624,0.1254946,1.103425E-07,0.0003590224,7.283134E-08,0.0003990157,3.999324E-05,0.0003590332,11.13915,-35.75809,2047.127,97.06493,0.8065049,0,
3,-0.9558495,-53.25798,52.30213,-0.1834489,-0.1623999,0.138809,8.621552E-08,0.0007180556,7.915727E-08,0.0007580483,3.999264E-05,0.0003590327,11.139,-48.02129,1514.151,97.11269,0.4933623,0,
4,-0.937732,-53.01064,52.0729,-0.1882225,-0.253986,0.1302315,1.022576E-07,0.001077088,1.067975E-07,0.001117083,3.999473E-05,0.0003590224,11.1399,-22.93886,1805.011,97.05421,0.6638707,0,
5,-0.9415344,-57.56429,56.62276,-0.185037,0.2836801,0.1408553,1.372076E-07,0.001436111,1.300702E-07,0.001476101,3.998989E-05,0.0003590268,11.13841,-49.04328,1526.943,97.27734,0.6191527,0,
6,-0.9667032,-55.49535,54.52864,-0.1734086,0.4087014,0.1231647,1.355478E-07,0.001795138,1.329844E-07,0.001835124,3.998625E-05,0.0003590102,11.13791,-2.131162,1797.393,97.33295,0.5763094,0,
7,-0.9767579,-52.29605,51.3193,-0.1733161,0.2670824,0.1181283,1.218055E-07,0.002154148,1.160134E-07,0.002194143,3.999556E-05,0.0003590347,11.13975,-30.72118,1864.842,97.19933,0.6383325,0,
8,-0.9609328,-52.22043,51.2595,-0.1770338,0.05508323,0.1073679,1.10106E-07,0.002513183,7.31996E-08,0.002553176,3.999301E-05,0.0003590327,11.1391,19.31859,1400.362,97.24195,0.4967351,0,
9,-0.9772032,-53.19019,52.21298,-0.1876678,-0.1241893,0.1189485,8.141391E-08,0.002872215,7.871666E-08,0.002912208,3.999295E-05,0.000359025,11.13932,15.61522,1668.596,97.21086,0.5695102,0,
10,-0.9476662,-51.32245,50.37478,-0.1903975,0.06344411,0.1243839,1.292733E-07,0.00323124,1.209006E-07,0.003271236,3.999534E-05,0.0003590303,11.13982,48.8335,1794.133,97.1012,0.4971415,0,
11,-0.9726541,-54.11877,53.14611,-0.1958168,0.3057269,0.1354747,1.367756E-07,0.003590271,1.294453E-07,0.003630261,3.999054E-05,0.0003590278,11.13856,-15.43275,2044.319,97.00003,0.5794939,0,
12,-0.9429413,-54.6701,53.72716,-0.1790836,0.3567646,0.1132662,1.365653E-07,0.003949299,1.329191E-07,0.003989283,3.998522E-05,0.0003590098,11.13764,109.6365,2222.938,96.94174,0.707947,0,
13,-0.9580977,-55.20618,54.24808,-0.1870432,0.1953525,0.1164986,1.23581E-07,0.004308308,1.182317E-07,0.004348303,3.999514E-05,0.000359034,11.13965,-36.59747,1813.379,96.89869,0.568767,0,
14,-0.9696819,-55.19253,54.22285,-0.1810223,0.05365501,0.1280881,1.092278E-07,0.004667342,7.296549E-08,0.004707335,3.999343E-05,0.0003590334,11.1392,65.43626,2141.432,97.03336,0.5360357,0,
