Pulse Number,Top Level (dBm),Base Level (dBm),Top/Base (dB),Droop (dB),Overshoot (dB),Ripple (dB),Rise Time (sec),Rise Edge (sec),Fall Time (sec),Fall Edge (sec),Width (sec),PRI (sec),Duty Cycle (%),Freq Mean (Hz),Freq Error RMS (Hz),Phase Mean (deg),Phase Error RMS (deg),Modulation,
1,-3.148165,-55.97374,52.82557,-0.110966,0.3531186,0.08099362,1.205674E-07,0,1.191994E-07,1.199535E-05,1.199535E-05,0.0001250201,9.594731,562.8085,15778.94,-4.070587,0.3367946,0,
2,-3.126511,-53.35425,50.22774,-0.1644139,-0.1248022,0.1047073,9.914378E-08,0.0001250201,1.062604E-07,0.0001370157,1.199553E-05,0.0001250081,9.595801,186.7169,13490.61,-4.039001,0.3036443,0,
3,-3.144089,-57.46059,54.3165,-0.1450105,0.4834179,0.1074886,1.350038E-07,0.0002500283,1.339368E-07,0.000262016,1.198772E-05,0.0001250058,9.589731,374.858,10740.29,-4.007457,0.3719011,0,
4,-3.159168,-54.69048,51.53131,-0.1258543,0.1303224,0.1106648,1.052958E-07,0.0003750341,7.308905E-08,0.000387028,1.1994E-05,0.0001250178,9.593831,-481.0338,22100.35,-3.722528,0.3227268,0,
5,-3.14084,-54.23958,51.09874,-0.1563818,0.1626875,0.1040497,1.276851E-07,0.0005000519,1.198034E-07,0.0005120481,1.199619E-05,0.0001249999,9.596952,-55.50321,4397.046,-4.22035,0.5729325,0,
6,-3.133908,-51.57336,48.43946,-0.1503174,0.4815324,0.1155883,1.306611E-07,0.0006250518,1.31912E-07,0.0006370443,1.199247E-05,0.0001250157,9.59277,-247.7941,21902.4,-4.237051,0.3943751,0,
7,-3.154283,-53.95844,50.80416,-0.1444857,-0.08589725,0.1058731,7.730245E-08,0.0007500675,7.811067E-08,0.0007620607,1.19932E-05,0.0001250148,9.593428,15.00159,11850.91,-4.295498,0.4412182,0,
8,-3.140569,-52.98877,49.84821,-0.1579509,0.3773023,0.1322367,1.368305E-07,0.0008750823,1.292336E-07,0.0008870741,1.199184E-05,0.0001249978,9.593642,-493.0377,17821.64,-4.124549,0.391867,0,
9,-3.122813,-54.48404,51.36123,-0.114682,0.3196425,0.1170807,1.208901E-07,0.00100008,1.188793E-07,0.001012076,1.199558E-05,0.00012502,9.594929,-251.9665,7112.371,-4.545697,0.3680047,0,
10,-3.133286,-56.01856,52.88527,-0.1481526,-0.05605379,0.1357667,1.019916E-07,0.0011251,1.06379E-07,0.001137096,1.199583E-05,0.0001250092,9.595955,323.2929,9211.751,-4.155351,0.3277069,0,
11,-3.140595,-53.30675,50.16616,-0.147764,0.4533517,0.1228788,1.347189E-07,0.001250109,1.337488E-07,0.001262096,1.198652E-05,0.0001250052,9.588822,24.61677,16695.35,-4.105196,0.3558497,0,
12,-3.159281,-57.33179,54.17251,-0.1365449,0.1556442,0.09369361,1.059272E-07,0.001375114,7.295607E-08,0.001387108,1.199377E-05,0.0001250075,9.594439,17.48171,17227.91,-3.880068,0.7189893,0,
13,-3.123433,-55.85431,52.73088,-0.1716082,0.3934574,0.1155883,1.359111E-07,0.001500122,1.292169E-07,0.001512114,1.199203E-05,0.0001249986,9.593735,-30.64895,21738.53,-4.152657,0.4400859,0,
14,-3.098902,-57.7578,54.65889,-0.1281028,0.2746138,0.1110337,1.220285E-07,0.00162512,1.191236E-07,0.001637115,1.199483E-05,0.0001250196,9.594359,-127.1872,11670.35,-4.546161,0.4302623,0,
15,-3.140929,-54.69941,51.55848,-0.1505568,-0.08619528,0.09027833,1.002665E-07,0.00175014,1.069436E-07,0.001762136,1.199564E-05,0.000125009,9.595819,-712.7823,10453.86,-4.624615,0.4002891,0,
16,-3.153923,-53.88935,50.73543,-0.1428788,0.5261236,0.0947357,1.344195E-07,0.001875149,1.326829E-07,0.001887136,1.198708E-05,0.0001250051,9.589269,-242.4774,7982.905,-3.898403,0.3265516,0,
17,-3.132849,-55.81377,52.68092,-0.1343317,0.1303163,0.1285189,1.070023E-07,0.002000154,7.25927E-08,0.002012148,1.199396E-05,0.0001250177,9.593801,-751.3386,5944.922,-4.417167,0.3960324,0,
18,-3.162424,-55.99044,52.82801,-0.1617322,0.1727199,0.08998574,1.281793E-07,0.002125172,1.206635E-07,0.002137168,1.199643E-05,0.0001249996,9.59717,-336.2643,17651.9,-4.201013,0.4404177,0,
19,-3.12023,-54.01462,50.89439,-0.1355119,0.4646659,0.1360005,1.302599E-07,0.002250171,1.323469E-07,0.002262164,1.199263E-05,0.0001250159,9.592886,256.9311,15038.05,-3.927052,0.5537418,0,
