Pulse Number,Top Level (dBm),Base Level (dBm),Top/Base (dB),Droop (dB),Overshoot (dB),Ripple (dB),Rise Time (sec),Rise Edge (sec),Fall Time (sec),Fall Edge (sec),Width (sec),PRI (sec),Duty Cycle (%),Freq Mean (Hz),Freq Error RMS (Hz),Phase Mean (deg),Phase Error RMS (deg),Modulation,
1,-1.844146,-53.59172,51.74758,-0.1364101,0.1400052,0.08588642,1.069641E-07,0,7.427335E-08,1.199433E-05,1.199433E-05,0.0001250184,9.594056,-535.3145,2472.534,-164.0387,0.2936921,0,
2,-1.832531,-55.11246,53.27993,-0.1728752,0.1026778,0.08987519,1.29529E-07,0.0001250184,1.197836E-07,0.0001370138,1.199548E-05,0.000124999,9.596461,493.6276,5571.826,-164.1384,0.8099088,0,
3,-1.851145,-57.30387,55.45272,-0.1359973,0.452764,0.09001616,1.296434E-07,0.0002500174,1.326145E-07,0.0002620111,1.19937E-05,0.0001250162,9.593713,186.4586,9506.939,-164.3268,0.547726,0,
4,-1.835281,-52.11263,50.27735,-0.1429981,-0.03306799,0.09672851,8.08221E-08,0.0003750336,7.857261E-08,0.0003870269,1.199327E-05,0.0001250026,9.594419,679.6198,13587.07,-164.0042,0.4200018,0,
5,-1.85664,-55.53576,53.67912,-0.137306,0.489992,0.09944759,1.348655E-07,0.0005000362,1.343543E-07,0.0005120228,1.198662E-05,0.0001250039,9.588995,-334.2812,15849.96,-164.4827,0.3952671,0,
6,-1.863161,-54.37684,52.51368,-0.1191721,0.2099139,0.08090165,1.052282E-07,0.0006250401,7.432767E-08,0.0006370342,1.199417E-05,0.0001250178,9.593974,-32.25002,17408.26,-164.1166,0.4142272,0,
7,-1.853587,-55.7837,53.93011,-0.1631048,0.200321,0.1014008,1.271738E-07,0.0007500578,1.203764E-07,0.0007620544,1.199657E-05,0.0001249996,9.597281,-354.6518,18587.04,-164.5461,0.4791084,0,
8,-1.862579,-58.32912,56.46655,-0.1283098,0.496877,0.1240105,1.296158E-07,0.0008750575,1.328494E-07,0.0008870508,1.199336E-05,0.0001250161,9.593454,-521.6729,15081.15,-164.1421,0.3939783,0,
9,-1.83682,-51.84341,50.00659,-0.1450876,-0.0553733,0.120614,8.033989E-08,0.001000074,7.766157E-08,0.001012067,1.199334E-05,0.0001250146,9.593554,-94.13921,11139.18,-163.974,0.3684882,0,
10,-1.865023,-52.58139,50.71636,-0.154951,0.450799,0.1016775,1.345159E-07,0.001125088,1.288214E-07,0.001137081,1.199248E-05,0.0001249974,9.594186,-182.7098,7711.409,-164.4998,0.498349,0,
