Pulse Number,Top Level (dBm),Base Level (dBm),Top/Base (dB),Droop (dB),Overshoot (dB),Ripple (dB),Rise Time (sec),Rise Edge (sec),Fall Time (sec),Fall Edge (sec),Width (sec),PRI (sec),Duty Cycle (%),Freq Mean (Hz),Freq Error RMS (Hz),Phase Mean (deg),Phase Error RMS (deg),Modulation,
1,-2.825189,-56.44749,53.6223,-0.1732042,-0.1345115,0.1441019,8.37369E-08,0,8.109243E-08,3.999268E-05,3.999268E-05,0.0003590327,11.13901,-0.392008,1447.088,129.0196,0.4692956,0,
2,-2.817628,-55.99462,53.17699,-0.1750011,-0.2101278,0.1393164,1.003812E-07,0.0003590327,1.061487E-07,0.0003990277,3.999506E-05,0.000359022,11.14,15.95163,1581.926,129.0459,0.4516054,0,
3,-2.825024,-56.50725,53.68222,-0.1735542,0.3350295,0.1267237,1.349347E-07,0.0007180547,1.290165E-07,0.0007580454,3.999068E-05,0.0003590272,11.13862,-92.88884,1706.925,129.0648,0.6094005,0,
4,-2.833068,-56.17268,53.33961,-0.1813054,0.4235657,0.1418315,1.356865E-07,0.001077082,1.325777E-07,0.001117068,3.998605E-05,0.0003590221,11.13749,22.45643,1460.318,129.2597,0.4212465,0,
5,-2.812142,-55.12379,52.31165,-0.1673186,0.3534288,0.141139,1.311679E-07,0.001436104,1.322982E-07,0.001476097,3.999257E-05,0.0003590226,11.13929,-24.52764,1926.574,128.9646,0.5865991,0,
6,-2.828862,-53.72687,50.89801,-0.1692097,0.05358606,0.1234304,1.077544E-07,0.001795127,7.310552E-08,0.00183512,3.99935E-05,0.0003590333,11.13922,-40.219,1679.737,128.9947,0.5237614,0,
7,-2.823023,-56.07649,53.25346,-0.1700888,-0.1684286,0.1540763,8.216688E-08,0.00215416,8.202842E-08,0.002194153,3.999282E-05,0.0003590247,11.13929,-40.79783,1806.872,128.9166,0.5043219,0,
8,-2.811162,-55.65012,52.83895,-0.1730728,0.08028436,0.1281228,1.29216E-07,0.002513185,1.217E-07,0.00255318,3.999568E-05,0.0003590302,11.13992,28.41754,1641.193,129.0126,0.5226915,0,
9,-2.8262,-54.43284,51.60664,-0.1790645,0.3383833,0.1619421,1.349197E-07,0.002872215,1.289758E-07,0.002912205,3.999013E-05,0.0003590281,11.13844,54.76889,1275.007,129.0451,0.4908909,0,
10,-2.805264,-55.13734,52.33208,-0.1836476,0.4037746,0.131968,1.352008E-07,0.003231243,1.342796E-07,0.003271228,3.998501E-05,0.0003590098,11.13758,-7.711391,1409.449,128.9132,0.4649763,0,
11,-2.800407,-55.93047,53.13006,-0.1581454,0.2277246,0.1295476,1.234827E-07,0.003590253,1.173155E-07,0.003630247,3.999446E-05,0.0003590344,11.13945,29.18808,1706.837,129.0413,0.5381955,0,
12,-2.807318,-55.23219,52.42487,-0.1687059,0.06525816,0.1330868,1.094037E-07,0.003949287,7.400507E-08,0.00398928,3.999295E-05,0.0003590326,11.13909,21.15602,1528.724,129.1443,0.4476799,0,
13,-2.823284,-57.22036,54.39707,-0.1540451,-0.159158,0.1317134,8.161756E-08,0.00430832,8.002434E-08,0.004348313,3.999303E-05,0.0003590245,11.13936,-52.50471,1876.086,129.229,0.4869394,0,
14,-2.839854,-53.81878,50.97892,-0.167505,0.08378816,0.1541048,1.294013E-07,0.004667344,1.199095E-07,0.00470734,3.999597E-05,0.0003590306,11.13999,-99.40115,1902.215,129.3259,0.7448372,0,
15,-2.832699,-56.16239,53.32969,-0.1720054,0.3467853,0.1252491,1.356035E-07,0.005026375,1.297705E-07,0.005066365,3.999029E-05,0.000359027,11.13852,-21.64574,1902.165,129.1125,0.5956857,0,
16,-2.804307,-55.59241,52.78811,-0.1724236,0.3911356,0.13572,1.356517E-07,0.005385402,1.342974E-07,0.005425388,3.998605E-05,0.0003590109,11.13784,4.354232,1526.588,129.1272,0.5215314,0,
17,-2.842745,-55.13911,52.29636,-0.1629875,0.26771,0.1185973,1.221543E-07,0.005744413,1.172473E-07,0.005784408,3.999507E-05,0.0003590343,11.13962,77.5088,1637.597,129.2492,0.6202635,0,
18,-2.824167,-56.21725,53.39308,-0.1775064,0.06985585,0.1240402,1.086579E-07,0.006103447,7.320812E-08,0.00614344,3.999291E-05,0.0003590256,11.13929,39.44058,1182.88,129.1817,0.4041046,0,
19,-2.790395,-53.30073,50.51033,-0.1744106,-0.1851212,0.1408844,1.008435E-07,0.006462472,1.071752E-07,0.006502468,3.999501E-05,0.0003590319,11.13968,-34.12375,1695.017,129.1097,0.5864431,0,
20,-2.796605,-56.85016,54.05355,-0.1819825,0.04785842,0.1342345,1.283747E-07,0.006821504,1.218056E-07,0.0068615,3.9995E-05,0.0003590302,11.13973,41.45027,1834.257,129.1592,0.6691128,0,
21,-2.831151,-57.206,54.37485,-0.1713464,0.3167588,0.1317676,1.366251E-07,0.007180535,1.292717E-07,0.007220525,3.999055E-05,0.0003590093,11.13914,-46.74992,1557.298,129.3962,0.6169866,0,
22,-2.825351,-53.1183,50.29295,-0.1680887,0.3893091,0.1416542,1.308175E-07,0.007539544,1.313804E-07,0.007579536,3.999214E-05,0.0003590285,11.13899,66.85745,1698.388,128.9672,0.8173676,0,
23,-2.838314,-54.75956,51.92125,-0.157619,0.2954867,0.1586769,1.214116E-07,0.007898573,1.183898E-07,0.007938568,3.999532E-05,0.0003590343,11.1397,19.77767,2171.865,129.219,0.7213826,0,
24,-2.811906,-55.15535,52.34344,-0.1758382,0.05286568,0.107787,1.085217E-07,0.008257607,7.361233E-08,0.0082976,3.999305E-05,0.0003590258,11.13933,-18.08985,1412.144,129.1783,0.4981141,0,
25,-2.823265,-54.51662,51.69336,-0.1721101,-0.1781777,0.1307138,1.020518E-07,0.008616633,1.056688E-07,0.008656627,3.999511E-05,0.0003590323,11.1397,-16.73746,1669.126,129.0605,0.5420458,0,
26,-2.824625,-56.28861,53.46399,-0.177711,0.02207544,0.1376801,1.302319E-07,0.008975665,1.214171E-07,0.00901566,3.999528E-05,0.0003590302,11.13981,-3.307886,1593.518,129.0286,0.6977354,0,
27,-2.799743,-55.58854,52.7888,-0.1858571,0.3322036,0.1220795,1.36372E-07,0.009334696,1.291045E-07,0.009374686,3.999053E-05,0.0003590091,11.13914,14.52204,1720.267,129.007,0.4912817,0,
28,-2.822144,-54.55239,51.73025,-0.1598327,0.4410868,0.1261217,1.300458E-07,0.009693705,1.309282E-07,0.009733696,3.999244E-05,0.0003590281,11.13908,-49.40945,1734.838,129.1007,0.6290313,0,
29,-2.833132,-53.44062,50.60748,-0.1637061,0.2409279,0.1267217,1.218198E-07,0.01005273,1.172873E-07,0.01009273,3.999541E-05,0.0003590275,11.13993,80.54669,1828.742,128.9154,0.5726581,0,
30,-2.853081,-53.37062,50.51754,-0.1698608,-0.1183309,0.110579,8.008583E-08,0.01041176,7.813178E-08,0.01045175,3.999316E-05,0.0003590329,11.13914,-2.774429,1445.575,128.9864,0.4034898,0,
31,-2.818167,-54.04482,51.22665,-0.1623104,-0.1791676,0.1361987,1.018363E-07,0.01077079,1.080683E-07,0.01081079,3.99948E-05,0.0003590317,11.13963,-34.74014,1660.838,129.2662,0.5095785,0,
32,-2.836156,-55.65974,52.82359,-0.1729093,0.07236891,0.1297949,1.289314E-07,0.01112982,1.208856E-07,0.01116982,3.999601E-05,0.0003590177,11.1404,-41.94017,1743.382,129.1641,0.5275627,0,
