Pulse Number,Top Level (dBm),Base Level (dBm),Top/Base (dB),Droop (dB),Overshoot (dB),Ripple (dB),Rise Time (sec),Rise Edge (sec),Fall Time (sec),Fall Edge (sec),Width (sec),PRI (sec),Duty Cycle (%),Freq Mean (Hz),Freq Error RMS (Hz),Phase Mean (deg),Phase Error RMS (deg),Modulation,
1,-2.296138,-56.93235,54.63621,-0.2153771,-0.05583755,0.1461998,1.295077E-07,0,1.199153E-07,0.0001999952,0.0001999952,0.001692109,11.81929,-0.7457563,1691.98,-143.0738,0.6225494,0,
2,-2.316229,-56.19832,53.88209,-0.2115488,0.1535458,0.136296,1.251863E-07,0.001692109,1.186619E-07,0.001892103,0.0001999938,0.00169214,11.81899,2.661622,1629.535,-143.0238,0.5608736,0,
3,-2.296368,-56.46609,54.16972,-0.2109776,-0.3375264,0.1698145,1.016156E-07,0.003384248,1.061947E-07,0.003584242,0.0001999941,0.001692111,11.8192,3.648102,1562.467,-142.763,0.5344519,0,
4,-2.310879,-54.79836,52.48748,-0.2059064,0.2577997,0.1441434,1.326429E-07,0.005076359,1.320312E-07,0.005276352,0.0001999924,0.001692136,11.81893,-3.668079,1540.27,-142.9637,0.6337461,0,
5,-2.305586,-53.78407,51.47849,-0.2075348,-0.2724833,0.1415935,9.608478E-08,0.006768495,7.516086E-08,0.006968488,0.0001999925,0.001692122,11.81904,0.6148529,1634.206,-143.1568,0.6479502,0,
6,-2.328091,-55.71101,53.38292,-0.2118766,0.2830047,0.1406308,1.369105E-07,0.008460617,1.334417E-07,0.008660603,0.0001999865,0.001692125,11.81866,2.243762,1593.31,-143.0654,0.5593546,0,
7,-2.326525,-54.45923,52.13271,-0.2121007,-0.0521107,0.1374599,1.135769E-07,0.01015274,7.329709E-08,0.01035274,0.0001999931,0.001692129,11.81902,-0.522718,1461.669,-142.9406,0.5823237,0,
8,-2.317103,-55.19907,52.88197,-0.2102993,0.1667504,0.1494254,1.367698E-07,0.01184487,1.293036E-07,0.01204486,0.0001999906,0.001692111,11.819,-1.968092,1658.755,-142.9631,0.6099242,0,
9,-2.329741,-56.33656,54.00682,-0.2082081,-0.01675038,0.1696372,1.130428E-07,0.01353698,7.356787E-08,0.01373698,0.0001999929,0.001692138,11.81895,-5.065766,1780.722,-142.753,0.5919496,0,
10,-2.312121,-56.34309,54.03097,-0.2109714,-0.06443979,0.156934,1.292995E-07,0.01522912,1.202672E-07,0.01542911,0.000199995,0.001692108,11.81928,3.334298,1749.087,-142.8104,0.6181465,0,
11,-2.340391,-55.57626,53.23587,-0.2113569,0.1883336,0.1382428,1.244872E-07,0.01692123,1.186325E-07,0.01712122,0.0001999948,0.00169214,11.81905,2.856701,1645.238,-142.8205,0.5961891,0,
12,-2.32821,-55.92864,53.60043,-0.2188456,-0.2624912,0.1642358,9.857822E-08,0.01861337,1.046062E-07,0.01881336,0.0001999949,0.001692112,11.81925,1.832068,1679.353,-142.8676,0.602756,0,
13,-2.307242,-55.33202,53.02478,-0.2128127,0.2666436,0.1576331,1.329854E-07,0.02030548,1.330196E-07,0.02050547,0.0001999918,0.001692128,11.81896,3.006026,1556.456,-142.953,0.5589866,0,
14,-2.335981,-54.94387,52.60789,-0.2106638,-0.2732618,0.1447334,1.006792E-07,0.02199761,1.033468E-07,0.0221976,0.0001999949,0.00169213,11.81913,-1.902484,1797.278,-142.5759,0.6550442,0,
15,-2.317297,-56.23471,53.91742,-0.2118869,0.3135774,0.1440643,1.365398E-07,0.02368974,1.329585E-07,0.02388972,0.0001999861,0.001692118,11.81868,-4.676921,1735.327,-142.7208,0.5890223,0,
16,-2.309837,-55.15193,52.84209,-0.2118185,-0.2281545,0.1379258,9.407894E-08,0.02538186,7.833138E-08,0.02558185,0.0001999924,0.001692135,11.81894,5.080367,1679.281,-142.6896,0.5625609,0,
17,-2.299012,-54.63227,52.33326,-0.2084184,0.1950639,0.1461272,1.381977E-07,0.02707399,1.289319E-07,0.02727398,0.0001999907,0.001692111,11.819,-4.661167,1516.584,-142.7081,0.5809249,0,
18,-2.344413,-54.73685,52.39244,-0.2081583,-0.05399372,0.1557829,1.135098E-07,0.0287661,7.377555E-08,0.0289661,0.0001999931,0.001692129,11.81903,-2.280132,1675.974,-142.7672,0.5874139,0,
19,-2.314106,-54.69954,52.38543,-0.2137697,0.1823566,0.1485259,1.375534E-07,0.03045823,1.289535E-07,0.03065822,0.0001999903,0.001692118,11.81894,1.222686,1646.756,-142.7569,0.6084905,0,
20,-2.312188,-56.08066,53.76847,-0.2153704,0.1402782,0.1395961,1.254269E-07,0.03215035,1.204168E-07,0.03235034,0.0001999941,0.001692132,11.81906,-2.246938,1598.641,-142.7876,0.5546466,0,
21,-2.310162,-56.08948,53.77932,-0.2101309,-0.06573913,0.1363914,1.28896E-07,0.03384248,1.210376E-07,0.03404247,0.0001999949,0.00169212,11.81919,-2.118348,1536.423,-142.9902,0.6303222,0,
22,-2.30078,-55.84586,53.54507,-0.213264,0.2652839,0.1565001,1.328097E-07,0.0355346,1.321676E-07,0.03573459,0.0001999914,0.001692128,11.81893,-4.175303,1684.034,-143.0154,0.6444353,0,
23,-2.327504,-53.59056,51.26305,-0.213572,-0.3040252,0.1381465,1.006177E-07,0.03722673,1.051886E-07,0.03742672,0.0001999945,0.00169213,11.8191,-1.310616,1676.725,-143.0136,0.6322097,0,
24,-2.300965,-56.25794,53.95698,-0.2129581,0.2424394,0.1562778,1.383072E-07,0.03891886,1.329245E-07,0.03911885,0.0001999853,0.001692117,11.81864,0.3273892,1653.33,-143.1559,0.5614139,0,
25,-2.310827,-53.87183,51.56101,-0.2156572,-0.2718653,0.1377613,9.677838E-08,0.04061098,7.970835E-08,0.04081097,0.0001999921,0.001692122,11.81901,-1.946997,1772.565,-142.8388,0.6202122,0,
26,-2.335995,-56.13027,53.79428,-0.2062182,0.2957199,0.1409751,1.367142E-07,0.0423031,1.338432E-07,0.04250308,0.0001999862,0.001692125,11.81864,-0.02287232,1723.845,-142.7071,0.6501796,0,
27,-2.317199,-55.39124,53.07404,-0.2118881,-0.04545958,0.1618034,1.1297E-07,0.04399522,7.594601E-08,0.04419522,0.0001999931,0.001692128,11.81903,0.557619,1765.456,-142.7843,0.5771742,0,
28,-2.316867,-54.66396,52.34709,-0.2183678,0.2171133,0.1409826,1.374154E-07,0.04568735,1.281638E-07,0.04588734,0.0001999909,0.001692118,11.81897,-1.134716,1675.364,-142.7181,0.5532914,0,
29,-2.322179,-55.10617,52.78399,-0.2080667,0.1470438,0.1421382,1.254652E-07,0.04737947,1.201368E-07,0.04757946,0.0001999946,0.001692132,11.81909,-1.535876,1635.361,-142.9418,0.561273,0,
