Pulse Number,Top Level (dBm),Base Level (dBm),Top/Base (dB),Droop (dB),Overshoot (dB),Ripple (dB),Rise Time (sec),Rise Edge (sec),Fall Time (sec),Fall Edge (sec),Width (sec),PRI (sec),Duty Cycle (%),Freq Mean (Hz),Freq Error RMS (Hz),Phase Mean (deg),Phase Error RMS (deg),Modulation,
1,-1.32335,-53.0659,51.74255,-0.1996298,0.3185037,0.1059741,1.374057E-07,0,1.290012E-07,3.999081E-05,3.999081E-05,0.0003590273,11.13865,-10.49496,1592.826,19.72779,0.6192244,0,
2,-1.332536,-52.98057,51.64804,-0.1801707,0.3519603,0.1271435,1.376477E-07,0.0003590273,1.337799E-07,0.0003990129,3.998562E-05,0.0003590105,11.13773,1.180704,1517.056,19.75661,0.5121817,0,
3,-1.339167,-54.69799,53.35883,-0.1781775,0.2083128,0.1123612,1.237374E-07,0.0007180378,1.178753E-07,0.0007580328,3.999493E-05,0.0003590341,11.13959,-27.74212,1626.635,19.63256,0.4798573,0,
4,-1.333831,-53.20483,51.871,-0.1866981,0.04262057,0.1076421,1.092729E-07,0.001077072,7.342769E-08,0.001117065,3.999317E-05,0.0003590258,11.13936,-56.92776,1723.243,19.91642,0.5059755,0,
5,-1.34253,-55.51204,54.16951,-0.1812938,-0.1786026,0.1521711,1.025229E-07,0.001436098,1.071035E-07,0.001476093,3.999514E-05,0.000359032,11.13971,-11.98878,1732.949,19.67753,0.4730334,0,
6,-1.345808,-54.67662,53.33081,-0.1977006,0.08475208,0.1254649,1.288889E-07,0.00179513,1.212903E-07,0.001835125,3.999548E-05,0.0003590303,11.13986,10.36983,1938.735,19.80623,0.6091807,0,
7,-1.348735,-53.66804,52.3193,-0.1915321,0.2963563,0.1779008,1.358084E-07,0.00215416,1.298048E-07,0.002194151,3.999094E-05,0.0003590086,11.13927,-41.36179,1902.97,19.81364,0.5716518,0,
8,-1.329787,-55.4591,54.12931,-0.1787475,0.3612831,0.1412177,1.309414E-07,0.002513169,1.31481E-07,0.002553161,3.999277E-05,0.0003590288,11.13915,-16.56821,1833.02,19.71596,0.7160689,0,
9,-1.378943,-53.71359,52.33464,-0.1727618,0.2626342,0.1339484,1.222368E-07,0.002872197,1.171809E-07,0.002912193,3.999545E-05,0.0003590343,11.13973,-17.53173,1786.888,19.72924,0.5364568,0,
10,-1.351625,-53.30379,51.95217,-0.1828668,0.03730945,0.1205284,1.090343E-07,0.003231232,7.296141E-08,0.003271225,3.999335E-05,0.0003590259,11.1394,-44.21058,1755.312,19.76555,0.5946717,0,
11,-1.348801,-55.03614,53.68734,-0.2046008,-0.1852063,0.1170626,1.031252E-07,0.003590258,1.075587E-07,0.003630253,3.999475E-05,0.0003590322,11.1396,-19.27282,1675.373,19.83879,0.5845944,0,
12,-1.340365,-55.88653,54.54617,-0.1987183,0.03507911,0.1357727,1.295734E-07,0.00394929,1.207832E-07,0.003989285,3.999531E-05,0.0003590304,11.13981,-89.39317,1570.137,19.89851,0.4948222,0,
13,-1.335133,-53.2391,51.90396,-0.1907865,0.3043623,0.1354285,1.361026E-07,0.004308321,1.298789E-07,0.004348311,3.999054E-05,0.0003590082,11.13917,-48.03096,1744.128,19.71217,0.6106392,0,
14,-1.335394,-57.29457,55.95918,-0.1840234,0.3523153,0.1091388,1.313573E-07,0.004667329,1.320286E-07,0.004707322,3.999306E-05,0.0003590292,11.13922,-3.718639,1703.595,19.63988,0.5245462,0,
15,-1.342963,-55.54905,54.20609,-0.1812456,0.2238153,0.1294788,1.225902E-07,0.005026358,1.192056E-07,0.005066353,3.9995E-05,0.0003590274,11.13982,-7.625526,1771.511,19.71063,0.7365829,0,
16,-1.334563,-54.41695,53.08238,-0.1925018,-0.1777973,0.131626,8.238341E-08,0.005385385,8.178117E-08,0.005425378,3.999256E-05,0.0003590328,11.13897,-23.00061,1717.57,19.56871,0.6878035,0,
17,-1.332625,-53.78422,52.45159,-0.1819469,-0.2143221,0.1725738,1.01545E-07,0.005744418,1.0747E-07,0.005784413,3.999475E-05,0.0003590319,11.13961,-1.430115,1830.201,19.62145,0.5775704,0,
18,-1.330731,-53.21281,51.88208,-0.1934371,0.05167693,0.1162355,1.298963E-07,0.00610345,1.215955E-07,0.006143445,3.999492E-05,0.0003590173,11.14011,7.189323,1672.547,19.47014,0.5107319,0,
19,-1.338436,-53.24205,51.90362,-0.189206,0.3843396,0.1419959,1.362207E-07,0.006462467,1.344432E-07,0.006502453,3.998593E-05,0.0003590216,11.13747,-23.60052,1639.004,19.57057,0.6835303,0,
20,-1.321051,-52.97831,51.65725,-0.1803235,0.3500759,0.1298295,1.310126E-07,0.006821488,1.317393E-07,0.006861482,3.999296E-05,0.0003590286,11.13921,-17.2746,1498.43,19.66266,0.5665699,0,
21,-1.346812,-53.18723,51.84041,-0.1873322,0.1985906,0.1235662,1.231791E-07,0.007180517,1.19489E-07,0.007220513,3.999556E-05,0.0003590276,11.13997,86.92818,1824.365,19.49554,0.7028779,0,
22,-1.340379,-55.11393,53.77355,-0.1847999,-0.1491526,0.145929,8.252958E-08,0.007539545,7.924573E-08,0.007579538,3.999315E-05,0.000359033,11.13913,-16.52559,1513.232,19.7182,0.5340297,0,
23,-1.339391,-53.41177,52.07238,-0.1842297,-0.1542176,0.1294617,1.016717E-07,0.007898577,1.073568E-07,0.007938572,3.999466E-05,0.0003590317,11.13959,-68.48936,1683.465,19.48826,0.4940016,0,
24,-1.340224,-52.35144,51.01122,-0.1880118,0.06137263,0.1135532,1.289212E-07,0.00825761,1.206208E-07,0.008297605,3.999512E-05,0.0003590174,11.14016,-13.29025,1911.702,19.45617,0.5997753,0,
25,-1.331172,-56.45637,55.12519,-0.1854217,0.37559,0.122072,1.360109E-07,0.008616627,1.338971E-07,0.008656614,3.998627E-05,0.0003590218,11.13756,-38.42516,1779.798,19.69108,0.5166967,0,
26,-1.355856,-54.82244,53.46658,-0.1798391,0.3928686,0.1166458,1.30457E-07,0.008975648,1.318442E-07,0.009015642,3.99929E-05,0.0003590295,11.13917,10.81397,2069.338,19.70826,0.7048171,0,
27,-1.332381,-53.26879,51.93641,-0.1916308,0.1941436,0.1191817,1.23877E-07,0.009334678,1.174441E-07,0.009374673,3.999468E-05,0.0003590272,11.13974,53.44143,1511.661,19.61282,0.4738072,0,
28,-1.328027,-54.05058,52.72256,-0.1889975,-0.221303,0.1184704,8.790392E-08,0.009693705,8.037387E-08,0.009733697,3.999238E-05,0.0003590324,11.13894,-1.41352,1477.483,19.85942,0.5383527,0,
29,-1.367046,-53.86834,52.50129,-0.179253,-0.1984113,0.1233725,1.033091E-07,0.01005274,1.063367E-07,0.01009273,3.999509E-05,0.000359032,11.1397,45.14151,1773.715,19.8697,0.5199046,0,
30,-1.354553,-54.05139,52.69684,-0.1861286,0.07089321,0.1579516,1.303886E-07,0.01041177,1.214747E-07,0.01045177,3.999557E-05,0.0003590173,11.14029,-38.80838,1720.778,19.75567,0.6683737,0,
31,-1.336927,-54.88356,53.54663,-0.1734445,0.4265937,0.1430235,1.355317E-07,0.01077079,1.344442E-07,0.01081077,3.998569E-05,0.0003590214,11.13741,35.39661,1546.027,19.65372,0.4476412,0,
32,-1.327504,-55.45314,54.12563,-0.1881273,0.3569663,0.1204468,1.312378E-07,0.01112981,1.315415E-07,0.0111698,3.999298E-05,0.0003590235,11.13938,-17.63747,1542.765,19.60512,0.556941,0,
33,-1.328934,-52.94337,51.61444,-0.1766418,0.04773486,0.1307982,1.088532E-07,0.01148883,7.298989E-08,0.01152883,3.999296E-05,0.0003590329,11.13908,-10.56955,1883.029,19.61168,0.6274749,0,
34,-1.34174,-54.06424,52.7225,-0.1926404,-0.1613577,0.1184185,8.156735E-08,0.01184786,8.214723E-08,0.01188786,3.99928E-05,0.0003590328,11.13904,-48.87652,1746.512,19.77349,0.6771011,0,
35,-1.34438,-51.39269,50.04831,-0.1806399,-0.167479,0.1123703,1.028821E-07,0.0122069,1.069027E-07,0.01224689,3.9995E-05,0.0003590223,11.13998,-33.44508,1920.525,19.45267,0.631759,0,
36,-1.34797,-52.24448,50.89651,-0.1882788,0.307591,0.1232844,1.368935E-07,0.01256592,1.286388E-07,0.01260591,3.999063E-05,0.0003590273,11.1386,72.76286,1767.5,19.59731,0.6886094,0,
37,-1.353534,-57.13068,55.77715,-0.1871839,0.3433791,0.1478444,1.367046E-07,0.01292495,1.333415E-07,0.01296493,3.998612E-05,0.0003590211,11.13754,26.61933,1763.406,19.52481,0.4903877,0,
