Pulse Number,Top Level (dBm),Base Level (dBm),Top/Base (dB),Droop (dB),Overshoot (dB),Ripple (dB),Rise Time (sec),Rise Edge (sec),Fall Time (sec),Fall Edge (sec),Width (sec),PRI (sec),Duty Cycle (%),Freq Mean (Hz),Freq Error RMS (Hz),Phase Mean (deg),Phase Error RMS (deg),Modulation,
1,-2.300794,-55.1429,52.84211,-0.1745484,0.1297839,0.1104765,1.180372E-07,0,1.03176E-07,3.999419E-05,3.999419E-05,0.0003590343,11.13938,-41.37944,1651.886,32.74923,0.5417671,0,
2,-2.341332,-54.21676,51.87543,-0.1726191,0.04203942,0.13423,9.83378E-08,0.0003590343,7.288379E-08,0.0003990273,3.999305E-05,0.0003590332,11.1391,31.8353,1765.237,32.89012,0.6168295,0,
3,-2.279139,-54.51041,52.23127,-0.1916404,-0.234538,0.1260156,7.682439E-08,0.0007180675,9.412628E-08,0.0007580602,3.999268E-05,0.0003590235,11.13929,29.73023,1892.226,32.97286,0.5589189,0,
4,-2.284115,-53.35221,51.0681,-0.1907177,0.1924332,0.1279981,1.324966E-07,0.001077091,1.266745E-07,0.001117084,3.999327E-05,0.000359029,11.13929,-25.55755,1591.212,32.87637,0.6097375,0,
5,-2.330528,-54.59309,52.26257,-0.1878407,0.3474798,0.1448676,1.36782E-07,0.00143612,1.315856E-07,0.001476107,3.998663E-05,0.0003590083,11.13808,-74.17258,1729.619,32.91774,0.7008753,0,
6,-2.295229,-55.28798,52.99275,-0.1898105,0.2918229,0.1285868,1.285716E-07,0.001795128,1.27477E-07,0.001835122,3.999406E-05,0.0003590315,11.13943,-19.5416,1909.713,32.81594,0.5252869,0,
7,-2.287036,-53.10044,50.8134,-0.1695554,0.08666421,0.1212857,1.193592E-07,0.00215416,1.019316E-07,0.002194154,3.999443E-05,0.0003590346,11.13944,34.76947,1538.934,32.81112,0.4402224,0,
8,-2.296499,-55.67817,53.38167,-0.1797993,-0.0657047,0.1274839,1.038361E-07,0.002513194,7.304627E-08,0.002553187,3.999246E-05,0.0003590251,11.13918,-93.1359,1671.909,33.06277,0.5067043,0,
9,-2.290588,-56.1495,53.85891,-0.1786454,-0.1470335,0.1241152,1.174762E-07,0.00287222,1.151005E-07,0.002912215,3.999538E-05,0.0003590315,11.1398,24.79341,1405.048,32.92365,0.5804123,0,
10,-2.306243,-54.14408,51.83784,-0.1902618,0.1951328,0.1131638,1.343135E-07,0.003231251,1.251366E-07,0.003271245,3.999383E-05,0.0003590288,11.13945,26.36594,1880.974,33.10361,0.550435,0,
