Pulse Number,Top Level (dBm),Base Level (dBm),Top/Base (dB),Droop (dB),Overshoot (dB),Ripple (dB),Rise Time (sec),Rise Edge (sec),Fall Time (sec),Fall Edge (sec),Width (sec),PRI (sec),Duty Cycle (%),Freq Mean (Hz),Freq Error RMS (Hz),Phase Mean (deg),Phase Error RMS (deg),Modulation,
1,-3.324924,-56.73387,53.40895,-0.1613605,0.4194465,0.1316582,1.338939E-07,0,1.321341E-07,3.998889E-05,3.998889E-05,0.0003590247,11.1382,-8.438293,1542.281,-0.03300338,0.5686301,0,
2,-3.343017,-56.85267,53.50965,-0.1611636,0.3123599,0.1245011,1.273933E-07,0.0003590247,1.260671E-07,0.0003990191,3.999447E-05,0.000359026,11.13972,-24.0315,1557.136,0.07198424,0.5528303,0,
3,-3.340138,-56.1334,52.79326,-0.16872,-0.008110235,0.1252028,9.896848E-08,0.0007180506,7.282332E-08,0.0007580436,3.999299E-05,0.0003590324,11.1391,-30.58323,1492.117,-0.1026068,0.5117561,0,
4,-3.351791,-56.46233,53.11054,-0.1660106,-0.1631221,0.1677329,7.690024E-08,0.001077083,9.613343E-08,0.001117077,3.999387E-05,0.0003590241,11.1396,10.5245,2219.243,-0.1140665,0.740646,0,
5,-3.330216,-53.90052,50.5703,-0.180218,0.2530943,0.1256299,1.342455E-07,0.001436107,1.259495E-07,0.001476101,3.999432E-05,0.000359029,11.13958,5.758933,1643.554,-0.09937439,0.5565394,0,
6,-3.369912,-54.99724,51.62733,-0.1787605,0.4053895,0.1533407,1.366365E-07,0.001795136,1.316882E-07,0.001835123,3.998723E-05,0.0003590235,11.13777,-23.95804,1736.049,0.07098532,0.499633,0,
7,-3.35163,-56.74596,53.39433,-0.1692078,0.4456295,0.1491127,1.330379E-07,0.00215416,1.328167E-07,0.002194149,3.99893E-05,0.0003590166,11.13857,-6.609717,1678.973,-0.1575208,0.4574781,0,
8,-3.331256,-55.27289,51.94164,-0.1680346,0.1313985,0.1558198,1.176357E-07,0.002513176,1.003271E-07,0.002553171,3.999455E-05,0.0003590349,11.13946,13.55224,1518.286,-0.0305699,0.5260671,0,
9,-3.338194,-55.21552,51.87733,-0.1639497,-0.05591936,0.1170374,1.024509E-07,0.002872211,7.310699E-08,0.002912204,3.999261E-05,0.0003590324,11.139,-24.41335,1740.184,-0.1994381,0.5130843,0,
10,-3.335745,-54.30704,50.9713,-0.1652479,-0.2223955,0.1001939,7.630673E-08,0.003231243,9.398996E-08,0.003271237,3.999355E-05,0.0003590237,11.13953,59.31885,1848.468,-0.007964784,0.5592642,0,
11,-3.355296,-55.98301,52.62771,-0.1693614,0.2757113,0.1147796,1.332023E-07,0.003590267,1.25442E-07,0.00363026,3.999325E-05,0.0003590281,11.13931,-78.25127,1392.734,-0.001990489,0.5946533,0,
12,-3.359806,-54.63575,51.27594,-0.1709769,0.3931596,0.1724807,1.364609E-07,0.003949295,1.321859E-07,0.003989283,3.998746E-05,0.0003590243,11.13781,-9.804177,1434.459,-0.2681808,0.5632069,0,
13,-3.369332,-57.35257,53.98324,-0.174592,0.4247451,0.1150614,1.342639E-07,0.00430832,1.336764E-07,0.004348309,3.998961E-05,0.0003590167,11.13865,-47.47802,1431.359,-0.3013998,0.4729677,0,
14,-3.338998,-56.13946,52.80046,-0.1596448,0.2049054,0.1426252,1.164803E-07,0.004667336,1.006638E-07,0.004707331,3.999486E-05,0.0003590343,11.13956,23.70304,1530.336,-0.6110124,0.4891086,0,
15,-3.327765,-56.19229,52.86452,-0.1693184,-0.06221868,0.1410909,9.997882E-08,0.005026371,7.290866E-08,0.005066364,3.999294E-05,0.0003590251,11.13932,-15.61724,1531.84,-0.4009781,0.4508885,0,
16,-3.376133,-54.60345,51.22732,-0.1738091,-0.06477778,0.1712446,1.184293E-07,0.005385396,1.137522E-07,0.005425392,3.999597E-05,0.0003590315,11.13996,-17.42592,1492.452,-0.4052114,0.4994317,0,
