Pulse Number,Top Level (dBm),Base Level (dBm),Top/Base (dB),Droop (dB),Overshoot (dB),Ripple (dB),Rise Time (sec),Rise Edge (sec),Fall Time (sec),Fall Edge (sec),Width (sec),PRI (sec),Duty Cycle (%),Freq Mean (Hz),Freq Error RMS (Hz),Phase Mean (deg),Phase Error RMS (deg),Modulation,
1,-3.315223,-53.9114,50.59617,-0.1603751,-0.09895724,0.1290064,7.755524E-08,0,7.992984E-08,3.999318E-05,3.999318E-05,0.0003590246,11.1394,19.32318,1898.965,61.1627,0.5663247,0,
2,-3.275186,-58.45443,55.17925,-0.1594689,0.07571579,0.135714,1.303658E-07,0.0003590246,1.222761E-07,0.0003990201,3.999557E-05,0.0003590302,11.13989,-15.17038,1356.705,60.98455,0.4301706,0,
3,-3.295806,-54.60194,51.30613,-0.1757786,0.3708775,0.1353452,1.355535E-07,0.0007180548,1.288911E-07,0.0007580459,3.999111E-05,0.0003590274,11.13874,55.9581,1691.033,60.93651,0.5735061,0,
4,-3.283623,-56.58646,53.30284,-0.1709163,0.4362532,0.1281816,1.351035E-07,0.001077082,1.330985E-07,0.001117068,3.998573E-05,0.000359011,11.13774,1.713287,1878.69,61.00897,0.6688821,0,
5,-3.283707,-56.54519,53.26148,-0.1678164,0.2304022,0.1388842,1.22523E-07,0.001436093,1.167489E-07,0.001476088,3.999469E-05,0.000359034,11.13953,-35.44386,1756.78,61.02901,0.6709111,0,
6,-3.291527,-55.68688,52.39535,-0.1779044,0.07786492,0.1286385,1.070392E-07,0.001795127,7.266327E-08,0.00183512,3.999296E-05,0.0003590327,11.13909,-21.92828,1363.398,61.11399,0.4389777,0,
7,-3.30926,-55.57607,52.2668,-0.1631267,-0.1756003,0.1177726,7.974642E-08,0.00215416,7.937592E-08,0.002194153,3.999328E-05,0.000359025,11.13941,27.37403,1812.522,60.90807,0.5304105,0,
8,-3.280941,-57.88361,54.60266,-0.1796455,0.09728861,0.1210752,1.300102E-07,0.002513185,1.224824E-07,0.00255318,3.999518E-05,0.0003590302,11.13978,-42.49439,1805.297,60.91306,0.6984609,0,
9,-3.28755,-56.0498,52.76225,-0.1760466,0.3111362,0.1151209,1.369879E-07,0.002872215,1.296622E-07,0.002912206,3.999125E-05,0.0003590087,11.13935,8.029063,1629.483,60.81157,0.7070874,0,
10,-3.303278,-56.00951,52.70623,-0.1646252,0.4085394,0.1213838,1.302154E-07,0.003231224,1.318723E-07,0.003271217,3.99927E-05,0.000359029,11.13913,-24.18023,1737.649,60.90498,0.6301278,0,
11,-3.288165,-56.50332,53.21516,-0.1596863,0.2735654,0.1078088,1.225662E-07,0.003590253,1.184079E-07,0.003630248,3.999498E-05,0.000359034,11.13961,3.435948,1522.744,60.86321,0.5219024,0,
12,-3.303833,-54.01063,50.7068,-0.1751204,0.06501254,0.1303651,1.074843E-07,0.003949287,7.33019E-08,0.00398928,3.999345E-05,0.0003590259,11.13943,47.85746,1632.855,60.96268,0.6187153,0,
13,-3.294867,-56.22204,52.92717,-0.1817217,-0.202945,0.1157637,1.047322E-07,0.004308313,1.069712E-07,0.004348308,3.99952E-05,0.0003590315,11.13975,-28.08934,1763.344,60.95275,0.6479137,0,
14,-3.290085,-55.19564,51.90556,-0.1778512,0.1213437,0.1426162,1.291809E-07,0.004667345,1.211723E-07,0.00470734,3.999602E-05,0.0003590306,11.14,3.176674,1825.026,60.78081,0.630577,0,
