Pulse Number,Top Level (dBm),Base Level (dBm),Top/Base (dB),Droop (dB),Overshoot (dB),Ripple (dB),Rise Time (sec),Rise Edge (sec),Fall Time (sec),Fall Edge (sec),Width (sec),PRI (sec),Duty Cycle (%),Freq Mean (Hz),Freq Error RMS (Hz),Phase Mean (deg),Phase Error RMS (deg),Modulation,
1,-3.398985,-53.34753,49.94854,-0.1589725,0.2648189,0.1168711,1.213397E-07,0,1.16595E-07,3.999577E-05,3.999577E-05,0.0003590345,11.13981,-82.52474,1764.609,-28.94746,0.6606533,0,
2,-3.404172,-56.18103,52.77686,-0.1737881,0.06522014,0.1281394,1.080628E-07,0.0003590345,7.30797E-08,0.000399028,3.999348E-05,0.0003590257,11.13945,-55.50486,1761.965,-29.02247,0.6395086,0,
3,-3.385273,-55.83859,52.45332,-0.1854677,-0.1589666,0.1352498,1.060887E-07,0.0007180602,1.079301E-07,0.0007580554,3.999523E-05,0.0003590322,11.13973,-58.60756,1910.46,-29.03972,0.5809707,0,
4,-3.391097,-59.97197,56.58087,-0.1750987,0.1096302,0.1612148,1.312742E-07,0.001077092,1.213166E-07,0.001117089,3.99962E-05,0.0003590301,11.14007,39.39463,1683.331,-29.02428,0.4203766,0,
5,-3.403356,-55.65524,52.25188,-0.177722,0.3913999,0.1152858,1.36374E-07,0.001436123,1.287807E-07,0.001476113,3.999085E-05,0.0003590088,11.13924,18.03725,1812.301,-28.95627,0.5829994,0,
6,-3.382296,-55.8158,52.4335,-0.1653302,0.4123034,0.114351,1.300307E-07,0.001795131,1.327493E-07,0.001835124,3.9993E-05,0.0003590288,11.13922,-10.54992,1274.816,-28.9694,0.4900435,0,
7,-3.382785,-55.92885,52.54607,-0.173686,0.2435137,0.1765847,1.22172E-07,0.00215416,1.176732E-07,0.002194155,3.999549E-05,0.0003590275,11.13995,-2.125028,1496.959,-29.1247,0.705464,0,
8,-3.41662,-54.7956,51.37898,-0.1686935,-0.09298443,0.1414798,7.732216E-08,0.002513188,7.974996E-08,0.002553181,3.999315E-05,0.0003590323,11.13915,-3.91908,1830.685,-29.1087,0.6430625,0,
9,-3.395385,-56.82933,53.43394,-0.1632111,-0.1430557,0.1223342,1.064338E-07,0.00287222,1.068016E-07,0.002912216,3.999599E-05,0.0003590324,11.13994,-17.52593,1554.849,-29.05458,0.6277717,0,
10,-3.384601,-55.76993,52.38533,-0.1915593,0.1074971,0.1563303,1.282038E-07,0.003231252,1.218297E-07,0.003271247,3.999525E-05,0.0003590173,11.1402,31.97817,1410.54,-28.84669,0.4476907,0,
11,-3.375837,-52.76146,49.38562,-0.1686275,0.4150342,0.1405371,1.348258E-07,0.00359027,1.322769E-07,0.003630255,3.998548E-05,0.0003590211,11.13736,8.096627,2009.192,-28.90732,0.5196227,0,
12,-3.400443,-57.37206,53.97161,-0.1650546,0.3807518,0.1190326,1.299473E-07,0.003949291,1.314797E-07,0.003989285,3.999387E-05,0.0003590296,11.13943,-19.62379,1718.899,-28.96788,0.7680312,0,
13,-3.375749,-56.00974,52.63399,-0.1564894,0.2626232,0.1263852,1.211252E-07,0.004308321,1.176862E-07,0.004348316,3.999524E-05,0.0003590272,11.13989,-11.49176,1515.149,-28.93261,0.6310315,0,
14,-3.377579,-54.34403,50.96645,-0.1764829,-0.155395,0.1201119,8.10536E-08,0.004667348,8.188166E-08,0.004707341,3.999308E-05,0.0003590331,11.13911,-77.96565,1851.138,-29.278,0.6874021,0,
15,-3.378344,-54.61594,51.23759,-0.1636403,-0.1649697,0.1477133,1.039501E-07,0.005026381,1.072187E-07,0.005066375,3.999476E-05,0.0003590311,11.13964,13.32159,1931.494,-29.42006,0.6549674,0,
16,-3.406394,-57.22797,53.82158,-0.1605477,0.1073662,0.1258904,1.301511E-07,0.005385412,1.221615E-07,0.005425408,3.999583E-05,0.0003590178,11.14035,-41.43416,1910.712,-29.30399,0.7403015,0,
