Pulse Number,Top Level (dBm),Base Level (dBm),Top/Base (dB),Droop (dB),Overshoot (dB),Ripple (dB),Rise Time (sec),Rise Edge (sec),Fall Time (sec),Fall Edge (sec),Width (sec),PRI (sec),Duty Cycle (%),Freq Mean (Hz),Freq Error RMS (Hz),Phase Mean (deg),Phase Error RMS (deg),Modulation,
1,-1.271624,-52.71339,51.44177,-0.1650892,-0.06032189,0.0998205,8.064896E-08,0,7.695904E-08,1.199322E-05,1.199322E-05,0.0001250148,9.59344,-200.3353,11247.15,139.8173,0.4148976,0,
2,-1.261234,-55.5063,54.24506,-0.1886189,0.3818984,0.1126997,1.36165E-07,0.0001250148,1.295055E-07,0.0001370063,1.199152E-05,0.000124998,9.593376,130.8334,14097.69,139.3556,0.3361869,0,
3,-1.256209,-53.36635,52.11014,-0.1409105,0.3189,0.1007635,1.214763E-07,0.0002500128,1.175525E-07,0.0002620079,1.199513E-05,0.0001250199,9.594575,849.5186,12155.02,139.7978,0.2912511,0,
4,-1.260727,-53.36331,52.10258,-0.1627107,-0.1205617,0.1165198,9.959457E-08,0.0003750327,1.065253E-07,0.0003870281,1.199544E-05,0.0001250094,9.595627,-40.69502,11886.94,139.9184,0.3205633,0,
5,-1.283493,-55.88745,54.60396,-0.1509402,0.4855155,0.08834089,1.350648E-07,0.0005000421,1.341292E-07,0.0005120287,1.198663E-05,0.0001250044,9.588962,-507.515,24404.7,139.9675,0.3751733,0,
6,-1.284041,-56.38885,55.10481,-0.1393893,0.1507996,0.08725769,1.061598E-07,0.0006250466,7.309597E-08,0.0006370406,1.199409E-05,0.0001250183,9.593864,-164.1592,15392.35,139.9091,0.4221191,0,
7,-1.262061,-54.78106,53.519,-0.1715444,0.1224372,0.08531027,1.273951E-07,0.0007500648,1.204211E-07,0.0007620605,1.199565E-05,0.0001249873,9.597499,-427.7193,20097.28,139.4556,0.3433975,0,
8,-1.314737,-54.2783,52.96356,-0.1407597,0.3869891,0.1109782,1.200987E-07,0.0008750521,1.19333E-07,0.0008870488,1.199671E-05,0.0001250204,9.595801,284.9636,6666.669,139.1708,0.5822338,0,
9,-1.268558,-54.89838,53.62983,-0.1695839,-0.09302682,0.08798831,1.005594E-07,0.001000073,1.050857E-07,0.001012068,1.199567E-05,0.0001250095,9.595808,526.7083,5384.146,139.863,0.2385847,0,
10,-1.272016,-52.66859,51.39658,-0.1452179,0.4784383,0.1086894,1.35596E-07,0.001125082,1.328684E-07,0.001137069,1.198666E-05,0.0001250047,9.58897,161.1996,9140.462,139.3117,0.6408354,0,
11,-1.239579,-56.48526,55.24568,-0.1409029,0.1410821,0.1106915,1.0702E-07,0.001250087,7.313919E-08,0.00126208,1.199363E-05,0.0001250182,9.593511,-290.8455,11069.69,139.2607,0.2950173,0,
12,-1.254611,-56.48133,55.22672,-0.1829031,0.1360969,0.09739934,1.285569E-07,0.001375105,1.204108E-07,0.0013871,1.199537E-05,0.0001249993,9.596353,-270.2455,11897.7,140.3517,0.6936619,0,
13,-1.280647,-54.58829,53.30764,-0.1494813,0.5124502,0.1021629,1.293488E-07,0.001500104,1.312616E-07,0.001512097,1.199272E-05,0.0001250161,9.592943,298.5655,14318.98,139.724,0.6012447,0,
14,-1.254517,-53.17366,51.91915,-0.1580614,-0.08576183,0.1058569,7.874281E-08,0.00162512,8.165919E-08,0.001637113,1.199266E-05,0.0001250146,9.593002,-211.1192,14233.36,139.7497,0.5056678,0,
15,-1.281775,-52.98047,51.69869,-0.1728623,0.3957945,0.1458529,1.358467E-07,0.001750135,1.291742E-07,0.001762126,1.199146E-05,0.0001249981,9.593317,65.82793,19177.99,139.759,0.3869942,0,
16,-1.3072,-56.81034,55.50314,-0.158118,0.3670331,0.1008196,1.207313E-07,0.001875133,1.204748E-07,0.001887128,1.199549E-05,0.0001250199,9.594867,-247.5706,21499.07,139.252,0.3446236,0,
17,-1.286475,-52.76413,51.47766,-0.136234,-0.08786657,0.1255861,9.934917E-08,0.002000153,1.046083E-07,0.002012148,1.199541E-05,0.0001250094,9.595612,117.9226,12847.08,139.979,0.370326,0,
18,-1.270853,-54.53579,53.26494,-0.1522945,0.5048712,0.1016633,1.351861E-07,0.002125162,1.33424E-07,0.002137149,1.198652E-05,0.0001250043,9.588886,268.394,23658.88,139.0868,0.3963037,0,
19,-1.255177,-52.35625,51.10108,-0.1295407,0.1475579,0.07860108,1.060619E-07,0.002250166,7.328061E-08,0.002262161,1.199415E-05,0.0001250084,9.594673,56.9473,9285.233,139.6575,0.3477938,0,
20,-1.25718,-53.94225,52.68507,-0.1881958,0.385347,0.1114227,1.347944E-07,0.002375175,1.291283E-07,0.002387166,1.199115E-05,0.0001249976,9.593106,-235.1398,20971.91,139.4901,0.2634619,0,
21,-1.267971,-52.83564,51.56767,-0.1336415,0.327986,0.08986606,1.212189E-07,0.002500172,1.173004E-07,0.002512168,1.199585E-05,0.0001250201,9.595137,-144.0511,14845.01,139.3023,0.5468623,0,
22,-1.270029,-54.04974,52.77972,-0.1511568,-0.08128576,0.09246375,1.015451E-07,0.002625193,1.05739E-07,0.002637188,1.199547E-05,0.0001250089,9.595695,-55.19693,15579.46,139.5565,0.3486497,0,
23,-1.26595,-54.99934,53.73339,-0.1541818,0.486103,0.1070198,1.352714E-07,0.002750201,1.337978E-07,0.002762189,1.198751E-05,0.0001250051,9.589613,136.7883,7008.449,139.255,0.5696212,0,
24,-1.268161,-55.57793,54.30976,-0.1231912,0.1583481,0.08181624,1.057756E-07,0.002875207,7.310604E-08,0.002887201,1.199403E-05,0.0001250182,9.593827,-498.9366,14044.55,140.0693,0.354042,0,
25,-1.236972,-52.70653,51.46955,-0.1803584,0.1009514,0.112001,1.288455E-07,0.003000225,1.204422E-07,0.003012221,1.199581E-05,0.0001249986,9.596754,570.9026,13390.9,139.9864,0.6956909,0,
26,-1.271749,-52.72637,51.45462,-0.1502093,0.4632309,0.09700951,1.296626E-07,0.003125223,1.321721E-07,0.003137217,1.199354E-05,0.0001250167,9.593551,178.5007,11436.72,139.5137,0.6669192,0,
27,-1.272432,-53.70399,52.43156,-0.1397364,-0.03013534,0.12105,8.001756E-08,0.00325024,7.79727E-08,0.003262233,1.19933E-05,0.0001250146,9.593515,41.58057,18082.9,140.016,0.4628614,0,
28,-1.256423,-54.61423,53.3578,-0.1489456,0.4203315,0.1256037,1.357009E-07,0.003375255,1.295369E-07,0.003387247,1.199173E-05,0.0001249977,9.593566,384.9676,11074.13,139.8636,0.3634353,0,
29,-1.273026,-54.39202,53.119,-0.1148463,0.3218399,0.1056947,1.210932E-07,0.003500252,1.1781E-07,0.003512248,1.19959E-05,0.0001250205,9.595147,149.8537,14242.22,139.6924,0.4648756,0,
30,-1.242592,-56.7053,55.46271,-0.1712202,-0.1343848,0.1196748,1.008681E-07,0.003625273,1.060083E-07,0.003637268,1.199523E-05,0.0001250093,9.595464,551.8276,14207.24,139.5714,0.7262532,0,
31,-1.267357,-52.49878,51.23143,-0.1567246,0.4653118,0.1199009,1.350409E-07,0.003750282,1.327539E-07,0.003762269,1.198668E-05,0.0001249979,9.589507,202.9957,15902.46,140.1535,0.3504058,0,
32,-1.276441,-60.18882,58.91238,-0.1527075,-0.04564017,0.1221626,7.763837E-08,0.00387528,7.774625E-08,0.003887273,1.199323E-05,0.0001250146,9.593456,168.6646,10637.68,139.5938,0.3995695,0,
33,-1.310605,-54.56688,53.25628,-0.1533712,0.4778925,0.1123274,1.349272E-07,0.004000294,1.282545E-07,0.004012287,1.199227E-05,0.0001249973,9.594027,-95.92556,12274.48,139.9516,0.4237739,0,
