Pulse Number,Top Level (dBm),Base Level (dBm),Top/Base (dB),Droop (dB),Overshoot (dB),Ripple (dB),Rise Time (sec),Rise Edge (sec),Fall Time (sec),Fall Edge (sec),Width (sec),PRI (sec),Duty Cycle (%),Freq Mean (Hz),Freq Error RMS (Hz),Phase Mean (deg),Phase Error RMS (deg),Modulation,
1,-2.529884,-56.5153,53.98541,-0.2142975,0.3278195,0.1444249,1.31549E-07,0,1.333165E-07,0.0001999919,0.0001999919,0.001692128,11.81896,-3.08691,1764.608,27.81056,0.6511042,0,
2,-2.518099,-54.13307,51.61497,-0.2181578,-0.3085275,0.1680985,1.043399E-07,0.001692128,1.056923E-07,0.001892123,0.0001999951,0.00169213,11.81913,-0.1319277,1805.161,27.94668,0.719529,0,
3,-2.503592,-55.34992,52.84632,-0.2161882,0.2659136,0.159454,1.374321E-07,0.003384258,1.335826E-07,0.003584244,0.0001999852,0.001692117,11.81864,0.4677821,1622.584,27.93406,0.5136061,0,
4,-2.500438,-54.80233,52.3019,-0.2146022,-0.2659779,0.1570134,9.281328E-08,0.005076375,7.81385E-08,0.005276368,0.000199993,0.001692135,11.81898,-2.995147,1696.117,27.92701,0.5946547,0,
5,-2.516458,-56.97007,54.45362,-0.2150626,0.2135386,0.1602609,1.371613E-07,0.006768511,1.283304E-07,0.006968501,0.0001999908,0.001692112,11.819,-0.4566483,1743.742,27.88992,0.6057566,0,
6,-2.513422,-53.7731,51.25968,-0.2076857,-0.06549083,0.1667734,1.124488E-07,0.008460622,7.347522E-08,0.008660615,0.0001999928,0.001692129,11.81901,-1.524057,1668.582,28.02784,0.5365203,0,
7,-2.497883,-54.89383,52.39595,-0.2119887,0.1541409,0.1539074,1.365615E-07,0.01015275,1.296382E-07,0.01035274,0.0001999899,0.001692118,11.81891,-3.330979,1714.615,27.75032,0.631466,0,
8,-2.504575,-54.42111,51.91653,-0.2165899,0.09241857,0.1681548,1.252908E-07,0.01184487,1.183171E-07,0.01204486,0.0001999944,0.001692132,11.81908,-3.86406,1685.296,27.61132,0.5400959,0,
9,-2.504081,-57.72673,55.22265,-0.21526,-0.04374908,0.1554392,1.299109E-07,0.013537,1.198848E-07,0.013737,0.000199995,0.001692119,11.8192,2.32277,1690.943,27.89623,0.629859,0,
10,-2.505563,-55.52184,53.01628,-0.2169008,0.2125242,0.1577629,1.33617E-07,0.01522912,1.319303E-07,0.01542911,0.000199992,0.001692129,11.81896,3.735763,1708.989,27.89388,0.5565921,0,
11,-2.487765,-54.21181,51.72404,-0.226078,-0.32862,0.1598572,1.031766E-07,0.01692125,1.063056E-07,0.01712124,0.0001999946,0.001692111,11.81923,-4.988977,1571.829,27.79837,0.5548377,0,
12,-2.521574,-54.87994,52.35837,-0.2073209,0.2653753,0.1688874,1.325829E-07,0.01861336,1.32198E-07,0.01881335,0.0001999926,0.001692137,11.81894,1.758609,1690.247,27.76363,0.6171834,0,
13,-2.494302,-55.30721,52.8129,-0.2192156,-0.2794588,0.1359965,9.685063E-08,0.0203055,8.139811E-08,0.02050549,0.0001999917,0.001692122,11.81899,-2.338569,1714.742,27.95194,0.6123233,0,
14,-2.495556,-54.84053,52.34498,-0.2125468,0.2555951,0.1506127,1.374404E-07,0.02199762,1.335308E-07,0.0221976,0.0001999857,0.001692124,11.81862,-1.037002,1838.936,27.78135,0.6137035,0,
