Pulse Number,Top Level (dBm),Base Level (dBm),Top/Base (dB),Droop (dB),Overshoot (dB),Ripple (dB),Rise Time (sec),Rise Edge (sec),Fall Time (sec),Fall Edge (sec),Width (sec),PRI (sec),Duty Cycle (%),Freq Mean (Hz),Freq Error RMS (Hz),Phase Mean (deg),Phase Error RMS (deg),Modulation,
1,-2.399992,-56.24949,53.84949,-0.2116177,0.1014928,0.1461988,1.256986E-07,0,1.209048E-07,0.0001999942,0.0001999942,0.001692131,11.81907,4.142279,1596.187,-46.32753,0.6302353,0,
2,-2.377814,-55.88344,53.50562,-0.2171102,-0.03758219,0.1354661,1.277271E-07,0.001692131,1.208024E-07,0.001892126,0.0001999949,0.001692108,11.81928,1.122679,1532.623,-46.32194,0.6018958,0,
3,-2.385577,-54.69849,52.31292,-0.2120526,0.1153602,0.1471298,1.255646E-07,0.003384239,1.196822E-07,0.003584234,0.000199995,0.00169214,11.81905,2.751284,1567.283,-46.27856,0.6153413,0,
4,-2.380371,-54.96275,52.58238,-0.2048159,-0.2892221,0.1373786,1.00495E-07,0.00507638,1.058389E-07,0.005276374,0.0001999942,0.001692111,11.81921,-2.076068,1684.619,-46.33033,0.5927178,0,
5,-2.379518,-54.4599,52.08038,-0.2142894,0.2578128,0.1462088,1.331293E-07,0.006768491,1.32156E-07,0.006968483,0.0001999924,0.001692136,11.81893,1.128583,1749.213,-46.3385,0.6038433,0,
6,-2.385908,-55.73466,53.34875,-0.2144113,-0.2761815,0.138132,9.416365E-08,0.008460627,7.92751E-08,0.008660619,0.0001999927,0.001692123,11.81904,-0.7304929,1570.626,-46.4543,0.6457898,0,
7,-2.367339,-55.21322,52.84588,-0.2139835,0.3104259,0.1477638,1.370292E-07,0.01015275,1.32965E-07,0.01035273,0.0001999855,0.001692124,11.81861,-2.104696,1684.325,-46.45934,0.6265056,0,
8,-2.407518,-55.3971,52.98958,-0.2097821,-0.06735536,0.144168,1.13393E-07,0.01184487,7.559919E-08,0.01204487,0.0001999934,0.001692129,11.81905,-1.485859,1661.972,-46.45114,0.5268182,0,
9,-2.382191,-53.00837,50.62617,-0.2082713,0.1939704,0.1508837,1.374467E-07,0.013537,1.291153E-07,0.01373699,0.000199991,0.001692111,11.81902,-0.3717138,1605.85,-46.24338,0.5747445,0,
10,-2.39408,-56.3891,53.99501,-0.2071822,-0.07965283,0.1540958,1.134634E-07,0.01522911,7.373856E-08,0.01542911,0.0001999928,0.001692138,11.81895,1.579977,1658.556,-46.12204,0.6877422,0,
11,-2.406727,-56.40403,53.99731,-0.2117369,-0.04195151,0.1594215,1.305721E-07,0.01692125,1.204612E-07,0.01712125,0.0001999952,0.001692108,11.81929,4.426754,1803.693,-46.40611,0.6231916,0,
12,-2.380315,-55.67629,53.29597,-0.210288,0.1364292,0.1488411,1.254138E-07,0.01861336,1.187472E-07,0.01881335,0.0001999943,0.00169214,11.81902,-3.277517,1663.33,-46.26225,0.5884224,0,
13,-2.361016,-56.05791,53.69689,-0.2191756,-0.3255063,0.1370551,1.004314E-07,0.0203055,1.06386E-07,0.02050549,0.0001999946,0.001692112,11.81923,2.894671,1626.486,-46.29916,0.607665,0,
14,-2.401602,-55.08167,52.68007,-0.2104716,0.2720332,0.1290356,1.324931E-07,0.02199761,1.296598E-07,0.0221976,0.0001999922,0.001692136,11.81892,0.1647833,1715.81,-46.2023,0.598577,0,
15,-2.380281,-55.64146,53.26118,-0.2099054,-0.3106526,0.1334755,9.40669E-08,0.02368975,7.913522E-08,0.02388974,0.0001999925,0.001692122,11.81903,1.997182,1536.967,-46.29677,0.5879611,0,
16,-2.395857,-56.35535,53.9595,-0.2148604,0.3066205,0.1366146,1.371647E-07,0.02538187,1.337179E-07,0.02558186,0.0001999857,0.001692118,11.81867,-0.8447087,1613.94,-46.55813,0.5459425,0,
17,-2.398601,-57.29941,54.90081,-0.2123654,-0.287783,0.1489076,9.324127E-08,0.02707399,7.731888E-08,0.02727398,0.0001999927,0.001692135,11.81896,1.398731,1639.878,-46.43127,0.592024,0,
18,-2.397106,-55.27117,52.87407,-0.212867,0.199725,0.1358646,1.374507E-07,0.02876612,1.285939E-07,0.02896611,0.0001999907,0.001692112,11.819,-1.975083,1641.443,-46.3893,0.5805228,0,
19,-2.390464,-54.88798,52.49751,-0.2117095,-0.04778104,0.1337561,1.137609E-07,0.03045823,7.325729E-08,0.03065823,0.0001999931,0.001692138,11.81896,0.6355767,1724.827,-46.17871,0.6326607,0,
20,-2.380833,-53.91095,51.53011,-0.2127805,-0.05281802,0.1298481,1.302837E-07,0.03215037,1.204864E-07,0.03235037,0.0001999947,0.001692108,11.81926,3.057962,1713.367,-46.4937,0.6486464,0,
21,-2.389396,-55.2341,52.84471,-0.2093973,0.1422525,0.1461793,1.250591E-07,0.03384248,1.204372E-07,0.03404247,0.0001999948,0.001692132,11.81911,-2.04671,1543.904,-46.44097,0.5634507,0,
22,-2.401986,-56.45223,54.05024,-0.2097423,-0.02281632,0.13849,1.302816E-07,0.03553461,1.207913E-07,0.03573461,0.0001999958,0.00169212,11.81925,-0.5686633,1413.802,-46.40181,0.563518,0,
23,-2.383203,-55.34241,52.95921,-0.2140367,0.2602148,0.1422845,1.330494E-07,0.03722673,1.307996E-07,0.03742672,0.0001999924,0.001692129,11.81898,-2.624314,1612.205,-46.36525,0.6322615,0,
24,-2.385001,-55.96381,53.5788,-0.2127423,-0.3366997,0.1440438,1.017252E-07,0.03891886,1.062193E-07,0.03911885,0.0001999944,0.00169213,11.8191,1.26441,1732.688,-46.10708,0.6464798,0,
25,-2.392742,-55.76979,53.37705,-0.2126856,0.2864507,0.142053,1.376655E-07,0.04061099,1.334863E-07,0.04081098,0.0001999858,0.001692118,11.81867,-3.245728,1651.553,-46.07999,0.7103247,0,
26,-2.383232,-55.15723,52.774,-0.2099612,-0.2879938,0.158923,9.474365E-08,0.04230311,7.799783E-08,0.0425031,0.0001999926,0.001692135,11.81895,-8.697349,1529.95,-46.0865,0.5178769,0,
27,-2.380444,-56.28862,53.90817,-0.2133639,0.2124575,0.1387643,1.369839E-07,0.04399524,1.292845E-07,0.04419523,0.0001999908,0.001692112,11.81901,2.251758,1818.331,-46.21246,0.6579291,0,
28,-2.377481,-55.90579,53.52831,-0.2152731,-0.08360635,0.1470913,1.150071E-07,0.04568736,7.347825E-08,0.04588735,0.0001999927,0.001692128,11.819,1.011123,1658.526,-46.31694,0.558364,0,
29,-2.395681,-56.38546,53.98978,-0.2094698,0.2023646,0.1516702,1.374802E-07,0.04737948,1.289747E-07,0.04757947,0.0001999905,0.001692118,11.81895,0.06667105,1653.509,-46.42398,0.5601931,0,
