Pulse Number,Top Level (dBm),Base Level (dBm),Top/Base (dB),Droop (dB),Overshoot (dB),Ripple (dB),Rise Time (sec),Rise Edge (sec),Fall Time (sec),Fall Edge (sec),Width (sec),PRI (sec),Duty Cycle (%),Freq Mean (Hz),Freq Error RMS (Hz),Phase Mean (deg),Phase Error RMS (deg),Modulation,
1,-1.781171,-52.7098,50.92863,-0.1690331,0.3950357,0.1178986,1.352291E-07,0,1.285751E-07,1.199128E-05,1.199128E-05,0.000124997,9.593261,333.625,10877.82,-179.6107,0.4969383,0,
2,-1.816266,-53.16752,51.35126,-0.1249008,0.3720075,0.08884411,1.204423E-07,0.000124997,1.202114E-07,0.0001369931,1.199617E-05,0.0001250205,9.595363,387.1233,25680.62,-179.0919,0.4738867,0,
3,-1.779529,-55.57039,53.79086,-0.1619051,-0.1250202,0.1247632,1.000181E-07,0.0002500174,1.077563E-07,0.0002620122,1.199481E-05,0.0001250098,9.595098,545.0845,19391.79,-179.479,0.704052,0,
4,-1.817048,-53.69833,51.88128,-0.15988,0.4782864,0.0865716,1.345331E-07,0.0003750272,1.328149E-07,0.0003870141,1.198689E-05,0.0001250042,9.589189,-276.0759,19046.57,-178.8589,0.4883851,0,
5,-1.803321,-52.61986,50.81654,-0.1376306,0.128173,0.09992523,1.075696E-07,0.0005000315,7.46975E-08,0.0005120253,1.199387E-05,0.0001250183,9.59369,334.0627,5076.86,-179.1038,0.4704252,0,
6,-1.829009,-54.95113,53.12212,-0.1682465,0.1042136,0.1146455,1.274033E-07,0.0006250498,1.1895E-07,0.0006370459,1.199614E-05,0.0001249875,9.597875,-36.97165,11013.32,-179.2544,0.506283,0,
7,-1.794148,-55.21606,53.42191,-0.1083887,0.363735,0.1180255,1.213203E-07,0.0007500372,1.19343E-07,0.0007620329,1.19957E-05,0.0001250202,9.595007,-132.3651,7800.205,-178.9717,0.2851903,0,
8,-1.790402,-55.62144,53.83104,-0.15301,-0.1130481,0.1111593,9.943135E-08,0.0008750574,1.05649E-07,0.0008870527,1.199525E-05,0.0001250097,9.595456,226.5732,7062.962,-178.9415,0.5957346,0,
9,-1.806273,-52.64998,50.84371,-0.1642969,0.4931261,0.0953491,1.344399E-07,0.001000067,1.335062E-07,0.001012054,1.198687E-05,0.0001250041,9.589178,-610.6183,13856,-178.9846,0.3629578,0,
10,-1.797768,-54.59592,52.79815,-0.1313494,0.1637493,0.09972133,1.06485E-07,0.001125071,7.613519E-08,0.001137065,1.199426E-05,0.0001250177,9.594049,62.49823,11674.07,-179.4505,0.2965967,0,
