Pulse Number,Top Level (dBm),Base Level (dBm),Top/Base (dB),Droop (dB),Overshoot (dB),Ripple (dB),Rise Time (sec),Rise Edge (sec),Fall Time (sec),Fall Edge (sec),Width (sec),PRI (sec),Duty Cycle (%),Freq Mean (Hz),Freq Error RMS (Hz),Phase Mean (deg),Phase Error RMS (deg),Modulation,
1,-2.37478,-55.95244,53.57766,-0.2112346,0.2291024,0.145974,1.332289E-07,0,1.329301E-07,0.0001999915,0.0001999915,0.001692135,11.81888,1.641936,1711.974,130.4841,0.5397956,0,
2,-2.395847,-54.80465,52.4088,-0.2115867,-0.2615244,0.1442396,9.227669E-08,0.001692135,7.91018E-08,0.001892128,0.0001999928,0.001692123,11.81905,0.8924407,1606.488,130.4909,0.6054878,0,
3,-2.380346,-56.22689,53.84655,-0.2086251,0.2921604,0.1374193,1.381905E-07,0.003384258,1.328662E-07,0.003584243,0.0001999854,0.001692117,11.81865,-4.31576,1689.391,130.209,0.5977981,0,
4,-2.374148,-53.87547,51.50132,-0.2086046,-0.2654751,0.149823,9.191889E-08,0.005076375,7.811976E-08,0.005276368,0.0001999928,0.001692135,11.81896,0.8074397,1700.767,130.3327,0.5422124,0,
5,-2.375695,-56.70518,54.32948,-0.2111609,0.2110489,0.1587602,1.36543E-07,0.00676851,1.28557E-07,0.006968501,0.0001999909,0.001692111,11.81902,-2.815272,1669.385,130.1984,0.5602949,0,
6,-2.384771,-55.91852,53.53375,-0.2074149,-0.09303048,0.1663066,1.144004E-07,0.008460621,7.303365E-08,0.008660614,0.0001999931,0.001692138,11.81895,1.770498,1738.183,130.2912,0.5809525,0,
7,-2.384287,-55.82288,53.43859,-0.2070959,-0.07085909,0.1567258,1.286751E-07,0.01015276,1.205156E-07,0.01035275,0.000199995,0.001692108,11.81928,-6.007957,1615.018,130.4941,0.6507739,0,
8,-2.376737,-56.25346,53.87672,-0.2099764,0.1407011,0.1518242,1.252892E-07,0.01184487,1.200086E-07,0.01204486,0.0001999945,0.001692132,11.81909,0.703441,1788.38,130.594,0.6486833,0,
9,-2.378745,-55.3158,52.93705,-0.2091484,-0.01465657,0.1401195,1.299865E-07,0.013537,1.205281E-07,0.01373699,0.0001999953,0.00169212,11.81921,4.076214,1580.78,130.6766,0.5157703,0,
10,-2.361832,-54.4145,52.05267,-0.2092841,0.2739115,0.1586559,1.322391E-07,0.01522912,1.309184E-07,0.01542911,0.0001999919,0.001692128,11.81896,1.147508,1694.166,130.7402,0.5600344,0,
11,-2.361044,-53.28001,50.91897,-0.2098138,-0.313783,0.156957,1.004011E-07,0.01692125,1.066898E-07,0.01712124,0.0001999943,0.00169213,11.81909,-1.764244,1734.516,130.7368,0.7179683,0,
12,-2.370977,-56.8518,54.48082,-0.2090895,0.3049471,0.1736523,1.369792E-07,0.01861338,1.339841E-07,0.01881336,0.0001999857,0.001692118,11.81866,0.5299678,1565.446,130.7076,0.5672178,0,
13,-2.381333,-55.27638,52.89505,-0.213521,-0.2719962,0.1536631,9.713246E-08,0.0203055,7.728276E-08,0.02050549,0.0001999926,0.001692123,11.81904,-0.86488,1696.668,130.6539,0.5733064,0,
14,-2.381063,-54.77678,52.39572,-0.2065506,0.2617079,0.1576166,1.381113E-07,0.02199762,1.340125E-07,0.0221976,0.0001999848,0.001692124,11.81857,-0.906334,1662.126,130.3153,0.6517362,0,
