Pulse Number,Top Level (dBm),Base Level (dBm),Top/Base (dB),Droop (dB),Overshoot (dB),Ripple (dB),Rise Time (sec),Rise Edge (sec),Fall Time (sec),Fall Edge (sec),Width (sec),PRI (sec),Duty Cycle (%),Freq Mean (Hz),Freq Error RMS (Hz),Phase Mean (deg),Phase Error RMS (deg),Modulation,
1,-1.355939,-56.42928,55.07335,-0.1858609,0.05553902,0.1331752,1.293702E-07,0,1.198622E-07,3.999547E-05,3.999547E-05,0.000359017,11.14027,-71.79369,1749.11,20.2481,0.6811578,0,
2,-1.345522,-55.06409,53.71857,-0.1810784,0.3684801,0.1342325,1.355872E-07,0.000359017,1.339655E-07,0.0003990035,3.99865E-05,0.0003590227,11.1376,-37.31159,1520.385,20.26842,0.4656571,0,
3,-1.35965,-55.79554,54.43589,-0.1850221,0.3432178,0.1441695,1.320841E-07,0.0007180398,1.320875E-07,0.0007580321,3.999231E-05,0.000359022,11.13924,-25.67859,1706.016,20.30937,0.7152945,0,
4,-1.367357,-54.85126,53.4839,-0.1637175,0.05941996,0.1279549,1.095315E-07,0.001077062,7.322838E-08,0.001117055,3.999342E-05,0.0003590337,11.13918,-78.83327,2052.47,20.17809,0.7126477,0,
5,-1.344766,-55.44832,54.10355,-0.1777484,-0.1460841,0.1299572,8.930149E-08,0.001436096,7.733797E-08,0.001476088,3.999268E-05,0.0003590325,11.13901,-57.11776,2145.562,20.24728,0.6384779,0,
6,-1.339625,-54.31228,52.97266,-0.1901122,-0.2128566,0.1090227,1.000614E-07,0.001795128,1.065168E-07,0.001835123,3.999488E-05,0.0003590323,11.13963,60.31339,1921.705,20.27705,0.6942684,0,
7,-1.355799,-53.31531,51.95951,-0.1961561,0.006463909,0.1502991,1.280551E-07,0.00215416,1.205506E-07,0.002194155,3.999505E-05,0.0003590172,11.14015,-7.308011,1973.771,20.26859,0.6120825,0,
8,-1.350195,-54.14348,52.79328,-0.1861539,0.3811988,0.1559347,1.35743E-07,0.002513177,1.334786E-07,0.002553163,3.998556E-05,0.0003590218,11.13736,-35.30821,1601.669,20.35298,0.5085531,0,
9,-1.332571,-54.8761,53.54353,-0.1816615,0.317217,0.1375963,1.319008E-07,0.002872199,1.329198E-07,0.002912192,3.999286E-05,0.0003590228,11.13937,47.38309,1466.643,20.29649,0.7211523,0,
10,-1.351712,-52.59502,51.24331,-0.177323,0.05314972,0.1375662,1.104209E-07,0.003231222,7.300584E-08,0.003271215,3.999336E-05,0.000359033,11.13919,16.04095,1751.33,20.22434,0.6140472,0,
11,-1.37029,-53.14369,51.7734,-0.195179,-0.1560349,0.138836,8.57789E-08,0.003590255,7.790903E-08,0.003630248,3.999312E-05,0.0003590328,11.13913,-15.29033,1449.128,20.35892,0.511241,0,
