Pulse Number,Top Level (dBm),Base Level (dBm),Top/Base (dB),Droop (dB),Overshoot (dB),Ripple (dB),Rise Time (sec),Rise Edge (sec),Fall Time (sec),Fall Edge (sec),Width (sec),PRI (sec),Duty Cycle (%),Freq Mean (Hz),Freq Error RMS (Hz),Phase Mean (deg),Phase Error RMS (deg),Modulation,
1,-2.655451,-54.72282,52.06736,-0.1679559,0.2615221,0.1115136,1.21907E-07,0,1.175277E-07,3.999501E-05,3.999501E-05,0.0003590345,11.1396,-53.30236,1821.984,78.9202,0.6891901,0,
2,-2.64538,-55.65118,53.0058,-0.1695755,0.05957833,0.1301375,1.093739E-07,0.0003590345,7.326918E-08,0.000399027,3.99926E-05,0.0003590254,11.13921,15.45122,1231.306,78.81796,0.391393,0,
3,-2.65386,-56.78904,54.13518,-0.1774409,-0.2295727,0.1295486,1.03045E-07,0.0007180598,1.062717E-07,0.0007580552,3.99954E-05,0.0003590319,11.13979,-20.63357,1697.095,79.04052,0.5568076,0,
4,-2.670154,-55.99549,53.32534,-0.1775644,0.07454966,0.113413,1.286659E-07,0.001077092,1.196997E-07,0.001117088,3.999612E-05,0.0003590305,11.14003,18.50674,1649.426,79.03489,0.5617283,0,
5,-2.662294,-54.97509,52.3128,-0.1823483,0.3396061,0.169708,1.360026E-07,0.001436122,1.292537E-07,0.001476113,3.999091E-05,0.0003590086,11.13926,-10.66631,1743.944,79.027,0.5561898,0,
6,-2.680113,-57.09139,54.41128,-0.1721144,0.3802801,0.1204962,1.304917E-07,0.001795131,1.315099E-07,0.001835124,3.999339E-05,0.0003590292,11.13931,11.6038,1686.164,78.78037,0.5398366,0,
7,-2.657756,-56.02475,53.36699,-0.160907,0.224564,0.1345768,1.232223E-07,0.00215416,1.19229E-07,0.002194155,3.999499E-05,0.0003590341,11.13961,-27.72409,1856.874,78.87795,0.7084023,0,
8,-2.664029,-57.08927,54.42524,-0.1628761,0.04907139,0.1290019,1.097813E-07,0.002513194,7.349319E-08,0.002553187,3.999317E-05,0.0003590255,11.13937,-75.79822,1718.787,78.94296,0.5019858,0,
9,-2.6721,-55.8205,53.1484,-0.1853893,-0.1755856,0.1091969,1.034619E-07,0.00287222,1.058473E-07,0.002912215,3.999552E-05,0.0003590323,11.13981,-68.68304,1425.467,79.04478,0.3591607,0,
10,-2.671859,-55.07012,52.39826,-0.1783295,0.05747816,0.1237736,1.296411E-07,0.003231252,1.202945E-07,0.003271247,3.999554E-05,0.0003590304,11.13987,-50.66474,1640.748,79.07087,0.5505958,0,
11,-2.64988,-56.39834,53.74846,-0.192157,0.3051391,0.1190628,1.377507E-07,0.003590282,1.289515E-07,0.003630273,3.999052E-05,0.0003590088,11.13915,98.42858,1408.741,78.91983,0.5148626,0,
12,-2.653608,-54.32656,51.67296,-0.1671081,0.3491181,0.1177847,1.31098E-07,0.003949291,1.311001E-07,0.003989284,3.999289E-05,0.0003590285,11.1392,39.95243,1296.005,78.852,0.5466648,0,
13,-2.665673,-55.9376,53.27193,-0.1651635,0.2386233,0.1143752,1.227966E-07,0.00430832,1.197523E-07,0.004348315,3.999537E-05,0.0003590279,11.13991,-78.87676,1479.019,79.0266,0.5745086,0,
14,-2.664594,-54.44076,51.77617,-0.1626635,-0.1476938,0.1356182,8.515642E-08,0.004667348,7.893034E-08,0.00470734,3.999259E-05,0.0003590326,11.13899,-80.06583,1738.938,78.94018,0.7020422,0,
15,-2.665524,-57.26319,54.59766,-0.1767755,-0.1402625,0.143579,1.014372E-07,0.00502638,1.064673E-07,0.005066375,3.999508E-05,0.0003590314,11.13972,-21.05335,2091.666,79.08192,0.7506732,0,
16,-2.694114,-54.11378,51.41967,-0.1783655,0.0947848,0.1188316,1.294292E-07,0.005385411,1.200519E-07,0.005425408,3.999644E-05,0.0003590176,11.14052,25.23558,2014.298,79.07425,0.8067972,0,
17,-2.670489,-54.8516,52.18111,-0.1748366,0.4002661,0.1238148,1.360288E-07,0.005744429,1.332543E-07,0.005784416,3.998649E-05,0.0003590221,11.13761,-32.56562,1676.367,78.97362,0.4700961,0,
18,-2.655203,-56.61801,53.96281,-0.1802111,0.3572764,0.1188583,1.313769E-07,0.006103451,1.323853E-07,0.006143444,3.999296E-05,0.000359029,11.1392,-15.00316,2252.864,79.05254,0.9096134,0,
19,-2.65669,-59.50286,56.84618,-0.1636655,0.2147276,0.124578,1.233863E-07,0.00646248,1.199378E-07,0.006502475,3.999473E-05,0.0003590269,11.13976,-62.03226,1876.319,79.1975,0.6024024,0,
20,-2.666517,-55.98902,53.3225,-0.1615806,-0.1530541,0.110109,8.033858E-08,0.006821507,7.702041E-08,0.0068615,3.999333E-05,0.0003590325,11.1392,-54.11558,1787.052,78.97259,0.6124773,0,
21,-2.680586,-53.75548,51.07489,-0.1781843,-0.1387084,0.1188784,1.004718E-07,0.00718054,1.04979E-07,0.007220535,3.999544E-05,0.000359032,11.1398,-13.76783,1679.167,79.07954,0.4647947,0,
22,-2.678349,-57.08277,54.40442,-0.1729143,0.09924609,0.1372683,1.292129E-07,0.007539572,1.20379E-07,0.007579567,3.99956E-05,0.0003590173,11.1403,43.24416,1951.663,79.05949,0.5055557,0,
23,-2.64559,-57.53503,54.88944,-0.1757665,0.3604358,0.1355715,1.366383E-07,0.00789859,1.331544E-07,0.007938575,3.998614E-05,0.0003590219,11.13752,12.58849,1544.929,78.90586,0.5390987,0,
24,-2.663335,-55.36661,52.70328,-0.1750607,0.3791839,0.1253955,1.304684E-07,0.008257611,1.312505E-07,0.008297605,3.999299E-05,0.0003590291,11.1392,51.42918,1474.5,79.05108,0.4427755,0,
25,-2.662858,-54.97957,52.31672,-0.1722403,0.2280192,0.1198254,1.227116E-07,0.00861664,1.17677E-07,0.008656635,3.999488E-05,0.0003590269,11.1398,-46.67515,1801.887,78.50751,0.4966525,0,
26,-2.682211,-54.61313,51.93092,-0.172925,-0.1630028,0.1235043,8.223899E-08,0.008975667,7.800352E-08,0.009015661,3.999343E-05,0.0003590327,11.13921,72.19698,1745.115,78.84723,0.5218801,0,
27,-2.660445,-52.75875,50.0983,-0.1800258,-0.1900056,0.1298949,1.020913E-07,0.0093347,1.069887E-07,0.009374695,3.999493E-05,0.0003590228,11.13994,-18.12119,1660.927,78.86487,0.6555607,0,
28,-2.673951,-54.86149,52.18754,-0.1769159,0.309043,0.1263807,1.353572E-07,0.009693722,1.295121E-07,0.009733713,3.999028E-05,0.0003590269,11.13852,-64.03331,1808.556,79.22852,0.5803536,0,
29,-2.668491,-54.88178,52.21329,-0.1803889,0.4141576,0.1494654,1.353004E-07,0.01005275,1.337321E-07,0.01009274,3.998586E-05,0.0003590219,11.13744,-14.81753,1770.592,79.47048,0.6252564,0,
30,-2.64713,-56.19514,53.54802,-0.1704385,0.3593996,0.1331707,1.314233E-07,0.01041177,1.318933E-07,0.01045176,3.999279E-05,0.0003590228,11.13935,-80.85455,1601.105,79.35758,0.4597808,0,
31,-2.661093,-53.91995,51.25886,-0.1648891,0.06226502,0.1468681,1.088939E-07,0.01077079,7.355761E-08,0.01081079,3.99933E-05,0.0003590329,11.13917,-18.03019,1963.848,79.12292,0.5802196,0,
32,-2.670511,-57.4712,54.80069,-0.1739461,-0.1211586,0.1537315,8.20874E-08,0.01112983,7.785614E-08,0.01116982,3.999336E-05,0.0003590323,11.13921,-73.62201,1500.2,79.22939,0.5312174,0,
33,-2.679327,-58.56023,55.8809,-0.1717103,-0.1326751,0.1047275,1.059312E-07,0.01148886,1.059472E-07,0.01152886,3.999594E-05,0.0003590228,11.14022,-7.297269,2238.806,79.35099,0.6983406,0,
34,-2.660928,-57.46661,54.80568,-0.1709135,0.3128992,0.133007,1.356827E-07,0.01184788,1.295225E-07,0.01188787,3.999141E-05,0.0003590272,11.13882,-72.68061,2043.811,78.84353,0.6145026,0,
35,-2.651778,-53.60557,50.95379,-0.1857326,0.3895002,0.1262595,1.356118E-07,0.01220691,1.332796E-07,0.0122469,3.998633E-05,0.0003590217,11.13758,-8.119913,1510.416,78.88803,0.609914,0,
36,-2.65521,-54.72965,52.07444,-0.1821012,0.4006527,0.1098329,1.303555E-07,0.01256593,1.320733E-07,0.01260592,3.99928E-05,0.000359023,11.13934,6.203028,1574.272,78.82146,0.4597948,0,
37,-2.670977,-55.16555,52.49458,-0.1649837,0.06291061,0.1339087,1.083886E-07,0.01292495,7.307697E-08,0.01296495,3.999372E-05,0.0003590334,11.13928,42.26443,1661.04,79.17018,0.5436175,0,
38,-2.668815,-55.38268,52.71386,-0.1600738,-0.1655728,0.1257305,8.645194E-08,0.01328399,8.126943E-08,0.01332398,3.999267E-05,0.0003590322,11.13902,-87.64639,1774.986,79.25323,0.5374064,0,
39,-2.671944,-57.95917,55.28722,-0.1785705,-0.1709194,0.1293667,1.031308E-07,0.01364302,1.066994E-07,0.01368302,3.999544E-05,0.0003590224,11.1401,-19.46019,1649.026,79.02703,0.5077741,0,
40,-2.664078,-56.08055,53.41647,-0.1694582,0.3177211,0.1472339,1.365978E-07,0.01400204,1.293914E-07,0.01404203,3.999118E-05,0.0003590267,11.13878,-73.37487,1566.046,79.14262,0.5352373,0,
41,-2.659116,-54.10128,51.44216,-0.1593585,0.4070496,0.1258351,1.350938E-07,0.01436107,1.337261E-07,0.01440106,3.998691E-05,0.0003590108,11.13808,32.90417,1464.824,79.1049,0.4841506,0,
42,-2.687455,-57.47902,54.79157,-0.1681957,0.2784723,0.1143979,1.220696E-07,0.01472008,1.170688E-07,0.01476008,3.999571E-05,0.0003590345,11.13979,-40.90049,2007.417,79.28146,0.5215374,0,
43,-2.659571,-56.44028,53.78071,-0.1664641,0.07024513,0.1392046,1.08546E-07,0.01507911,7.35544E-08,0.01511911,3.999336E-05,0.0003590331,11.13919,17.09855,1966.467,78.93334,0.5227675,0,
44,-2.661242,-56.18003,53.51878,-0.1771648,-0.1608993,0.1144075,8.311784E-08,0.01543815,8.160823E-08,0.01547814,3.999291E-05,0.0003590245,11.13933,-17.54786,1290.654,79.206,0.461596,0,
45,-2.683521,-55.10334,52.41982,-0.17646,0.09987358,0.1258864,1.290838E-07,0.01579717,1.209756E-07,0.01583717,3.999575E-05,0.0003590305,11.13993,-42.4797,1695.89,79.20066,0.4813035,0,
46,-2.676027,-56.45874,53.78271,-0.1826074,0.3298822,0.130328,1.35283E-07,0.0161562,1.289775E-07,0.01619619,3.999116E-05,0.0003590269,11.13876,-38.40403,1523.554,79.28963,0.5498636,0,
47,-2.66064,-56.38705,53.72641,-0.1671007,0.4550292,0.1248246,1.354003E-07,0.01651523,1.326021E-07,0.01655522,3.998622E-05,0.0003590109,11.13789,42.04047,1914.802,79.38403,0.8121136,0,
48,-2.645797,-56.51596,53.87016,-0.1707299,0.2260875,0.1302506,1.2308E-07,0.01687424,1.204481E-07,0.01691424,3.999501E-05,0.0003590337,11.13963,-39.02477,1287.777,79.11849,0.4072072,0,
49,-2.701328,-58.065,55.36367,-0.1667204,0.1038719,0.1208799,1.073698E-07,0.01723327,7.307288E-08,0.01727327,3.999413E-05,0.0003590336,11.13938,17.99256,1743.685,79.2566,0.5455685,0,
50,-2.666469,-54.55746,51.89099,-0.1753039,-0.1177048,0.1093473,8.372982E-08,0.01759231,8.138485E-08,0.0176323,3.999286E-05,---,---,13.05062,2004.45,79.04106,0.717371,0,
