Pulse Number,Top Level (dBm),Base Level (dBm),Top/Base (dB),Droop (dB),Overshoot (dB),Ripple (dB),Rise Time (sec),Rise Edge (sec),Fall Time (sec),Fall Edge (sec),Width (sec),PRI (sec),Duty Cycle (%),Freq Mean (Hz),Freq Error RMS (Hz),Phase Mean (deg),Phase Error RMS (deg),Modulation,
1,-2.641051,-55.02577,52.38472,-0.1732559,-0.1676796,0.1137065,1.033081E-07,0,1.063427E-07,3.999496E-05,3.999496E-05,0.0003590219,11.13998,8.7981,1819.167,135.2868,0.6757565,0,
2,-2.635937,-54.84525,52.20931,-0.1847785,0.3478996,0.12972,1.354827E-07,0.0003590219,1.278059E-07,0.0003990126,3.999063E-05,0.0003590273,11.1386,-59.8824,1691.565,135.2722,0.4950843,0,
3,-2.629232,-54.72794,52.09871,-0.1712589,0.4520406,0.1138623,1.348016E-07,0.0007180493,1.333173E-07,0.0007580349,3.998564E-05,0.0003590211,11.13741,-12.53866,1963.902,135.2596,0.726939,0,
4,-2.638879,-55.51532,52.87644,-0.1599166,0.4204429,0.1540089,1.306955E-07,0.00107707,1.313877E-07,0.001117064,3.999372E-05,0.0003590237,11.13958,34.76584,1726.766,135.3048,0.6015097,0,
5,-2.628842,-54.32658,51.69774,-0.1631224,0.07663955,0.1330356,1.080378E-07,0.001436094,7.362215E-08,0.001476087,3.999331E-05,0.0003590331,11.13917,-66.73057,1578.371,135.2988,0.4896765,0,
6,-2.614811,-56.65837,54.04356,-0.17118,-0.1949172,0.1305566,8.360688E-08,0.001795127,8.204536E-08,0.00183512,3.999265E-05,0.0003590329,11.13899,-15.18439,1406.465,135.5057,0.570361,0,
7,-2.630735,-54.74673,52.116,-0.1712923,-0.1822012,0.1421021,1.022772E-07,0.00215416,1.074514E-07,0.002194155,3.999465E-05,0.0003590216,11.1399,-39.86206,1555.083,135.4438,0.6612769,0,
8,-2.617462,-56.49974,53.88227,-0.1819923,0.35219,0.1409476,1.363172E-07,0.002513182,1.300707E-07,0.002553173,3.999097E-05,0.0003590271,11.13871,-35.21613,1639.481,135.3662,0.5858732,0,
9,-2.642815,-54.86324,52.22042,-0.1669395,0.4255417,0.1245267,1.357603E-07,0.002872209,1.328202E-07,0.002912195,3.998629E-05,0.0003590116,11.13788,-50.34786,1894.365,135.3005,0.6956575,0,
10,-2.630392,-54.54125,51.91086,-0.1600096,0.2432943,0.1092206,1.229651E-07,0.00323122,1.168755E-07,0.003271215,3.999456E-05,0.0003590336,11.1395,-46.10677,1892.243,135.1272,0.5872027,0,
11,-2.628995,-54.22115,51.59216,-0.1560836,0.07917117,0.147931,1.075728E-07,0.003590254,7.311112E-08,0.003630247,3.999351E-05,0.000359033,11.13923,-21.02088,1434.488,135.3221,0.4374522,0,
12,-2.644333,-56.84285,54.19852,-0.1665037,-0.1304417,0.1101893,8.047324E-08,0.003949287,7.975142E-08,0.00398928,3.999329E-05,0.0003590247,11.13943,-59.64289,1526.198,135.3688,0.5387766,0,
13,-2.620011,-54.73059,52.11058,-0.1693082,0.06630018,0.1596431,1.289347E-07,0.004308312,1.212152E-07,0.004348307,3.999556E-05,0.0003590301,11.13989,-88.60882,1600.682,135.4189,0.5216835,0,
