Pulse Number,Top Level (dBm),Base Level (dBm),Top/Base (dB),Droop (dB),Overshoot (dB),Ripple (dB),Rise Time (sec),Rise Edge (sec),Fall Time (sec),Fall Edge (sec),Width (sec),PRI (sec),Duty Cycle (%),Freq Mean (Hz),Freq Error RMS (Hz),Phase Mean (deg),Phase Error RMS (deg),Modulation,
1,-1.664853,-55.0006,53.33575,-0.1810439,-0.1395822,0.1366969,8.604103E-08,0,7.891988E-08,3.999299E-05,3.999299E-05,0.0003590245,11.13935,-9.592498,1867.82,-175.3642,0.7484014,0,
2,-1.662878,-55.59472,53.93184,-0.1954731,0.09288572,0.1656369,1.287919E-07,0.0003590245,1.207042E-07,0.0003990203,3.99958E-05,0.0003590306,11.13994,-24.36653,2109.884,-175.4354,0.6582372,0,
3,-1.683653,-53.46917,51.78551,-0.1885604,0.2948442,0.1338359,1.352173E-07,0.0007180551,1.290335E-07,0.0007580453,3.999015E-05,0.0003590269,11.13848,-25.9802,1979.559,-175.3654,0.5812544,0,
4,-1.667019,-55.01692,53.3499,-0.1863065,0.3798708,0.1531863,1.349945E-07,0.001077082,1.332196E-07,0.001117068,3.998631E-05,0.0003590106,11.13792,24.77691,2297.012,-175.5946,0.6482117,0,
5,-1.657318,-54.83591,53.17859,-0.1728089,0.2494489,0.1422665,1.231552E-07,0.001436093,1.180418E-07,0.001476088,3.9995E-05,0.000359034,11.13961,-33.42411,1997.423,-175.607,0.8486072,0,
6,-1.646377,-52.47023,50.82385,-0.1881148,0.0139124,0.1254981,1.105792E-07,0.001795127,7.304148E-08,0.00183512,3.99934E-05,0.0003590333,11.13919,11.59013,1987.119,-175.3862,0.559258,0,
7,-1.670092,-54.84309,53.173,-0.1801081,-0.1403246,0.1263485,8.485673E-08,0.00215416,7.713963E-08,0.002194153,3.999282E-05,0.0003590247,11.13929,2.60779,1888.925,-175.478,0.7157657,0,
8,-1.661595,-52.7296,51.068,-0.1866056,0.1007047,0.1371068,1.271416E-07,0.002513185,1.20464E-07,0.002553181,3.99959E-05,0.0003590304,11.13998,55.29275,1763.598,-175.3566,0.5100198,0,
9,-1.659279,-53.52429,51.86501,-0.1889977,0.2837713,0.1264677,1.370665E-07,0.002872215,1.290816E-07,0.002912206,3.999066E-05,0.0003590092,11.13918,-23.85066,1920.932,-175.2145,0.498578,0,
10,-1.636883,-53.97129,52.33441,-0.1869818,0.3498949,0.1454138,1.313713E-07,0.003231224,1.318808E-07,0.003271216,3.999212E-05,0.0003590286,11.13898,-21.88389,1659.69,-175.3615,0.7043331,0,
11,-1.667124,-54.30593,52.63881,-0.1757694,0.248974,0.1076785,1.233677E-07,0.003590253,1.183945E-07,0.003630247,3.999439E-05,0.0003590342,11.13944,-18.96707,2058.325,-175.1907,0.7096877,0,
12,-1.636988,-54.36211,52.72512,-0.1803612,0.02996459,0.1067284,1.11049E-07,0.003949287,7.339744E-08,0.00398928,3.999285E-05,0.0003590257,11.13927,76.26087,1542.087,-175.2799,0.4808815,0,
13,-1.658404,-53.32199,51.66359,-0.1925524,-0.225896,0.1276251,1.018702E-07,0.004308313,1.057472E-07,0.004348307,3.999484E-05,0.0003590319,11.13963,-93.76561,1831.934,-175.2129,0.5595899,0,
14,-1.674098,-55.6872,54.0131,-0.1886233,0.06201931,0.1414492,1.291987E-07,0.004667345,1.211723E-07,0.00470734,3.999551E-05,0.0003590309,11.13985,-39.80435,1912.032,-174.8012,0.595045,0,
15,-1.666969,-52.54237,50.8754,-0.197875,0.2862684,0.1111114,1.3711E-07,0.005026375,1.294135E-07,0.005066367,3.999128E-05,0.0003590086,11.13936,-9.772302,1960.44,-175.0276,0.6259977,0,
16,-1.663265,-55.783,54.11974,-0.1817459,0.362455,0.1277081,1.30919E-07,0.005385384,1.327454E-07,0.005425377,3.999248E-05,0.0003590285,11.13908,-83.14639,1994.446,-175.1453,0.6120434,0,
17,-1.67524,-53.42606,51.75082,-0.1713049,0.2434966,0.1366041,1.233449E-07,0.005744413,1.183713E-07,0.005784408,3.999517E-05,0.0003590343,11.13965,32.83307,1277.734,-175.127,0.6734619,0,
18,-1.664935,-54.41213,52.74719,-0.1832072,0.05302108,0.1344809,1.096425E-07,0.006103447,7.287218E-08,0.00614344,3.999319E-05,0.0003590257,11.13936,-15.93544,1378.16,-175.0294,0.4598144,0,
19,-1.680403,-55.61597,53.93557,-0.1754693,-0.1687094,0.107627,1.012248E-07,0.006462472,1.06342E-07,0.006502468,3.999506E-05,0.000359032,11.13969,-21.56342,1554.395,-175.1943,0.745077,0,
20,-1.667962,-56.7583,55.09034,-0.1969776,0.04878206,0.1120535,1.294306E-07,0.006821505,1.203027E-07,0.0068615,3.999561E-05,0.000359018,11.14028,9.663581,1911.859,-175.312,0.6605422,0,
21,-1.677108,-55.98396,54.30685,-0.1854136,0.3816507,0.1224681,1.360932E-07,0.007180523,1.328433E-07,0.007220508,3.998554E-05,0.0003590217,11.13736,-39.70378,1633.854,-175.1713,0.6248425,0,
22,-1.666117,-55.02302,53.3569,-0.1805012,0.3740568,0.1382057,1.315082E-07,0.007539544,1.323359E-07,0.007579537,3.999232E-05,0.0003590285,11.13904,-12.56908,1584.479,-175.2706,0.5035456,0,
23,-1.657278,-53.09976,51.44248,-0.1807626,0.2215001,0.1001276,1.240887E-07,0.007898573,1.178606E-07,0.007938568,3.999467E-05,0.0003590269,11.13974,45.25803,1876.394,-175.3595,0.6176921,0,
24,-1.699137,-55.42412,53.72498,-0.1827365,-0.1167172,0.1416722,8.246921E-08,0.0082576,7.639542E-08,0.008297593,3.999303E-05,0.0003590327,11.1391,44.12656,1565.389,-175.2511,0.4673787,0,
25,-1.670527,-53.7035,52.03297,-0.1828123,-0.2160034,0.1229452,9.955116E-08,0.008616633,1.05962E-07,0.008656627,3.999516E-05,0.0003590321,11.13972,-47.47437,1413.087,-175.2405,0.5515793,0,
26,-1.669649,-57.41757,55.74792,-0.1828188,0.0635469,0.1276583,1.299271E-07,0.008975665,1.210947E-07,0.00901566,3.999479E-05,0.0003590173,11.14007,-21.08471,1471.807,-175.2458,0.4929474,0,
27,-1.667493,-54.25846,52.59097,-0.1901928,0.3623626,0.1315276,1.362989E-07,0.009334682,1.333151E-07,0.009374668,3.998627E-05,0.0003590221,11.13755,-27.65981,1753.524,-175.2513,0.6290094,0,
28,-1.702067,-53.60732,51.90525,-0.17808,0.3960795,0.1250066,1.30933E-07,0.009693705,1.319522E-07,0.009733697,3.999288E-05,0.000359023,11.13936,32.17179,2096.923,-175.2489,0.7634763,0,
29,-1.636317,-52.96294,51.32662,-0.1859486,0.0001366768,0.09878215,1.114834E-07,0.01005273,7.377106E-08,0.01009272,3.999261E-05,0.0003590328,11.13899,36.36766,1472.715,-175.3172,0.638138,0,
30,-1.653715,-54.97287,53.31916,-0.1931375,-0.1632745,0.1314904,8.759802E-08,0.01041176,7.99497E-08,0.01045175,3.999257E-05,0.0003590327,11.13898,5.28226,1670.718,-175.2083,0.7302636,0,
31,-1.649583,-53.65181,52.00223,-0.1878928,-0.2134323,0.1285772,1.038244E-07,0.01077079,1.069521E-07,0.01081079,3.999521E-05,0.0003590225,11.14003,32.81246,1727.028,-175.1387,0.642956,0,
32,-1.658985,-56.15089,54.49191,-0.1870668,0.2836541,0.1251369,1.35667E-07,0.01112982,1.294117E-07,0.01116981,3.999063E-05,0.0003590272,11.13861,-46.51181,1759.397,-175.3868,0.5886959,0,
33,-1.662182,-54.97178,53.30959,-0.1826534,0.3689476,0.1201391,1.363328E-07,0.01148884,1.336947E-07,0.01152883,3.998609E-05,0.0003590214,11.13752,49.47634,1354.352,-175.1212,0.5613363,0,
34,-1.668308,-54.81926,53.15095,-0.1835693,0.3832816,0.1415996,1.306529E-07,0.01184786,1.310204E-07,0.01188786,3.999288E-05,0.000359023,11.13936,-27.3839,1815.232,-175.1744,0.4935353,0,
35,-1.662057,-54.86633,53.20427,-0.180721,0.04630852,0.1125262,1.106465E-07,0.01220689,7.324941E-08,0.01224688,3.999345E-05,0.0003590334,11.1392,-38.01333,1690.696,-175.1344,0.4966376,0,
36,-1.668476,-54.49257,52.82409,-0.1890517,-0.1380061,0.1219466,8.829906E-08,0.01256592,7.877836E-08,0.01260591,3.999238E-05,0.0003590323,11.13894,22.12887,2094.776,-175.1505,0.6476703,0,
37,-1.667865,-55.72321,54.05534,-0.1789733,-0.1464764,0.1335934,1.02324E-07,0.01292495,1.061764E-07,0.01296495,3.999522E-05,0.0003590224,11.14003,71.21939,1751.552,-174.8884,0.6393639,0,
38,-1.672184,-55.02239,53.35021,-0.1896586,0.2991349,0.1173292,1.361135E-07,0.01328398,1.294223E-07,0.01332397,3.9991E-05,0.0003590269,11.13872,-40.76675,1871.631,-175.1256,0.6563839,0,
39,-1.661866,-56.71255,55.05068,-0.1851304,0.3768007,0.1372713,1.363413E-07,0.013643,1.333379E-07,0.01368299,3.998613E-05,0.0003590223,11.13751,-72.58919,1971.074,-174.9393,0.6706426,0,
40,-1.662256,-54.69567,53.03342,-0.1888105,0.3862959,0.1296672,1.316097E-07,0.01400202,1.320464E-07,0.01404202,3.999272E-05,0.0003590225,11.13933,-48.7521,2054.374,-175.0866,0.6221495,0,
41,-1.653361,-54.46706,52.8137,-0.1730801,0.05917829,0.1227772,1.099835E-07,0.01436105,7.371334E-08,0.01440104,3.999311E-05,0.0003590334,11.1391,59.67936,1675.663,-175.1916,0.5814864,0,
42,-1.682248,-52.75102,51.06878,-0.1853799,-0.1444258,0.1367646,8.721028E-08,0.01472008,7.743161E-08,0.01476007,3.999264E-05,0.0003590248,11.13924,52.77681,1855.102,-174.9822,0.6573544,0,
43,-1.649539,-54.9937,53.34416,-0.1892762,0.03037217,0.1245398,1.297127E-07,0.01507911,1.217081E-07,0.0151191,3.999513E-05,0.0003590301,11.13977,-69.38747,2187.262,-175.0258,0.6118397,0,
44,-1.667896,-54.38655,52.71865,-0.1855426,0.3141696,0.1199095,1.364786E-07,0.01543813,1.300448E-07,0.01547813,3.999068E-05,0.0003590273,11.13862,-63.92198,1912.294,-175.0604,0.6407174,0,
45,-1.654535,-54.98907,53.33454,-0.179451,0.3835481,0.1165425,1.362459E-07,0.01579716,1.335292E-07,0.01583715,3.99862E-05,0.0003590105,11.13789,3.567402,1741.257,-174.9875,0.5414175,0,
46,-1.665364,-55.36874,53.70338,-0.1811163,0.2189349,0.1179222,1.238779E-07,0.01615617,1.196138E-07,0.01619617,3.999493E-05,0.000359034,11.13959,4.126517,1756.24,-174.8131,0.7364568,0,
47,-1.664316,-53.20256,51.53825,-0.1789166,0.03763524,0.1203587,1.101464E-07,0.01651521,7.346782E-08,0.0165552,3.999323E-05,0.0003590333,11.13914,-12.31402,1636.484,-175.1534,0.5418654,0,
48,-1.654864,-52.37814,50.72327,-0.1845294,-0.1432173,0.1175806,8.519765E-08,0.01687424,7.896462E-08,0.01691423,3.999259E-05,0.0003590247,11.13923,18.43491,1396.808,-175.0537,0.4737971,0,
49,-1.656907,-53.48779,51.83089,-0.1860765,0.06936486,0.1482767,1.275909E-07,0.01723327,1.21237E-07,0.01727326,3.99956E-05,0.0003590304,11.1399,-16.04152,1804.341,-175.151,0.6743471,0,
50,-1.663757,-54.53782,52.87407,-0.1821764,0.2944598,0.1360567,1.372186E-07,0.0175923,1.29072E-07,0.01763229,3.999011E-05,---,---,-11.93665,1620.938,-174.8193,0.6942942,0,
