Pulse Number,Top Level (dBm),Base Level (dBm),Top/Base (dB),Droop (dB),Overshoot (dB),Ripple (dB),Rise Time (sec),Rise Edge (sec),Fall Time (sec),Fall Edge (sec),Width (sec),PRI (sec),Duty Cycle (%),Freq Mean (Hz),Freq Error RMS (Hz),Phase Mean (deg),Phase Error RMS (deg),Modulation,
1,-2.493844,-55.5439,53.05006,-0.1299801,-0.001069674,0.1301416,7.87959E-08,0,7.283433E-08,1.199378E-05,1.199378E-05,0.0001250154,9.59384,42.21426,11224.12,21.72027,0.3698571,0,
2,-2.463109,-52.68796,50.22485,-0.1926827,0.3550233,0.119909,1.348351E-07,0.0001250154,1.287034E-07,0.0001370076,1.199224E-05,0.0001249969,9.594023,298.0666,17453.79,22.09596,0.4286655,0,
3,-2.494878,-55.9372,53.44233,-0.137352,0.375354,0.1318264,1.206474E-07,0.0002500123,1.216068E-07,0.0002620088,1.199651E-05,0.0001250208,9.59561,159.255,10073.93,21.32816,0.4119328,0,
4,-2.471348,-53.54753,51.07619,-0.1691108,-0.139014,0.08730538,9.642131E-08,0.0003750332,1.038869E-07,0.0003870279,1.199478E-05,0.0001249918,9.596457,312.9097,12973.24,21.57277,0.4715852,0,
5,-2.489089,-52.94331,50.45422,-0.1303172,0.4782952,0.1085309,1.309143E-07,0.0005000249,1.328492E-07,0.0005120177,1.199278E-05,0.0001250152,9.593062,-50.26035,14760.82,22.04865,0.5273809,0,
6,-2.501381,-55.1847,52.68332,-0.1738327,-0.007885338,0.1007225,8.185543E-08,0.0006250401,7.289809E-08,0.0006370336,1.199351E-05,0.0001250154,9.593631,-171.3157,10447.2,22.02323,0.4902336,0,
7,-2.467332,-52.96017,50.49284,-0.1697383,0.404085,0.1157884,1.342343E-07,0.0007500554,1.289262E-07,0.0007620473,1.199185E-05,0.0001249975,9.593672,167.9557,19191.05,21.57312,0.2973156,0,
8,-2.471012,-55.5379,53.06689,-0.1442699,0.341663,0.07827465,1.222817E-07,0.0008750529,1.209282E-07,0.0008870483,1.199538E-05,0.00012502,9.59477,-31.55252,14607.46,22.17276,0.3336394,0,
9,-2.446939,-53.98535,51.53841,-0.1481981,-0.1117201,0.1235803,9.717206E-08,0.001000073,1.065712E-07,0.001012067,1.199445E-05,0.0001250095,9.594835,-75.30045,11201.99,21.99991,0.3675125,0,
10,-2.537838,-55.73994,53.2021,-0.1740291,0.5632848,0.1284862,1.346968E-07,0.001125082,1.319814E-07,0.00113707,1.198783E-05,0.0001250041,9.58995,-231.8668,8611.622,22.17538,0.4012027,0,
11,-2.483721,-56.22273,53.73901,-0.1376147,0.1810516,0.1288099,1.07555E-07,0.001250087,7.918774E-08,0.001262081,1.199439E-05,0.0001250184,9.594095,228.4135,15102.11,22.21892,0.4719485,0,
12,-2.479922,-55.37315,52.89322,-0.1608589,0.1137977,0.0862686,1.272899E-07,0.001375105,1.194889E-07,0.001387101,1.199654E-05,0.0001249995,9.597264,-110.1417,11242.83,22.14882,0.5467851,0,
13,-2.450833,-58.96766,56.51682,-0.1323459,0.466512,0.09659383,1.30795E-07,0.001500105,1.340847E-07,0.001512097,1.19928E-05,0.0001250156,9.59304,-480.8387,10655.6,22.06388,0.409196,0,
14,-2.484578,-53.61432,51.12974,-0.1471574,-0.0346267,0.1014949,8.287528E-08,0.00162512,7.610624E-08,0.001637113,1.199314E-05,0.0001250152,9.593349,102.8205,13774.47,21.74587,0.7737023,0,
15,-2.463985,-55.70983,53.24584,-0.1837661,0.3732832,0.1280454,1.351081E-07,0.001750135,1.286422E-07,0.001762127,1.199211E-05,0.0001249918,9.594317,511.1687,10453.52,21.77576,0.3855667,0,
16,-2.455556,-53.64555,51.18999,-0.1530781,0.1292473,0.08705877,1.092456E-07,0.001875127,7.682384E-08,0.001887121,1.199365E-05,0.0001250182,9.593525,-65.3094,10153.9,21.77925,0.3521161,0,
17,-2.439971,-52.62664,50.18667,-0.17207,0.09307318,0.09629864,1.259216E-07,0.002000145,1.19868E-07,0.002012141,1.19955E-05,0.0001249996,9.596428,-76.21112,12252.1,21.9208,0.3818656,0,
18,-2.467918,-54.9722,52.50428,-0.1546023,0.4343604,0.08100531,1.308662E-07,0.002125145,1.312356E-07,0.002137138,1.199259E-05,0.0001250151,9.592916,17.14347,14510.27,21.96981,0.4980504,0,
19,-2.510429,-53.45121,50.94078,-0.1713548,-0.01478777,0.1400874,7.916751E-08,0.00225016,7.279642E-08,0.002262154,1.199389E-05,0.0001250157,9.593909,-581.3104,16555.63,21.56939,0.3162275,0,
20,-2.478402,-54.74651,52.26811,-0.1788352,0.3910227,0.1160979,1.349201E-07,0.002375176,1.285708E-07,0.002387168,1.199208E-05,0.0001249972,9.593873,-310.6446,7454.974,22.04074,0.2851321,0,
21,-2.482863,-55.60995,53.12709,-0.1288071,0.3736651,0.09119856,1.216161E-07,0.002500173,1.204559E-07,0.002512168,1.199547E-05,0.0001250205,9.594805,-657.7501,9164.232,22.25978,0.7167285,0,
22,-2.4629,-57.71104,55.24814,-0.1608956,-0.1079797,0.1321137,9.451107E-08,0.002625193,1.047873E-07,0.002637188,1.199468E-05,0.0001250097,9.594998,-249.8641,13540.49,21.90324,0.3668543,0,
23,-2.49972,-52.91636,50.41664,-0.1337948,0.5461253,0.1061757,1.352474E-07,0.002750203,1.336594E-07,0.00276219,1.198713E-05,0.0001250033,9.589448,126.9382,9867.596,22.38442,0.7226828,0,
24,-2.497606,-56.27769,53.78009,-0.1510782,0.1529415,0.1355113,1.078733E-07,0.002875206,7.806934E-08,0.002887201,1.199446E-05,0.0001250182,9.594169,169.2924,17135.7,21.51742,0.4327641,0,
25,-2.491837,-55.88265,53.39081,-0.1572597,0.1400571,0.1067491,1.286049E-07,0.003000225,1.192405E-07,0.003012221,1.199661E-05,0.0001250003,9.597269,-288.883,5376.813,22.47824,0.3795465,0,
26,-2.457228,-53.4026,50.94537,-0.1528468,0.426988,0.09832666,1.305351E-07,0.003125225,1.322866E-07,0.003137217,1.199224E-05,0.0001250153,9.592619,-1140.86,9271.648,22.3491,0.3258533,0,
27,-2.468241,-55.19333,52.72509,-0.1603055,-0.0370482,0.09746869,8.309463E-08,0.00325024,7.540274E-08,0.003262233,1.199336E-05,0.0001250025,9.594499,-126.7222,14508.3,22.42504,0.524197,0,
28,-2.487628,-57.86642,55.37879,-0.1465425,0.5249219,0.1056098,1.351418E-07,0.003375243,1.329736E-07,0.00338723,1.198726E-05,0.0001250038,9.58952,-181.8367,14145.05,21.93824,0.4077164,0,
