Pulse Number,Top Level (dBm),Base Level (dBm),Top/Base (dB),Droop (dB),Overshoot (dB),Ripple (dB),Rise Time (sec),Rise Edge (sec),Fall Time (sec),Fall Edge (sec),Width (sec),PRI (sec),Duty Cycle (%),Freq Mean (Hz),Freq Error RMS (Hz),Phase Mean (deg),Phase Error RMS (deg),Modulation,
1,-3.514093,-55.589,52.07491,-0.1619344,0.3705581,0.1334759,1.357361E-07,0,1.28008E-07,1.199215E-05,1.199215E-05,0.0001249976,9.593905,-457.5112,9389.637,146.7013,0.5765155,0,
2,-3.494926,-56.02246,52.52753,-0.1294887,0.3449675,0.1140151,1.207044E-07,0.0001249976,1.195176E-07,0.0001369934,1.19958E-05,0.0001250203,9.595086,125.8989,13811.27,147.3793,0.6171686,0,
3,-3.503017,-56.04239,52.53938,-0.1461036,-0.07034706,0.1200847,9.700585E-08,0.0002500179,1.058356E-07,0.0002620129,1.199508E-05,0.0001250096,9.595329,-946.9323,5286.137,146.7042,0.4443942,0,
4,-3.484254,-54.15427,50.67001,-0.1486583,0.4700017,0.1054123,1.339642E-07,0.0003750275,1.337317E-07,0.0003870142,1.19867E-05,0.0001250042,9.589039,87.10593,23695.12,146.6989,0.3545018,0,
5,-3.465938,-54.77038,51.30444,-0.1197186,0.1281607,0.09699989,1.07879E-07,0.0005000317,7.594812E-08,0.0005120256,1.199387E-05,0.0001250181,9.593707,-639.226,9874.228,146.7302,0.4429744,0,
6,-3.500792,-56.19932,52.69853,-0.1622045,0.1612545,0.113013,1.272938E-07,0.0006250497,1.191408E-07,0.0006370463,1.199655E-05,0.0001249986,9.597342,249.1619,17733.88,146.6849,0.4719911,0,
7,-3.511559,-55.00613,51.49457,-0.1317124,0.4997866,0.0920152,1.292186E-07,0.0007500483,1.327705E-07,0.0007620431,1.199469E-05,0.0001250165,9.59449,356.805,19418.6,146.9938,0.5784119,0,
8,-3.492624,-58.31168,54.81906,-0.150805,-0.04232972,0.1086314,7.9118E-08,0.0008750648,7.722448E-08,0.0008870582,1.199337E-05,0.0001250154,9.593513,71.59325,9915.259,146.8778,0.5971275,0,
9,-3.504201,-54.87554,51.37134,-0.1641493,0.4055289,0.1247089,1.346704E-07,0.00100008,1.293465E-07,0.001012072,1.199175E-05,0.0001249973,9.593609,-270.2711,8706.169,147.0003,0.3053294,0,
10,-3.480664,-53.65958,50.17891,-0.1149604,0.3174376,0.09493883,1.215214E-07,0.001125077,1.188118E-07,0.001137073,1.199535E-05,0.0001250121,9.595351,-358.7897,8882.786,146.6715,0.4539556,0,
