Pulse Number,Top Level (dBm),Base Level (dBm),Top/Base (dB),Droop (dB),Overshoot (dB),Ripple (dB),Rise Time (sec),Rise Edge (sec),Fall Time (sec),Fall Edge (sec),Width (sec),PRI (sec),Duty Cycle (%),Freq Mean (Hz),Freq Error RMS (Hz),Phase Mean (deg),Phase Error RMS (deg),Modulation,
1,-1.64731,-56.10531,54.458,-0.2059031,0.2707034,0.1720861,1.371117E-07,0,1.331626E-07,0.0001999858,0.0001999858,0.001692124,11.81863,-1.326496,1715.18,-23.33912,0.5672898,0,
2,-1.638256,-54.67717,53.03891,-0.2106482,-0.04394316,0.1436381,1.145103E-07,0.001692124,7.657867E-08,0.001892117,0.0001999928,0.001692128,11.81901,2.020495,1682.855,-23.45207,0.6036388,0,
3,-1.626477,-57.44788,55.82141,-0.2066301,0.1759563,0.1432639,1.376053E-07,0.003384252,1.290199E-07,0.003584244,0.0001999915,0.001692112,11.81905,-3.476856,1531.307,-23.47853,0.5675154,0,
4,-1.642889,-54.15522,52.51234,-0.2057977,-0.02526985,0.1323145,1.142662E-07,0.005076364,7.28087E-08,0.005276357,0.0001999927,0.001692138,11.81893,-5.266937,1596.558,-23.39031,0.5909545,0,
5,-1.648078,-55.13129,53.48321,-0.2100977,-0.06408826,0.1381881,1.288992E-07,0.006768502,1.199483E-07,0.006968497,0.0001999951,0.001692108,11.81928,-3.182892,1582.919,-23.33646,0.5777665,0,
6,-1.644959,-56.01208,54.36713,-0.2035167,0.1437936,0.1452456,1.257315E-07,0.00846061,1.198453E-07,0.008660604,0.0001999945,0.00169214,11.81903,1.131714,1807.777,-23.42229,0.6764076,0,
7,-1.645087,-55.31376,53.66867,-0.2054445,-0.3060645,0.1481336,9.968029E-08,0.01015275,1.03924E-07,0.01035274,0.0001999949,0.001692113,11.81924,0.1639112,1810.917,-23.3218,0.6935317,0,
8,-1.634572,-52.79402,51.15945,-0.2088684,0.2547978,0.13831,1.338677E-07,0.01184486,1.322161E-07,0.01204485,0.0001999912,0.001692127,11.81892,1.032039,1734.807,-23.46982,0.6044047,0,
9,-1.654415,-53.82274,52.16832,-0.2057856,-0.3026051,0.1851709,9.763E-08,0.01353699,1.04553E-07,0.01373698,0.0001999947,0.00169213,11.81912,-1.105828,1667.171,-23.3663,0.5431791,0,
10,-1.661427,-54.85506,53.19363,-0.2081965,0.2923496,0.1413209,1.378062E-07,0.01522912,1.333655E-07,0.0154291,0.0001999858,0.001692118,11.81867,-2.997062,1699.994,-23.4876,0.5864308,0,
