Pulse Number,Top Level (dBm),Base Level (dBm),Top/Base (dB),Droop (dB),Overshoot (dB),Ripple (dB),Rise Time (sec),Rise Edge (sec),Fall Time (sec),Fall Edge (sec),Width (sec),PRI (sec),Duty Cycle (%),Freq Mean (Hz),Freq Error RMS (Hz),Phase Mean (deg),Phase Error RMS (deg),Modulation,
1,-1.387966,-54.38399,52.99602,-0.2190382,-0.05386661,0.1551095,1.154094E-07,0,7.789124E-08,0.0001999931,0.0001999931,0.001692138,11.81896,2.310355,1736.603,91.45983,0.6678918,0,
2,-1.397484,-54.86296,53.46548,-0.2169874,-0.1047591,0.1426497,1.286028E-07,0.001692138,1.198884E-07,0.001892133,0.0001999947,0.001692108,11.81927,-0.1334515,1703.956,91.37404,0.565563,0,
3,-1.39416,-54.74862,53.35446,-0.2181377,0.1145028,0.1585476,1.26489E-07,0.003384246,1.206594E-07,0.003584241,0.0001999945,0.001692132,11.81909,2.351702,1783.486,91.52288,0.6080589,0,
4,-1.378753,-53.38442,52.00567,-0.2195634,-0.08164427,0.1564801,1.285852E-07,0.005076378,1.206367E-07,0.005276373,0.0001999947,0.00169212,11.81918,-4.07218,1876.797,91.45561,0.7064212,0,
5,-1.423637,-56.09842,54.67479,-0.2143838,0.299565,0.1552969,1.328923E-07,0.006768498,1.312414E-07,0.00696849,0.0001999916,0.001692128,11.81894,-3.813473,1784.924,91.51179,0.6586629,0,
6,-1.406848,-52.65643,51.24958,-0.2168382,-0.2951574,0.1370646,9.970697E-08,0.008460626,1.050115E-07,0.00866062,0.0001999942,0.00169213,11.81908,-5.912768,1642.049,91.22118,0.5731109,0,
7,-1.397882,-53.78885,52.39097,-0.2186577,0.2709744,0.1450133,1.37079E-07,0.01015276,1.335957E-07,0.01035274,0.0001999855,0.001692118,11.81865,0.982992,1942.489,91.2394,0.7250092,0,
8,-1.389091,-54.76742,53.37833,-0.2160926,-0.2999235,0.1502036,9.832611E-08,0.01184487,7.66803E-08,0.01204487,0.0001999922,0.001692122,11.81902,-6.600001,1687.936,91.30868,0.5805252,0,
9,-1.409927,-53.71254,52.30261,-0.2171602,0.2807854,0.1632431,1.372465E-07,0.013537,1.333029E-07,0.01373698,0.0001999853,0.001692125,11.81859,-1.852999,1648.201,91.34184,0.5426413,0,
10,-1.400929,-54.91223,53.5113,-0.2217299,-0.07860948,0.1295612,1.15886E-07,0.01522912,7.61115E-08,0.01542911,0.000199993,0.001692129,11.81901,-3.957133,1747.284,91.25974,0.6499939,0,
11,-1.408336,-54.71995,53.31161,-0.2246108,0.1893043,0.147313,1.371773E-07,0.01692125,1.285306E-07,0.01712124,0.0001999903,0.001692118,11.81893,1.083676,1707.356,91.36671,0.5374042,0,
12,-1.397803,-54.18284,52.78504,-0.2205211,0.1195525,0.1488326,1.263043E-07,0.01861337,1.213339E-07,0.01881336,0.0001999941,0.001692132,11.81906,1.754071,1553.637,91.42881,0.5329802,0,
13,-1.402679,-53.86053,52.45786,-0.2177309,-0.06069778,0.144805,1.286224E-07,0.0203055,1.195209E-07,0.02050549,0.000199995,0.001692108,11.81928,-1.536158,1788.57,91.41807,0.7064791,0,
14,-1.401638,-54.25732,52.85568,-0.2148902,0.1195893,0.1392031,1.266158E-07,0.02199761,1.198691E-07,0.0221976,0.000199994,0.00169214,11.819,-1.254528,1708.01,91.44616,0.5548255,0,
15,-1.418774,-53.50422,52.08545,-0.2219285,-0.3172759,0.145561,9.706229E-08,0.02368975,1.035472E-07,0.02388974,0.0001999945,0.001692112,11.81922,0.2723985,1750.893,91.61474,0.6026065,0,
16,-1.403772,-52.5831,51.17933,-0.2218506,0.2621399,0.1478034,1.322833E-07,0.02538186,1.330414E-07,0.02558185,0.0001999912,0.001692135,11.81887,-2.44313,1764.379,91.68176,0.6690272,0,
17,-1.393286,-54.73498,53.34169,-0.2174771,-0.2747824,0.1520567,1.004341E-07,0.02707399,7.834586E-08,0.02727398,0.0001999919,0.001692122,11.819,-7.034609,1854.265,91.56221,0.5972936,0,
18,-1.401365,-55.33278,53.93142,-0.2163684,0.2910149,0.159931,1.3733E-07,0.02876612,1.343509E-07,0.0289661,0.0001999853,0.001692118,11.81864,-0.6828701,1610.033,91.75828,0.6361288,0,
19,-1.397663,-52.86822,51.47056,-0.2209184,-0.2842955,0.1532143,9.887016E-08,0.03045823,7.958318E-08,0.03065822,0.0001999917,0.001692135,11.8189,-0.9701322,1673.762,91.74905,0.5175441,0,
20,-1.395441,-54.3208,52.92536,-0.2220258,0.2281231,0.1501026,1.372221E-07,0.03215037,1.292108E-07,0.03235036,0.0001999909,0.001692112,11.81901,-6.30845,1657.133,91.77675,0.6093966,0,
21,-1.401205,-54.86658,53.46537,-0.2186359,-0.08177125,0.1428331,1.159135E-07,0.03384248,7.35297E-08,0.03404247,0.0001999925,0.001692138,11.81892,-6.457228,1904.005,91.71409,0.6891214,0,
22,-1.397911,-53.76647,52.36856,-0.218069,-0.1176639,0.1534037,1.289073E-07,0.03553462,1.199239E-07,0.03573461,0.0001999951,0.001692108,11.81929,-3.342478,1787.954,91.73963,0.5916882,0,
23,-1.415826,-54.255,52.83917,-0.2161853,0.1500171,0.1608202,1.260074E-07,0.03722673,1.196931E-07,0.03742672,0.0001999946,0.001692132,11.81909,-2.513027,1697.342,91.55819,0.5662885,0,
24,-1.386892,-55.99472,54.60782,-0.2180688,-0.06398603,0.1700475,1.292948E-07,0.03891886,1.204999E-07,0.03911885,0.0001999946,0.001692119,11.81918,-1.092918,1673.115,91.6022,0.5762011,0,
25,-1.414645,-54.92599,53.51134,-0.213652,0.2198254,0.1648659,1.332109E-07,0.04061098,1.328202E-07,0.04081097,0.000199992,0.001692128,11.81896,-1.563172,1547.563,91.55841,0.5320337,0,
26,-1.413622,-53.08386,51.67023,-0.2188921,-0.3208088,0.1633713,9.883933E-08,0.04230311,1.043441E-07,0.0425031,0.000199995,0.00169213,11.81912,-3.158087,1761.667,91.76343,0.6431848,0,
