Pulse Number,Top Level (dBm),Base Level (dBm),Top/Base (dB),Droop (dB),Overshoot (dB),Ripple (dB),Rise Time (sec),Rise Edge (sec),Fall Time (sec),Fall Edge (sec),Width (sec),PRI (sec),Duty Cycle (%),Freq Mean (Hz),Freq Error RMS (Hz),Phase Mean (deg),Phase Error RMS (deg),Modulation,
1,-2.363721,-54.87757,52.51385,-0.2140656,-0.05881852,0.1384544,1.134072E-07,0,7.519807E-08,0.0001999931,0.0001999931,0.001692128,11.81903,-0.5773715,1732.351,38.59596,0.5530958,0,
2,-2.365244,-55.21996,52.85471,-0.2130606,0.2187693,0.1541893,1.37171E-07,0.001692128,1.29406E-07,0.001892118,0.0001999906,0.001692118,11.81895,-1.676086,1685.331,38.86785,0.6259181,0,
3,-2.370991,-52.37748,50.00649,-0.2099791,0.1610319,0.1448911,1.25092E-07,0.003384246,1.198976E-07,0.00358424,0.0001999946,0.001692132,11.81909,-3.252474,1647.013,38.76964,0.579275,0,
4,-2.369132,-55.30912,52.93999,-0.2127941,-0.05865537,0.1469161,1.304441E-07,0.005076378,1.201497E-07,0.005276373,0.0001999953,0.001692108,11.8193,-0.4855091,1777.354,38.71733,0.6813699,0,
5,-2.371791,-55.65932,53.28753,-0.2088699,0.132919,0.1574783,1.249851E-07,0.006768486,1.19342E-07,0.006968481,0.0001999943,0.00169214,11.81902,-1.059178,1643.431,38.66429,0.5975219,0,
6,-2.370096,-54.93647,52.56638,-0.2086725,-0.287981,0.1429934,1.009572E-07,0.008460626,1.060081E-07,0.00866062,0.0001999943,0.001692112,11.81921,-0.5131518,1757.572,38.72385,0.5665523,0,
7,-2.369636,-56.96729,54.59765,-0.2112124,0.2528137,0.1318274,1.333831E-07,0.01015274,1.315866E-07,0.01035273,0.0001999917,0.001692135,11.8189,4.343212,1505.318,38.79789,0.5199077,0,
8,-2.383547,-55.19186,52.80831,-0.2087364,-0.2833984,0.1391981,9.31396E-08,0.01184487,7.865843E-08,0.01204487,0.0001999929,0.001692123,11.81905,4.839636,1523.968,38.91623,0.4852534,0,
9,-2.355413,-54.8125,52.45709,-0.2089148,0.3152901,0.1685119,1.366257E-07,0.013537,1.326971E-07,0.01373698,0.0001999854,0.001692118,11.81864,0.2379631,1765.197,39.02932,0.6866129,0,
10,-2.350691,-55.73005,53.37936,-0.211278,-0.2572624,0.1539729,9.496346E-08,0.01522911,8.052032E-08,0.01542911,0.0001999921,0.001692135,11.81892,-6.379154,1818.071,38.9728,0.5894298,0,
11,-2.37049,-55.77159,53.4011,-0.2086856,0.2375191,0.1371971,1.367887E-07,0.01692125,1.29003E-07,0.01712124,0.0001999911,0.001692112,11.81903,-4.773072,1724.756,38.87238,0.5952045,0,
12,-2.362616,-57.60124,55.23862,-0.2041836,-0.05834107,0.1586854,1.130292E-07,0.01861336,7.33884E-08,0.01881335,0.0001999927,0.001692138,11.81893,-1.77417,1639.304,38.55674,0.5679864,0,
13,-2.358617,-56.37322,54.01461,-0.2079017,-0.04917525,0.1555866,1.288095E-07,0.0203055,1.20282E-07,0.02050549,0.0001999949,0.001692108,11.81928,-0.7276698,1675.701,38.59977,0.6181262,0,
14,-2.367563,-56.64723,54.27967,-0.2151129,0.1286229,0.1516312,1.259353E-07,0.02199761,1.179715E-07,0.0221976,0.0001999945,0.00169214,11.81903,-0.80231,1624.432,38.64674,0.6149986,0,
15,-2.372646,-55.07117,52.69852,-0.2041082,-0.29029,0.1470823,1.01732E-07,0.02368974,1.068463E-07,0.02388974,0.0001999944,0.001692112,11.81922,7.140511,1753.867,38.96149,0.6450799,0,
16,-2.368448,-55.89041,53.52196,-0.214232,0.2311332,0.1461047,1.340997E-07,0.02538186,1.321336E-07,0.02558185,0.0001999922,0.001692128,11.81898,1.116073,1826.088,38.7732,0.6635237,0,
17,-2.37376,-53.73082,51.35706,-0.2138183,-0.2752671,0.1395124,1.037522E-07,0.02707398,1.053902E-07,0.02727398,0.0001999953,0.00169213,11.81915,-1.484578,1925.402,38.86727,0.6506092,0,
18,-2.37235,-55.77804,53.40569,-0.2100148,0.3121301,0.1523376,1.365447E-07,0.02876612,1.326765E-07,0.0289661,0.0001999859,0.001692118,11.81867,-1.440799,1753.059,39.04504,0.6215281,0,
19,-2.365329,-54.77087,52.40554,-0.2095265,-0.2430519,0.1768591,9.700429E-08,0.03045823,8.010059E-08,0.03065822,0.0001999917,0.001692135,11.8189,-3.502243,1687.559,39.11011,0.6237382,0,
20,-2.371988,-53.85049,51.47851,-0.2071383,0.2401896,0.1424579,1.362294E-07,0.03215037,1.290864E-07,0.03235036,0.0001999909,0.001692112,11.81901,-2.966231,1796.454,39.11543,0.6288025,0,
21,-2.353328,-54.91183,52.5585,-0.2127624,-0.04206284,0.1592329,1.140791E-07,0.03384248,7.343212E-08,0.03404247,0.0001999927,0.001692138,11.81893,-7.913366,1900.158,39.04799,0.6660478,0,
