Pulse Number,Top Level (dBm),Base Level (dBm),Top/Base (dB),Droop (dB),Overshoot (dB),Ripple (dB),Rise Time (sec),Rise Edge (sec),Fall Time (sec),Fall Edge (sec),Width (sec),PRI (sec),Duty Cycle (%),Freq Mean (Hz),Freq Error RMS (Hz),Phase Mean (deg),Phase Error RMS (deg),Modulation,
1,-1.311061,-55.55871,54.24765,-0.141104,0.3703497,0.0834341,1.21456E-07,0,1.197207E-07,1.199539E-05,1.199539E-05,0.0001250198,9.594799,-231.5562,19922.25,-104.1194,0.6428994,0,
2,-1.328399,-53.90958,52.58118,-0.1704757,-0.06772529,0.1280836,1.002414E-07,0.0001250198,1.048091E-07,0.0001370154,1.199563E-05,0.0001250097,9.59576,197.3442,12645.57,-104.4113,0.3952544,0,
3,-1.32747,-56.3082,54.98073,-0.142946,0.492858,0.1188387,1.348062E-07,0.0002500294,1.334007E-07,0.0002620159,1.198645E-05,0.0001250043,9.588831,-389.7302,9958.377,-104.4665,0.4579583,0,
4,-1.307416,-53.17159,51.86418,-0.1547997,0.1799593,0.09821228,1.065147E-07,0.0003750337,7.331248E-08,0.0003870277,1.199392E-05,0.0001250177,9.593776,-191.1322,8886.507,-104.6608,0.5381036,0,
5,-1.301028,-54.73429,53.43327,-0.1687752,0.1617281,0.1104089,1.255527E-07,0.0005000515,1.189762E-07,0.0005120478,1.199636E-05,0.0001249883,9.597981,-235.0909,9120.609,-104.1089,0.2997017,0,
6,-1.313513,-52.18684,50.87333,-0.1395049,0.3350484,0.1013624,1.215067E-07,0.0006250398,1.209182E-07,0.0006370351,1.199535E-05,0.0001250201,9.594733,-173.4725,18717.41,-104.0714,0.2581579,0,
7,-1.313684,-52.38446,51.07078,-0.1738986,-0.1457146,0.1414472,9.522078E-08,0.0007500599,1.051019E-07,0.0007620553,1.199545E-05,0.0001250097,9.595619,139.1866,5795.506,-104.7329,0.5555071,0,
8,-1.320124,-54.27943,52.95931,-0.1542752,0.4927954,0.1062085,1.350987E-07,0.0008750695,1.325103E-07,0.0008870563,1.198676E-05,0.0001250042,9.589087,160.3381,12695.19,-104.4495,0.469428,0,
9,-1.318894,-53.75289,52.434,-0.1472739,0.128172,0.08757481,1.078048E-07,0.001000074,7.290765E-08,0.001012068,1.199396E-05,0.0001250178,9.593795,63.4054,18674.67,-104.327,0.3702014,0,
10,-1.299014,-53.57381,52.2748,-0.2018048,0.1112823,0.116102,1.295887E-07,0.001125092,1.202567E-07,0.001137088,1.199617E-05,0.0001249992,9.597,-101.5112,15793.32,-104.3289,0.3050912,0,
