Pulse Number,Top Level (dBm),Base Level (dBm),Top/Base (dB),Droop (dB),Overshoot (dB),Ripple (dB),Rise Time (sec),Rise Edge (sec),Fall Time (sec),Fall Edge (sec),Width (sec),PRI (sec),Duty Cycle (%),Freq Mean (Hz),Freq Error RMS (Hz),Phase Mean (deg),Phase Error RMS (deg),Modulation,
1,-1.073327,-53.71695,52.64362,-0.1772687,0.4137785,0.1308434,1.357678E-07,0,1.345934E-07,3.998556E-05,3.998556E-05,0.0003590222,11.13735,-40.00248,1668.224,176.6712,0.6151317,0,
2,-1.087305,-54.14643,53.05912,-0.1924024,0.34744,0.1532143,1.311427E-07,0.0003590222,1.313918E-07,0.0003990146,3.999234E-05,0.0003590226,11.13923,-16.14583,1557.054,176.4884,0.4549725,0,
3,-1.092239,-53.55371,52.46148,-0.1846519,0.04207961,0.1158731,1.087791E-07,0.0007180448,7.315968E-08,0.0007580381,3.99933E-05,0.000359033,11.13917,68.71364,1762.75,176.3342,0.4318684,0,
4,-1.138938,-51.76452,50.62558,-0.1823602,-0.1470998,0.1560331,8.097282E-08,0.001077078,7.781534E-08,0.001117071,3.99934E-05,0.0003590336,11.13918,27.35843,1672.192,176.5115,0.4990748,0,
5,-1.082146,-55.25172,54.16957,-0.1957352,-0.2280551,0.1424514,1.008495E-07,0.001436111,1.070892E-07,0.001476106,3.999437E-05,0.0003590212,11.13984,-47.08397,1512.432,176.7334,0.4743904,0,
6,-1.129341,-53.88431,52.75497,-0.1898558,0.3401089,0.1290848,1.370761E-07,0.001795133,1.287075E-07,0.001835124,3.999112E-05,0.0003590279,11.13872,-8.37365,1738.931,176.8078,0.5544325,0,
7,-1.089613,-53.41946,52.32985,-0.1826242,0.3726226,0.1216753,1.3568E-07,0.002154161,1.344462E-07,0.002194146,3.998561E-05,0.0003590101,11.13774,8.254208,1436.99,176.6947,0.5654213,0,
8,-1.123688,-52.99427,51.87059,-0.1762679,0.2528026,0.1470788,1.223177E-07,0.00251317,1.178993E-07,0.002553166,3.999536E-05,0.0003590345,11.1397,-86.32515,1686.615,176.6794,0.5893257,0,
9,-1.093506,-53.01254,51.91903,-0.1805694,0.03655885,0.1317109,1.094698E-07,0.002872205,7.315687E-08,0.002912198,3.999309E-05,0.0003590331,11.13911,69.82426,1773.303,176.6044,0.5610143,0,
10,-1.113518,-52.94082,51.8273,-0.1889617,-0.1721999,0.136006,8.263125E-08,0.003231238,7.760703E-08,0.003271231,3.999304E-05,0.0003590246,11.13936,-57.87535,2019.987,176.6967,0.6101224,0,
11,-1.097887,-52.47313,51.37524,-0.1843079,0.07465129,0.1195861,1.286007E-07,0.003590263,1.208121E-07,0.003630258,3.999545E-05,0.0003590306,11.13984,-9.786318,1585.67,176.8352,0.4119506,0,
