Pulse Number,Top Level (dBm),Base Level (dBm),Top/Base (dB),Droop (dB),Overshoot (dB),Ripple (dB),Rise Time (sec),Rise Edge (sec),Fall Time (sec),Fall Edge (sec),Width (sec),PRI (sec),Duty Cycle (%),Freq Mean (Hz),Freq Error RMS (Hz),Phase Mean (deg),Phase Error RMS (deg),Modulation,
1,-2.716578,-52.77548,50.0589,-0.148417,0.5464141,0.09132936,1.347016E-07,0,1.33229E-07,1.198766E-05,1.198766E-05,0.0001250058,9.589686,329.5135,8126.892,-116.2787,0.2898736,0,
2,-2.646487,-55.88143,53.23494,-0.141273,0.1313954,0.09560435,1.064576E-07,0.0001250058,7.352316E-08,0.0001369991,1.199335E-05,0.0001250179,9.593303,-102.3612,21509.09,-116.7652,0.3443767,0,
3,-2.651977,-55.70798,53.056,-0.1539538,0.1380487,0.09954677,1.280244E-07,0.0002500237,1.213017E-07,0.0002620189,1.199516E-05,0.0001249984,9.596248,-193.0722,19407.88,-116.8673,0.3468576,0,
4,-2.692286,-55.90658,53.21429,-0.1517212,0.4903854,0.09405435,1.290746E-07,0.0003750221,1.317767E-07,0.0003870159,1.199376E-05,0.0001250168,9.593717,196.0228,10825.42,-116.69,0.3956728,0,
5,-2.662561,-53.6183,50.95573,-0.1401539,-0.1115182,0.1045714,7.819605E-08,0.000500039,8.16343E-08,0.0005120318,1.19929E-05,0.0001250144,9.593215,-301.8057,14069.06,-117.0663,0.7198485,0,
6,-2.682861,-54.48862,51.80576,-0.1415005,0.479866,0.08902315,1.347861E-07,0.0006250534,1.285872E-07,0.0006370446,1.199127E-05,0.0001249982,9.593153,137.7188,22079.03,-116.4718,0.5579207,0,
7,-2.649225,-52.85782,50.2086,-0.1428032,0.2921824,0.102889,1.20714E-07,0.0007500516,1.174879E-07,0.0007620471,1.199558E-05,0.0001250195,9.594962,-330.2406,6459.4,-117.0477,0.3375227,0,
8,-2.694327,-54.01807,51.32374,-0.1748607,-0.0647011,0.131515,1.029553E-07,0.0008750711,1.056589E-07,0.0008870675,1.199639E-05,0.0001249908,9.597818,-552.0552,16540.81,-116.7649,0.3962242,0,
9,-2.656624,-54.0377,51.38107,-0.152703,0.4372959,0.1074431,1.294955E-07,0.001000062,1.323136E-07,0.001012056,1.199392E-05,0.0001250169,9.593841,557.0035,12426.69,-116.8216,0.652837,0,
10,-2.693292,-53.84198,51.14869,-0.1447663,-0.06870262,0.1145149,7.548302E-08,0.001125079,8.017001E-08,0.001137072,1.199332E-05,0.0001250146,9.593533,251.8738,22149.24,-116.479,0.3871828,0,
11,-2.701242,-53.86338,51.16213,-0.1515212,0.4264349,0.1024704,1.351609E-07,0.001250093,1.287135E-07,0.001262085,1.199197E-05,0.0001249979,9.59374,418.2031,12347.44,-116.6146,0.4737238,0,
12,-2.716949,-55.14881,52.43186,-0.1306984,0.3364122,0.106158,1.196593E-07,0.001375091,1.184807E-07,0.001387087,1.199571E-05,0.0001250202,9.595017,-302.1641,15263.66,-116.621,0.2858678,0,
13,-2.659901,-53.076,50.4161,-0.1453407,-0.07913141,0.1083461,1.024929E-07,0.001500112,1.073346E-07,0.001512107,1.199515E-05,0.0001250083,9.595483,172.5855,16097.64,-116.4596,0.4228343,0,
14,-2.68895,-54.90298,52.21404,-0.1522329,0.4991502,0.09199441,1.344938E-07,0.00162512,1.334894E-07,0.001637107,1.198768E-05,0.0001250059,9.589688,67.79321,15193.42,-116.6516,0.2912068,0,
15,-2.672003,-53.48862,50.81662,-0.144799,0.1324612,0.1181152,1.048739E-07,0.001750126,7.303093E-08,0.001762119,1.199355E-05,0.0001250177,9.593482,0.9857684,12446.6,-116.4708,0.3130598,0,
16,-2.677411,-53.23195,50.55453,-0.1557207,0.1385898,0.1022732,1.282767E-07,0.001875143,1.217545E-07,0.001887139,1.199544E-05,0.000124999,9.596435,-25.4903,17942.39,-116.6237,0.2588523,0,
17,-2.652923,-54.82951,52.17659,-0.1395047,0.4281057,0.106838,1.302099E-07,0.002000142,1.338757E-07,0.002012136,1.199377E-05,0.0001250161,9.593781,328.1939,20774.36,-116.5691,0.4985137,0,
18,-2.656985,-54.28905,51.63206,-0.1473408,-0.07215678,0.1184286,7.595318E-08,0.002125158,8.039996E-08,0.002137152,1.199362E-05,0.0001250151,9.593737,-37.92339,14855.92,-116.794,0.3249706,0,
19,-2.67165,-53.99498,51.32333,-0.1578863,0.4017907,0.1417534,1.363989E-07,0.002250174,1.287642E-07,0.002262165,1.199127E-05,0.0001249979,9.593177,116.3422,10099.46,-116.5224,0.459099,0,
20,-2.657678,-57.38974,54.73207,-0.1292915,0.3356023,0.09785239,1.200773E-07,0.002375171,1.200198E-07,0.002387167,1.199566E-05,0.000125012,9.595608,-5.907306,22953.42,-116.2104,0.546492,0,
21,-2.687786,-54.33262,51.64483,-0.1525247,0.1465389,0.1114147,1.270782E-07,0.002500183,1.20717E-07,0.002512179,1.199598E-05,0.0001249989,9.596873,429.7715,12277.6,-116.173,0.3536834,0,
22,-2.681427,-53.43032,50.7489,-0.1443648,0.4608412,0.1186764,1.287898E-07,0.002625182,1.326784E-07,0.002637176,1.199365E-05,0.0001250167,9.59364,-14.77769,6588.474,-116.2917,0.6595013,0,
23,-2.680514,-54.0346,51.35408,-0.14431,-0.07218131,0.136292,7.577308E-08,0.002750199,7.915637E-08,0.002762192,1.199325E-05,0.0001250148,9.593468,-37.36113,17442.78,-116.4726,0.3984721,0,
24,-2.664746,-53.15332,50.48858,-0.1817596,0.3769415,0.1198516,1.359604E-07,0.002875214,1.290051E-07,0.002887205,1.199096E-05,0.0001249976,9.592954,442.4318,6650.56,-116.301,0.3915443,0,
25,-2.648,-53.21526,50.56726,-0.1240149,0.3229005,0.114058,1.199568E-07,0.003000211,1.183882E-07,0.003012207,1.199564E-05,0.0001250201,9.594973,-464.2753,25375.43,-116.4603,0.7309324,0,
26,-2.675675,-55.15036,52.47469,-0.1523104,-0.08144358,0.1226201,1.033339E-07,0.003125231,1.069053E-07,0.003137227,1.199571E-05,0.0001250094,9.595846,307.9847,13494.61,-116.7725,0.7659553,0,
27,-2.668766,-56.85707,54.1883,-0.1487904,0.4766664,0.1163207,1.3486E-07,0.003250241,1.336474E-07,0.003262227,1.198655E-05,0.0001250048,9.588871,-100.9535,23922.36,-116.6749,0.5047777,0,
28,-2.670229,-54.17863,51.5084,-0.1555908,0.1469115,0.1060504,1.053508E-07,0.003375245,7.289018E-08,0.003387239,1.19938E-05,0.0001250176,9.593693,-63.48479,4187.867,-116.8581,0.3338377,0,
29,-2.680588,-54.35833,51.67774,-0.1605368,0.1603702,0.108597,1.282098E-07,0.003500263,1.207926E-07,0.003512259,1.199623E-05,0.0001249989,9.59707,338.3048,8932.544,-116.8611,0.3363914,0,
30,-2.67817,-55.87022,53.19205,-0.1236863,0.4874883,0.1241575,1.2919E-07,0.003625262,1.32227E-07,0.003637256,1.199359E-05,0.0001250166,9.593596,35.65416,16377.8,-116.6927,0.5333847,0,
31,-2.707768,-56.862,54.15423,-0.1521108,-0.01229729,0.1171195,7.534913E-08,0.003750279,7.73647E-08,0.003762272,1.199379E-05,0.0001250012,9.594934,-24.76961,22172,-117.0386,0.4729422,0,
