Pulse Number,Top Level (dBm),Base Level (dBm),Top/Base (dB),Droop (dB),Overshoot (dB),Ripple (dB),Rise Time (sec),Rise Edge (sec),Fall Time (sec),Fall Edge (sec),Width (sec),PRI (sec),Duty Cycle (%),Freq Mean (Hz),Freq Error RMS (Hz),Phase Mean (deg),Phase Error RMS (deg),Modulation,
1,-2.537562,-53.51855,50.98098,-0.2182422,0.2617913,0.1604106,1.374553E-07,0,1.33152E-07,0.0001999864,0.0001999864,0.001692125,11.81865,3.184903,1577.461,-170.6405,0.5475642,0,
2,-2.556198,-55.03844,52.48225,-0.2162919,-0.03030834,0.1447319,1.126465E-07,0.001692125,7.314879E-08,0.001892118,0.0001999928,0.001692129,11.81901,-1.705133,1619.611,-170.8971,0.5929402,0,
3,-2.515218,-55.43149,52.91627,-0.2168293,0.07750369,0.142763,1.390803E-07,0.003384254,1.293578E-07,0.003584245,0.0001999904,0.001692117,11.81895,1.233221,1719.045,-170.7351,0.5766348,0,
4,-2.535153,-55.36189,52.82674,-0.2121239,0.09656365,0.1668681,1.26121E-07,0.005076372,1.196244E-07,0.005276366,0.0001999946,0.001692132,11.81909,-7.98404,1644.009,-170.9639,0.5432917,0,
5,-2.525935,-54.92938,52.40345,-0.2148192,-0.04415807,0.1427725,1.281665E-07,0.006768503,1.193022E-07,0.006968499,0.0001999954,0.001692108,11.8193,-0.4783042,1775.264,-170.9288,0.6304895,0,
6,-2.5516,-55.82883,53.27723,-0.2181647,0.1282097,0.1537635,1.258804E-07,0.008460611,1.194249E-07,0.008660606,0.0001999944,0.001692139,11.81902,0.08895837,1705.532,-170.8782,0.6094339,0,
7,-2.542133,-54.26533,51.7232,-0.2090139,-0.3153585,0.1558573,1.035359E-07,0.01015275,1.067772E-07,0.01035275,0.0001999947,0.001692112,11.81924,1.726837,1756.245,-170.9053,0.5525786,0,
8,-2.574107,-56.62902,54.05491,-0.209024,0.2919872,0.1483458,1.318743E-07,0.01184486,1.317485E-07,0.01204486,0.0001999926,0.001692136,11.81894,-4.773817,1586.479,-170.6737,0.5296128,0,
9,-2.539042,-53.63882,51.09978,-0.2180719,-0.2967253,0.1558238,9.563716E-08,0.013537,7.592216E-08,0.01373699,0.0001999923,0.001692122,11.81902,3.283825,1703.082,-170.6397,0.6012342,0,
10,-2.543397,-54.41372,51.87032,-0.2191546,0.3002522,0.1364395,1.368651E-07,0.01522912,1.338538E-07,0.01542911,0.0001999859,0.001692125,11.81863,0.2512923,1718.587,-170.7382,0.5997281,0,
11,-2.546321,-55.56512,53.0188,-0.2074118,-0.05667441,0.1381781,1.131046E-07,0.01692124,7.353322E-08,0.01712124,0.0001999928,0.001692128,11.81901,-1.234223,1792.031,-170.6376,0.6663353,0,
12,-2.566033,-53.62823,51.0622,-0.2092869,0.215464,0.1417814,1.366709E-07,0.01861337,1.295728E-07,0.01881336,0.0001999912,0.001692112,11.81903,-0.4858103,1748.474,-170.6268,0.638269,0,
13,-2.527819,-55.09439,52.56657,-0.2104244,-0.04747026,0.1523021,1.134847E-07,0.02030549,7.374433E-08,0.02050548,0.0001999926,0.001692138,11.81893,-0.5024833,1647.902,-170.6825,0.6136296,0,
14,-2.527288,-54.49884,51.97156,-0.217557,-0.1150892,0.1621879,1.306125E-07,0.02199762,1.204687E-07,0.02219762,0.0001999949,0.001692108,11.81927,1.569302,1667.303,-170.4156,0.5386533,0,
15,-2.565068,-55.34378,52.77871,-0.2040205,0.1319431,0.1534032,1.258302E-07,0.02368973,1.190361E-07,0.02388973,0.0001999942,0.00169214,11.81902,-3.487996,1740.514,-170.5249,0.5686578,0,
16,-2.522589,-55.6992,53.17661,-0.2198117,-0.346657,0.1645324,1.041072E-07,0.02538187,1.080783E-07,0.02558186,0.000199994,0.001692111,11.8192,-4.923685,1704.553,-170.7192,0.6080456,0,
17,-2.548583,-55.03864,52.49006,-0.2162292,0.2163609,0.160658,1.332641E-07,0.02707398,1.324638E-07,0.02727398,0.0001999923,0.001692129,11.81897,1.859523,1777.778,-170.7214,0.6459007,0,
18,-2.533432,-54.58162,52.04819,-0.2152936,-0.2732329,0.1489336,1.006625E-07,0.02876611,1.063784E-07,0.02896611,0.0001999946,0.00169213,11.8191,1.635926,1729.822,-170.3125,0.5893244,0,
19,-2.540761,-53.50277,50.96201,-0.212281,0.2635473,0.1502356,1.371534E-07,0.03045824,1.340166E-07,0.03065823,0.0001999855,0.001692117,11.81865,2.279274,1745.621,-170.3287,0.5527053,0,
20,-2.552123,-54.00285,51.45073,-0.2130027,-0.2210264,0.1442105,9.223505E-08,0.03215036,7.678742E-08,0.03235035,0.0001999929,0.001692135,11.81897,1.10549,1752.309,-170.5935,0.663588,0,
21,-2.531596,-54.83998,52.30838,-0.2206013,0.1992635,0.1394848,1.37788E-07,0.03384249,1.285906E-07,0.03404249,0.0001999903,0.001692112,11.81898,4.663142,1831.153,-170.5556,0.6382272,0,
