Pulse Number,Top Level (dBm),Base Level (dBm),Top/Base (dB),Droop (dB),Overshoot (dB),Ripple (dB),Rise Time (sec),Rise Edge (sec),Fall Time (sec),Fall Edge (sec),Width (sec),PRI (sec),Duty Cycle (%),Freq Mean (Hz),Freq Error RMS (Hz),Phase Mean (deg),Phase Error RMS (deg),Modulation,
1,-1.165041,-54.05529,52.89025,-0.2202648,0.1499591,0.1495699,1.383135E-07,0,1.294719E-07,0.0001999896,0.0001999896,0.001692117,11.8189,0.03140422,1866.016,-113.162,0.6516806,0,
2,-1.172961,-54.47264,53.29967,-0.222178,0.118762,0.1350862,1.269649E-07,0.001692117,1.195153E-07,0.001892111,0.0001999939,0.001692132,11.81905,1.60633,1815.711,-113.6147,0.696761,0,
3,-1.180432,-52.30302,51.12259,-0.215728,-0.07058246,0.1440348,1.307967E-07,0.003384249,1.192885E-07,0.003584244,0.000199995,0.001692108,11.81928,-1.591038,1746.354,-113.5951,0.5502868,0,
4,-1.169721,-55.53717,54.36745,-0.2184917,0.1265333,0.1505142,1.263903E-07,0.005076357,1.210419E-07,0.005276351,0.0001999943,0.00169214,11.81901,2.912514,1798.33,-113.6431,0.637438,0,
5,-1.179976,-53.27298,52.093,-0.2198306,-0.3154449,0.1487925,9.71302E-08,0.006768497,1.047374E-07,0.006968491,0.0001999942,0.001692112,11.81921,-2.559257,1813.859,-113.6792,0.6411646,0,
6,-1.190191,-53.19002,51.99983,-0.2113504,0.2422763,0.1360397,1.337364E-07,0.008460608,1.323725E-07,0.008660601,0.0001999917,0.001692135,11.81889,1.892354,1604.954,-113.296,0.5490527,0,
7,-1.194952,-55.50882,54.31387,-0.2213221,-0.2728846,0.1621805,9.826084E-08,0.01015274,7.403861E-08,0.01035274,0.0001999923,0.001692123,11.81902,-5.348139,1677.165,-113.2383,0.5589427,0,
8,-1.165397,-54.03703,52.87164,-0.2203507,0.2789296,0.1590787,1.378492E-07,0.01184487,1.337048E-07,0.01204485,0.000199985,0.001692118,11.81862,0.2203476,1653.971,-113.1911,0.558741,0,
9,-1.168837,-54.55392,53.38508,-0.2212176,-0.2560594,0.1551265,1.004681E-07,0.01353698,7.964741E-08,0.01373698,0.0001999918,0.001692135,11.8189,0.6243743,1613.221,-113.2104,0.5120667,0,
10,-1.175519,-54.4639,53.28838,-0.222294,0.1926803,0.149678,1.375457E-07,0.01522912,1.28829E-07,0.01542911,0.0001999908,0.001692111,11.81901,-1.371371,1744.105,-113.3093,0.5812319,0,
