Pulse Number,Top Level (dBm),Base Level (dBm),Top/Base (dB),Droop (dB),Overshoot (dB),Ripple (dB),Rise Time (sec),Rise Edge (sec),Fall Time (sec),Fall Edge (sec),Width (sec),PRI (sec),Duty Cycle (%),Freq Mean (Hz),Freq Error RMS (Hz),Phase Mean (deg),Phase Error RMS (deg),Modulation,
1,-1.711434,-56.12272,54.41129,-0.2042662,0.2961652,0.1857682,1.366587E-07,0,1.335534E-07,0.0001999868,0.0001999868,0.001692118,11.81873,0.8531765,1734.206,-44.2533,0.5720621,0,
2,-1.72427,-53.20343,51.47916,-0.2131172,-0.2730037,0.1454138,9.630217E-08,0.001692118,7.370102E-08,0.00189211,0.0001999926,0.001692135,11.81895,-0.8134743,1694.542,-44.34099,0.5685644,0,
3,-1.742056,-54.62719,52.88513,-0.2052394,0.2462035,0.1531159,1.375507E-07,0.003384253,1.283028E-07,0.003584245,0.0001999916,0.001692112,11.81905,-2.518837,1723.113,-44.20901,0.5616197,0,
4,-1.723944,-54.72615,53.0022,-0.2108234,-0.02248464,0.1595428,1.138095E-07,0.005076365,7.318614E-08,0.005276357,0.0001999927,0.001692138,11.81894,1.756077,1685.913,-44.09167,0.599958,0,
5,-1.71965,-55.79586,54.07621,-0.2055056,-0.03679916,0.1401566,1.290001E-07,0.006768503,1.203894E-07,0.006968498,0.0001999956,0.001692108,11.81931,-3.920432,1636.779,-44.53247,0.5905405,0,
6,-1.740104,-54.04812,52.30802,-0.2017496,0.186988,0.1364556,1.251661E-07,0.008460611,1.19105E-07,0.008660605,0.0001999944,0.001692132,11.81908,2.134507,1601.871,-44.37318,0.5250651,0,
7,-1.718478,-55.16418,53.44571,-0.2060226,-0.07181224,0.1456406,1.276766E-07,0.01015274,1.194275E-07,0.01035274,0.0001999953,0.00169212,11.81921,2.114452,1637.549,-44.07967,0.574502,0,
8,-1.702166,-55.15377,53.4516,-0.2126988,0.2213931,0.1465607,1.342574E-07,0.01184486,1.316312E-07,0.01204485,0.0001999916,0.001692128,11.81894,1.255967,1633.517,-44.10477,0.6288833,0,
9,-1.707842,-55.91195,54.20411,-0.2058334,-0.2970563,0.1284706,1.011756E-07,0.01353699,1.053356E-07,0.01373698,0.0001999945,0.00169213,11.8191,-2.250486,1671.999,-44.18385,0.6371886,0,
10,-1.709364,-53.99171,52.28234,-0.2091382,0.2773191,0.1528755,1.36983E-07,0.01522912,1.330191E-07,0.01542911,0.0001999855,0.001692117,11.81865,0.5985131,1690.375,-44.19763,0.6236724,0,
11,-1.712744,-54.06027,52.34753,-0.2072529,-0.2578602,0.158624,9.769769E-08,0.01692124,7.642369E-08,0.01712123,0.0001999925,0.001692123,11.81903,3.752674,1557.676,-44.02811,0.5295177,0,
12,-1.719102,-54.05482,52.33572,-0.2058152,0.2755237,0.1411646,1.376094E-07,0.01861336,1.328996E-07,0.01881335,0.0001999848,0.001692123,11.81857,-0.1348945,1695.535,-44.16417,0.6624999,0,
13,-1.71829,-53.35437,51.63608,-0.2007006,-0.05108003,0.1572321,1.139082E-07,0.02030548,7.30708E-08,0.02050548,0.000199993,0.001692128,11.81902,1.760122,1758.252,-44.33257,0.6101021,0,
14,-1.712631,-53.19954,51.4869,-0.208371,0.202832,0.1465202,1.363757E-07,0.02199761,1.285918E-07,0.0221976,0.000199991,0.001692118,11.81898,-1.641894,1738.276,-44.5838,0.6363395,0,
15,-1.723723,-53.16267,51.43894,-0.2033436,0.1509798,0.1322121,1.259391E-07,0.02368973,1.197652E-07,0.02388973,0.0001999948,0.001692132,11.8191,-2.819598,1660.712,-44.6103,0.5922416,0,
16,-1.712738,-56.37037,54.65763,-0.2105656,-0.05439277,0.186283,1.291554E-07,0.02538186,1.191924E-07,0.02558186,0.0001999954,0.001692108,11.81931,0.0299481,1515.089,-44.297,0.5994716,0,
17,-1.73087,-54.47514,52.74427,-0.2013935,0.1332127,0.1406699,1.26451E-07,0.02707397,1.200059E-07,0.02727397,0.0001999951,0.00169214,11.81907,-1.025018,1770.066,-44.08045,0.6672597,0,
