Pulse Number,Top Level (dBm),Base Level (dBm),Top/Base (dB),Droop (dB),Overshoot (dB),Ripple (dB),Rise Time (sec),Rise Edge (sec),Fall Time (sec),Fall Edge (sec),Width (sec),PRI (sec),Duty Cycle (%),Freq Mean (Hz),Freq Error RMS (Hz),Phase Mean (deg),Phase Error RMS (deg),Modulation,
1,-2.635484,-56.21928,53.58379,-0.1232495,-0.02149744,0.1060833,7.909994E-08,0,7.691008E-08,1.199353E-05,1.199353E-05,0.0001250148,9.593684,-218.2486,8420.752,177.5997,0.5663072,0,
2,-2.629066,-56.69617,54.0671,-0.1419683,0.4257872,0.08731756,1.345675E-07,0.0001250148,1.296336E-07,0.0001370065,1.199171E-05,0.0001249916,9.594012,-101.2054,13065.63,178.7494,0.4589705,0,
3,-2.609605,-56.8039,54.1943,-0.1241143,0.09058661,0.1124646,1.080696E-07,0.0002500064,7.350842E-08,0.0002620007,1.199429E-05,0.0001250178,9.594062,209.819,22125.4,178.1095,0.4094949,0,
4,-2.61456,-54.67567,52.06111,-0.1668432,0.1681398,0.08898105,1.278303E-07,0.0003750242,1.203904E-07,0.0003870209,1.199667E-05,0.0001249997,9.597364,-293.993,14397.02,177.7252,0.407582,0,
5,-2.645599,-54.84973,52.20413,-0.1326404,0.5180738,0.1128369,1.295889E-07,0.0005000239,1.327922E-07,0.0005120176,1.199372E-05,0.0001250161,9.593744,-226.8378,19786.75,177.4027,0.3820491,0,
6,-2.642445,-53.44641,50.80396,-0.1387906,-0.04268506,0.1103291,7.980717E-08,0.00062504,7.612108E-08,0.0006370337,1.199365E-05,0.0001250153,9.593747,448.6374,14175.14,177.6694,0.4264693,0,
7,-2.608409,-52.57331,49.9649,-0.1664832,0.3919967,0.09876899,1.345689E-07,0.0007500553,1.279249E-07,0.000762047,1.199164E-05,0.0001249973,9.593517,-476.6365,21494.88,177.4634,0.8063007,0,
8,-2.610663,-55.7289,53.11823,-0.1104362,0.3031535,0.08964293,1.21425E-07,0.0008750526,1.194389E-07,0.0008870481,1.199548E-05,0.00012502,9.594846,-525.75,8340.579,178.1087,0.4990792,0,
9,-2.64015,-55.1174,52.47725,-0.1465521,-0.1037578,0.1352052,9.86283E-08,0.001000073,1.042474E-07,0.001012068,1.199575E-05,0.0001250102,9.595815,804.4503,13144.35,177.6042,0.4498928,0,
10,-2.613477,-56.73447,54.12099,-0.1524832,0.4790027,0.1029467,1.355589E-07,0.001125083,1.33257E-07,0.001137069,1.19864E-05,0.0001250038,9.588822,88.43788,12785.35,177.6277,0.300652,0,
11,-2.598971,-55.58907,52.9901,-0.1437442,0.172385,0.1039709,1.065429E-07,0.001250087,7.465228E-08,0.001262081,1.199385E-05,0.0001250178,9.593714,161.5511,16324.02,177.5124,0.2461824,0,
12,-2.65159,-56.89064,54.23906,-0.154583,0.1496273,0.1195418,1.265486E-07,0.001375105,1.194152E-07,0.001387101,1.199665E-05,0.0001249992,9.597383,250.2143,9969.113,177.8797,0.5037215,0,
