Pulse Number,Top Level (dBm),Base Level (dBm),Top/Base (dB),Droop (dB),Overshoot (dB),Ripple (dB),Rise Time (sec),Rise Edge (sec),Fall Time (sec),Fall Edge (sec),Width (sec),PRI (sec),Duty Cycle (%),Freq Mean (Hz),Freq Error RMS (Hz),Phase Mean (deg),Phase Error RMS (deg),Modulation,
1,-2.379098,-57.48105,55.10195,-0.1711872,0.1167997,0.1017007,1.302944E-07,0,1.207447E-07,3.999616E-05,3.999616E-05,0.000359018,11.14043,43.26877,1783.102,-103.7591,0.524868,0,
2,-2.389095,-53.33757,50.94848,-0.1722221,0.434058,0.112172,1.35481E-07,0.000359018,1.333772E-07,0.0003990037,3.998572E-05,0.0003590211,11.13743,-18.27967,1668.343,-103.6052,0.4625671,0,
3,-2.401414,-53.91399,51.51257,-0.1743433,0.3789222,0.17457,1.302945E-07,0.0007180391,1.324463E-07,0.0007580326,3.999354E-05,0.0003590292,11.13936,-59.27308,1329.576,-103.6398,0.407884,0,
4,-2.403121,-53.50371,51.10059,-0.1679034,0.2659166,0.1266895,1.223274E-07,0.001077068,1.180927E-07,0.001117064,3.999558E-05,0.0003590277,11.13997,53.14964,1444.213,-103.6218,0.4463486,0,
5,-2.363384,-55.1361,52.77272,-0.1757984,-0.1393633,0.1105754,8.189436E-08,0.001436096,8.127439E-08,0.001476089,3.999268E-05,0.0003590326,11.13901,3.583737,1635.965,-103.4596,0.580901,0,
6,-2.388275,-55.74427,53.356,-0.1761184,-0.1822034,0.1221631,1.041881E-07,0.001795128,1.064954E-07,0.001835124,3.999511E-05,0.0003590316,11.13972,-72.68297,1648.392,-103.7136,0.4069056,0,
7,-2.408071,-58.19273,55.78466,-0.1776497,0.1143659,0.1214337,1.301494E-07,0.00215416,1.200202E-07,0.002194156,3.999631E-05,0.0003590172,11.1405,-47.2136,1607.687,-103.5538,0.5983015,0,
8,-2.385029,-55.17428,52.78925,-0.1748335,0.4054459,0.1540204,1.35718E-07,0.002513177,1.328461E-07,0.002553164,3.998691E-05,0.0003590223,11.13773,11.90915,1787.985,-103.6151,0.6497405,0,
9,-2.371524,-52.01556,49.64403,-0.1725316,0.3903496,0.1227902,1.305957E-07,0.0028722,1.311151E-07,0.002912193,3.999326E-05,0.000359023,11.13947,-87.62466,1471.602,-103.7262,0.4523628,0,
10,-2.3877,-53.18521,50.79751,-0.1604927,0.09916625,0.115132,1.059549E-07,0.003231223,7.290962E-08,0.003271216,3.99932E-05,0.0003590332,11.13914,57.31115,1457.225,-103.4996,0.4486682,0,
11,-2.3649,-53.79029,51.4254,-0.1681941,-0.2048329,0.1148729,8.31513E-08,0.003590256,8.234294E-08,0.003630248,3.999269E-05,0.0003590329,11.139,42.71553,1931.038,-103.7491,0.5268247,0,
12,-2.353381,-56.40664,54.05326,-0.1764026,-0.1962187,0.1114899,1.023883E-07,0.003949289,1.069979E-07,0.003989283,3.999506E-05,0.0003590219,11.14001,-48.87393,1400.731,-103.4249,0.6220961,0,
13,-2.372285,-53.44566,51.07338,-0.183192,0.3253573,0.1172742,1.348992E-07,0.00430831,1.290366E-07,0.004348302,3.999132E-05,0.000359027,11.13881,-92.48198,1750.14,-103.5796,0.4657675,0,
14,-2.381945,-55.61787,53.23593,-0.1724806,0.4339358,0.1147478,1.351672E-07,0.004667338,1.340298E-07,0.004707324,3.998643E-05,0.000359022,11.1376,-15.33092,1823.061,-103.7121,0.4935142,0,
15,-2.380274,-58.17956,55.79929,-0.1739862,0.390997,0.1398844,1.298638E-07,0.00502636,1.321682E-07,0.005066352,3.999292E-05,0.0003590231,11.13937,-51.20225,1534.348,-103.8089,0.4020682,0,
16,-2.431546,-54.5979,52.16636,-0.1670232,0.1215673,0.1383105,1.059121E-07,0.005385383,7.30638E-08,0.005425376,3.999373E-05,0.0003590329,11.13929,-41.53348,1521.467,-103.9414,0.5688642,0,
17,-2.371319,-54.97685,52.60553,-0.1721873,-0.1582959,0.1098723,8.230185E-08,0.005744415,7.866689E-08,0.005784409,3.999349E-05,0.0003590326,11.13924,-5.55491,1771.635,-103.5898,0.5790483,0,
18,-2.395923,-58.1658,55.76988,-0.1623971,-0.1493169,0.1182523,1.044282E-07,0.006103448,1.062772E-07,0.006143444,3.9996E-05,0.0003590226,11.14025,-74.92165,1433.944,-103.5697,0.4822225,0,
19,-2.379698,-56.85876,54.47906,-0.1832933,0.3588055,0.1215495,1.357965E-07,0.006462471,1.288336E-07,0.006502461,3.999071E-05,0.0003590267,11.13865,-9.095332,1565.749,-103.523,0.5224105,0,
20,-2.375698,-57.58748,55.21178,-0.1606827,0.405015,0.1206034,1.361911E-07,0.006821497,1.347994E-07,0.006861483,3.998607E-05,0.0003590113,11.13783,-67.41588,1414.069,-103.4374,0.3741661,0,
21,-2.370651,-53.44284,51.07219,-0.1627829,0.2545726,0.1293562,1.222236E-07,0.007180509,1.17446E-07,0.007220504,3.999502E-05,0.0003590342,11.13961,-55.73096,1136.478,-103.334,0.3723525,0,
22,-2.369291,-58.58632,56.21703,-0.1673553,0.01067502,0.1323125,1.092425E-07,0.007539543,7.368645E-08,0.007579536,3.9993E-05,0.0003590326,11.1391,-8.372065,1591.189,-103.3085,0.4839808,0,
23,-2.383825,-55.64399,53.26017,-0.1710429,-0.1378352,0.1226262,8.030099E-08,0.007898576,7.983129E-08,0.007938568,3.999347E-05,0.000359025,11.13947,-11.0969,1663.927,-103.6902,0.5599293,0,
24,-2.3642,-54.70096,52.33676,-0.1792965,0.08706298,0.1472794,1.282906E-07,0.0082576,1.215357E-07,0.008297596,3.999563E-05,0.0003590299,11.13991,5.374061,1517.323,-103.6795,0.5219378,0,
25,-2.380396,-58.08788,55.70749,-0.1762598,0.3461894,0.1261615,1.366965E-07,0.00861663,1.286494E-07,0.008656621,3.999091E-05,0.0003590274,11.13868,35.20283,1631.733,-103.7764,0.6225886,0,
26,-2.383229,-54.44003,52.0568,-0.167274,0.3797013,0.1372061,1.362404E-07,0.008975658,1.343132E-07,0.009015644,3.998599E-05,0.0003590105,11.13783,18.54954,1700.054,-103.6916,0.6191472,0,
27,-2.401195,-56.23779,53.8366,-0.1554546,0.2333077,0.1226684,1.221914E-07,0.009334669,1.176232E-07,0.009374663,3.999545E-05,0.0003590344,11.13973,3.598869,1591.161,-103.6183,0.593021,0,
28,-2.385116,-53.15059,50.76548,-0.1773732,0.08677493,0.1285144,1.063018E-07,0.009693703,7.315398E-08,0.009733696,3.999365E-05,0.0003590332,11.13926,38.98901,1851.927,-103.5237,0.693437,0,
29,-2.36092,-56.99931,54.63839,-0.1764293,-0.158307,0.1429604,8.228265E-08,0.01005274,7.845899E-08,0.01009273,3.999296E-05,0.0003590246,11.13934,-45.01562,1559.893,-103.4773,0.5215483,0,
30,-2.377887,-55.85551,53.47763,-0.1822028,0.08793838,0.1336246,1.306288E-07,0.01041176,1.211294E-07,0.01045176,3.999586E-05,0.0003590304,11.13997,-93.85077,2068.692,-103.3727,0.5352965,0,
31,-2.377232,-55.05372,52.67649,-0.1796885,0.31026,0.1161821,1.370104E-07,0.01077079,1.300133E-07,0.01081078,3.999008E-05,0.0003590266,11.13847,-31.75331,1738.276,-103.3498,0.4228663,0,
32,-2.384537,-54.64516,52.26062,-0.1753967,0.4271615,0.118094,1.351853E-07,0.01112982,1.338919E-07,0.0111698,3.99864E-05,0.0003590113,11.13792,-23.72112,1336.818,-103.3933,0.4301606,0,
33,-2.377784,-56.10061,53.72282,-0.1671882,0.2709393,0.1249478,1.219732E-07,0.01148883,1.185398E-07,0.01152882,3.999519E-05,0.0003590341,11.13966,31.4494,1878.817,-103.4192,0.7789769,0,
34,-2.376282,-54.82961,52.45332,-0.1633909,0.07110477,0.1065496,1.081139E-07,0.01184786,7.356184E-08,0.01188786,3.999323E-05,0.0003590258,11.13938,24.99511,1764.536,-103.2012,0.8325636,0,
35,-2.400052,-54.96671,52.56665,-0.1763425,-0.1262677,0.1485864,1.02758E-07,0.01220689,1.054048E-07,0.01224688,3.999571E-05,0.0003590318,11.13988,9.242996,1612.097,-103.3277,0.5356399,0,
36,-2.386269,-55.20992,52.82365,-0.1852994,0.08910682,0.1321338,1.300509E-07,0.01256592,1.204882E-07,0.01260592,3.999595E-05,0.0003590304,11.13999,-104.1329,1793.315,-103.3815,0.6572232,0,
37,-2.37353,-53.75819,51.38465,-0.1793671,0.3062497,0.1377333,1.357943E-07,0.01292495,1.295044E-07,0.01296494,3.999033E-05,0.0003590088,11.1391,28.20529,1325.841,-103.3631,0.4207488,0,
38,-2.393352,-56.39454,54.00118,-0.169354,0.3549587,0.1577374,1.308972E-07,0.01328396,1.299642E-07,0.01332395,3.999319E-05,0.0003590292,11.13926,31.9595,1783.79,-103.2112,0.6073241,0,
39,-2.355786,-56.53739,54.18161,-0.170486,0.2407959,0.1122018,1.226592E-07,0.01364299,1.175093E-07,0.01368298,3.999472E-05,0.0003590342,11.13953,-3.533956,1743.531,-103.2756,0.5972131,0,
40,-2.378573,-55.60356,53.22498,-0.1630955,0.04693263,0.111395,1.084024E-07,0.01400202,7.322051E-08,0.01404202,3.999315E-05,0.0003590251,11.13938,86.88649,1859.564,-103.2571,0.6030655,0,
41,-2.377999,-56.95162,54.57362,-0.1726663,-0.1688202,0.117754,1.054845E-07,0.01436105,1.066079E-07,0.01440104,3.999541E-05,0.0003590322,11.13978,21.85626,1559.581,-103.4552,0.5156685,0,
42,-2.368531,-54.74555,52.37702,-0.1724415,0.1060601,0.1202202,1.300571E-07,0.01472008,1.201195E-07,0.01476008,3.999605E-05,0.0003590301,11.14003,-49.06101,1770.451,-103.2955,0.4985564,0,
43,-2.376629,-53.6785,51.30187,-0.1824188,0.3196116,0.1220911,1.364887E-07,0.01507911,1.297836E-07,0.0151191,3.99909E-05,0.0003590082,11.13927,-88.41522,1368.2,-103.1847,0.45138,0,
44,-2.394098,-56.32784,53.93375,-0.1649251,0.3988609,0.1312518,1.302575E-07,0.01543812,1.322423E-07,0.01547811,3.999398E-05,0.0003590302,11.13945,-97.98914,1829.499,-103.3842,0.7567638,0,
45,-2.383436,-55.66864,53.2852,-0.1674998,0.2502155,0.1271199,1.22759E-07,0.01579715,1.179393E-07,0.01583714,3.999497E-05,0.0003590341,11.1396,3.828082,1894.547,-103.2886,0.6026425,0,
46,-2.376916,-54.73871,52.36179,-0.1742346,0.04916199,0.1242369,1.08013E-07,0.01615618,7.345295E-08,0.01619618,3.999301E-05,0.0003590255,11.13932,42.74033,1412.107,-103.3421,0.5455722,0,
