Pulse Number,Top Level (dBm),Base Level (dBm),Top/Base (dB),Droop (dB),Overshoot (dB),Ripple (dB),Rise Time (sec),Rise Edge (sec),Fall Time (sec),Fall Edge (sec),Width (sec),PRI (sec),Duty Cycle (%),Freq Mean (Hz),Freq Error RMS (Hz),Phase Mean (deg),Phase Error RMS (deg),Modulation,
1,-2.686592,-56.15928,53.47269,-0.1824193,-0.1505405,0.1099339,1.051607E-07,0,1.061889E-07,3.999578E-05,3.999578E-05,0.0003590325,11.13988,-57.28365,1647.409,-38.08463,0.5264309,0,
2,-2.656599,-58.9836,56.32701,-0.1781476,0.1045809,0.1408999,1.303731E-07,0.0003590325,1.22184E-07,0.0003990277,3.99952E-05,0.000359016,11.14023,-53.1595,1607.983,-38.38147,0.4340218,0,
3,-2.6797,-55.03288,52.35318,-0.1659153,0.4268066,0.1348684,1.356985E-07,0.0007180485,1.332982E-07,0.0007580355,3.998703E-05,0.000359023,11.13774,22.33271,1623.62,-38.24869,0.3820931,0,
4,-2.657193,-55.0545,52.3973,-0.166116,0.3841167,0.1150196,1.301895E-07,0.001077071,1.309686E-07,0.001117064,3.999288E-05,0.0003590289,11.13918,24.12937,1927.239,-38.23697,0.7377872,0,
5,-2.67138,-54.17806,51.50668,-0.164829,0.2071199,0.1150478,1.225516E-07,0.0014361,1.163384E-07,0.001476095,3.999515E-05,0.000359027,11.13987,-43.58382,1330.914,-38.05003,0.5222576,0,
6,-2.689636,-56.40584,53.7162,-0.1882467,-0.1697182,0.1378993,7.705123E-08,0.001795127,8.04474E-08,0.001835121,3.999334E-05,0.0003590329,11.13918,-69.49164,1596.667,-37.88682,0.5365048,0,
7,-2.680094,-53.69088,51.01079,-0.1668692,-0.1437384,0.1377328,1.014996E-07,0.00215416,1.072151E-07,0.002194156,3.999546E-05,0.0003590323,11.13979,51.19049,1802.547,-37.97117,0.6081335,0,
8,-2.657333,-54.84365,52.18631,-0.1777639,0.05634147,0.1500026,1.299116E-07,0.002513193,1.221267E-07,0.002553188,3.999507E-05,0.0003590164,11.14018,-1.908892,2069.328,-38.02901,0.5402322,0,
9,-2.693067,-52.93877,50.2457,-0.174444,0.4400474,0.1467739,1.341025E-07,0.002872209,1.334654E-07,0.002912196,3.998661E-05,0.0003590221,11.13764,-13.85407,2143.907,-38.07228,0.743052,0,
10,-2.66184,-53.39288,50.73104,-0.1720958,0.3523103,0.1157778,1.304606E-07,0.003231231,1.312377E-07,0.003271224,3.999285E-05,0.0003590292,11.13916,-40.40688,1636.41,-37.92501,0.5340118,0,
11,-2.673499,-54.79037,52.11687,-0.1666596,0.2487888,0.1135653,1.221933E-07,0.00359026,1.17022E-07,0.003630256,3.999531E-05,0.0003590274,11.1399,41.03207,1999.367,-38.00991,0.7811052,0,
12,-2.661164,-54.45366,51.79249,-0.1846511,-0.1913461,0.1149243,8.476182E-08,0.003949288,8.246537E-08,0.00398928,3.999268E-05,0.0003590322,11.13902,-56.21172,1602.299,-37.88159,0.5268922,0,
