Pulse Number,Top Level (dBm),Base Level (dBm),Top/Base (dB),Droop (dB),Overshoot (dB),Ripple (dB),Rise Time (sec),Rise Edge (sec),Fall Time (sec),Fall Edge (sec),Width (sec),PRI (sec),Duty Cycle (%),Freq Mean (Hz),Freq Error RMS (Hz),Phase Mean (deg),Phase Error RMS (deg),Modulation,
1,-1.434338,-57.34478,55.91044,-0.1833391,0.3290439,0.1353818,1.355864E-07,0,1.296716E-07,1.199119E-05,1.199119E-05,0.0001249969,9.593192,-360.6068,19002.03,12.32865,0.5590578,0,
2,-1.480725,-52.59383,51.1131,-0.1426079,0.3537857,0.08836271,1.217741E-07,0.0001249969,1.227561E-07,0.0001369927,1.199583E-05,0.0001250123,9.595718,633.316,18609.25,12.03779,0.3685803,0,
3,-1.47597,-54.80306,53.32709,-0.1778685,0.1363813,0.1305978,1.268755E-07,0.0002500093,1.1953E-07,0.0002620052,1.199594E-05,0.000124999,9.596831,-717.7209,13093.75,12.26523,0.3328029,0,
4,-1.473179,-54.98491,53.51173,-0.169616,0.4566258,0.1084006,1.305663E-07,0.0003750082,1.327235E-07,0.0003870019,1.199366E-05,0.0001250161,9.59369,297.4505,10957.72,11.55514,0.3378141,0,
5,-1.467914,-53.6958,52.22788,-0.1735764,-0.06515333,0.09259754,8.405931E-08,0.0005000243,7.444558E-08,0.0005120179,1.199359E-05,0.0001250158,9.59366,210.153,9445.817,12.17147,0.3365188,0,
6,-1.442144,-53.9133,52.47115,-0.1835093,0.2900616,0.1185062,1.361063E-07,0.0006250401,1.289429E-07,0.0006370311,1.1991E-05,0.0001249969,9.593038,-101.4177,10391.87,12.33005,0.5443305,0,
7,-1.480958,-56.23166,54.7507,-0.1204102,0.3169984,0.11737,1.220797E-07,0.000750037,1.204042E-07,0.0007620325,1.199548E-05,0.0001250205,9.594806,-374.4095,11861.27,11.82314,0.4821348,0,
8,-1.44882,-54.22191,52.77309,-0.1907692,-0.1728563,0.1136737,9.421756E-08,0.0008750575,1.06163E-07,0.0008870522,1.199465E-05,0.0001250097,9.594973,348.5828,19432.61,11.92205,0.3501884,0,
9,-1.474086,-53.23217,51.75808,-0.1641113,0.4894048,0.1067536,1.354413E-07,0.001000067,1.313494E-07,0.001012054,1.198681E-05,0.0001250036,9.589173,99.15216,10971.86,11.57629,0.7192069,0,
10,-1.48509,-52.36494,50.87984,-0.1447657,0.2041681,0.1195126,1.069661E-07,0.001125071,7.545594E-08,0.001137065,1.19941E-05,0.0001250183,9.593878,-591.4031,11847.27,11.90124,0.3184991,0,
