Pulse Number,Top Level (dBm),Base Level (dBm),Top/Base (dB),Droop (dB),Overshoot (dB),Ripple (dB),Rise Time (sec),Rise Edge (sec),Fall Time (sec),Fall Edge (sec),Width (sec),PRI (sec),Duty Cycle (%),Freq Mean (Hz),Freq Error RMS (Hz),Phase Mean (deg),Phase Error RMS (deg),Modulation,
1,-2.540921,-57.56288,55.02196,-0.1655965,-0.1031082,0.1002956,8.285519E-08,0,7.767875E-08,1.199305E-05,1.199305E-05,0.0001250142,9.593354,377.1255,10176.03,129.8808,0.4675751,0,
2,-2.563397,-56.64116,54.07776,-0.1477606,0.4573792,0.1236347,1.357974E-07,0.0001250142,1.284564E-07,0.000137007,1.199286E-05,0.000124998,9.594441,94.75227,11179.67,129.9105,0.3700243,0,
3,-2.567516,-53.19994,50.63243,-0.1431413,0.3753361,0.1027682,1.19991E-07,0.0002500121,1.176901E-07,0.0002620077,1.199555E-05,0.0001250202,9.594886,-217.3877,7583.863,129.9855,0.4534029,0,
4,-2.581684,-54.75418,52.17249,-0.1671205,-0.09129227,0.1116044,1.003761E-07,0.0003750324,1.036676E-07,0.0003870283,1.199594E-05,0.0001250101,9.595978,136.6486,11417.12,130.1149,0.4130626,0,
5,-2.565357,-53.04056,50.4752,-0.1572196,0.457169,0.1173332,1.348982E-07,0.0005000425,1.33073E-07,0.000512029,1.198651E-05,0.0001250036,9.588934,-149.8201,10451.45,129.9417,0.4902883,0,
6,-2.575647,-56.2252,53.64956,-0.1395495,0.1680667,0.1057877,1.054528E-07,0.0006250461,7.685147E-08,0.0006370406,1.199451E-05,0.0001250184,9.594198,47.30217,14684.75,129.8159,0.2758681,0,
7,-2.557454,-57.66606,55.10861,-0.1718271,0.1180062,0.09410147,1.276752E-07,0.0007500644,1.198847E-07,0.0007620601,1.199562E-05,0.0001249989,9.596584,-242.6774,12681.63,130.4855,0.261485,0,
8,-2.549943,-54.2949,51.74495,-0.1600602,0.4336896,0.1096674,1.301923E-07,0.0008750633,1.319189E-07,0.0008870567,1.19934E-05,0.000125016,9.59349,-81.61967,22495.38,130.1678,0.2918188,0,
9,-2.562161,-55.34755,52.78539,-0.1577485,-0.07234628,0.1169532,7.620009E-08,0.001000079,7.938192E-08,0.001012073,1.199343E-05,0.0001250152,9.593577,-107.395,7866.679,130.0099,0.4631158,0,
10,-2.544376,-55.20309,52.65871,-0.1533606,0.3825008,0.1193811,1.364318E-07,0.001125095,1.295365E-07,0.001137087,1.199232E-05,0.0001249914,9.594519,-332.4066,17038.81,129.9492,0.5335299,0,
11,-2.63665,-53.11414,50.47749,-0.1428981,0.213578,0.1162305,1.036577E-07,0.001250086,7.550994E-08,0.001262081,1.199495E-05,0.0001250185,9.594546,-145.8685,15432.09,130.0708,0.555495,0,
12,-2.560986,-55.51722,52.95623,-0.1722624,0.1118169,0.120621,1.280269E-07,0.001375104,1.191414E-07,0.001387101,1.199622E-05,0.0001249996,9.597007,-587.6527,17042.08,130.3052,0.4507791,0,
13,-2.560117,-54.98413,52.42402,-0.1387634,0.4470773,0.115252,1.301445E-07,0.001500104,1.327898E-07,0.001512097,1.199289E-05,0.0001250159,9.59309,-433.805,16756.94,129.9926,0.43795,0,
14,-2.505254,-54.8375,52.33225,-0.1544349,-0.1301963,0.1058271,8.289503E-08,0.00162512,8.302936E-08,0.001637113,1.199277E-05,0.0001250147,9.593093,308.5354,20226.39,130.2588,0.3704629,0,
15,-2.588743,-54.87815,52.28941,-0.1712627,0.4311242,0.102973,1.350952E-07,0.001750135,1.272139E-07,0.001762128,1.19933E-05,0.0001249976,9.594824,214.9693,11359.82,129.9988,0.5008685,0,
