Pulse Number,Top Level (dBm),Base Level (dBm),Top/Base (dB),Droop (dB),Overshoot (dB),Ripple (dB),Rise Time (sec),Rise Edge (sec),Fall Time (sec),Fall Edge (sec),Width (sec),PRI (sec),Duty Cycle (%),Freq Mean (Hz),Freq Error RMS (Hz),Phase Mean (deg),Phase Error RMS (deg),Modulation,
1,-2.356507,-55.31377,52.95726,-0.2118943,0.0004307318,0.1441174,1.126688E-07,0,7.324729E-08,0.0001999932,0.0001999932,0.001692139,11.81896,-2.091876,1869.098,105.0044,0.6826206,0,
2,-2.333866,-57.60626,55.27239,-0.2092731,-0.04994377,0.143042,1.289291E-07,0.001692139,1.200448E-07,0.001892134,0.0001999955,0.001692108,11.81931,-2.583059,1744.193,104.8478,0.5787291,0,
3,-2.359064,-54.67838,52.31931,-0.2084079,0.1614394,0.1493618,1.253626E-07,0.003384246,1.214306E-07,0.003584241,0.0001999949,0.00169214,11.81905,1.428408,1693.646,104.8588,0.630106,0,
4,-2.337963,-54.45664,52.11868,-0.2072575,-0.2688637,0.1515487,9.741184E-08,0.005076386,1.045813E-07,0.005276381,0.0001999944,0.001692112,11.81921,-2.411371,1769.351,105.0785,0.5711282,0,
5,-2.332022,-55.32658,52.99456,-0.2107956,0.2433245,0.1270123,1.337488E-07,0.006768499,1.326863E-07,0.00696849,0.0001999914,0.001692128,11.81893,-0.9386568,1653.765,105.0812,0.6030073,0,
6,-2.345219,-55.45877,53.11355,-0.2140937,-0.2701208,0.1540194,1.000035E-07,0.008460626,1.04497E-07,0.008660621,0.0001999947,0.00169213,11.81911,2.994304,1757.921,105.0289,0.6458713,0,
7,-2.332033,-55.6544,53.32237,-0.2070212,0.3003352,0.1243169,1.37049E-07,0.01015276,1.338651E-07,0.01035274,0.0001999855,0.001692117,11.81865,2.524642,1729.713,105.2178,0.6732563,0,
8,-2.343157,-56.22386,53.8807,-0.210556,-0.2377151,0.1416126,9.821276E-08,0.01184487,7.509455E-08,0.01204487,0.0001999924,0.001692135,11.81894,-2.215549,1759.104,104.9459,0.6850261,0,
9,-2.331485,-54.67261,52.34112,-0.2086265,0.19507,0.1395014,1.366502E-07,0.01353701,1.282828E-07,0.013737,0.0001999909,0.001692111,11.81902,-0.8591076,1477.972,104.9218,0.4909884,0,
10,-2.342681,-54.44144,52.09876,-0.2059696,-0.06044805,0.1433586,1.147754E-07,0.01522912,7.30765E-08,0.01542911,0.0001999929,0.001692129,11.81901,1.936959,1701.339,104.9856,0.610103,0,
