Pulse Number,Top Level (dBm),Base Level (dBm),Top/Base (dB),Droop (dB),Overshoot (dB),Ripple (dB),Rise Time (sec),Rise Edge (sec),Fall Time (sec),Fall Edge (sec),Width (sec),PRI (sec),Duty Cycle (%),Freq Mean (Hz),Freq Error RMS (Hz),Phase Mean (deg),Phase Error RMS (deg),Modulation,
1,-2.734275,-56.11184,53.37756,-0.2127814,0.1644352,0.1708913,1.250297E-07,0,1.207184E-07,0.0001999945,0.0001999945,0.001692132,11.81909,0.9920098,1738.412,160.7905,0.5961468,0,
2,-2.726668,-55.07627,52.3496,-0.2089763,-0.08939593,0.1806003,1.294352E-07,0.001692132,1.196142E-07,0.001892127,0.0001999953,0.00169212,11.81921,-3.306528,1723.086,160.7837,0.5972795,0,
3,-2.752,-55.21296,52.46096,-0.2077677,0.2800766,0.1462379,1.333549E-07,0.003384252,1.318981E-07,0.003584244,0.0001999915,0.001692128,11.81894,-4.793741,1543.28,160.6006,0.6003359,0,
4,-2.736861,-54.89159,52.15473,-0.2153471,-0.3046209,0.1511997,1.001205E-07,0.00507638,1.053434E-07,0.005276375,0.0001999947,0.001692111,11.81924,-5.761594,1789.436,160.787,0.6206885,0,
5,-2.749753,-55.78307,53.03332,-0.2062163,0.2738353,0.1477508,1.330386E-07,0.006768491,1.313724E-07,0.006968484,0.0001999925,0.001692136,11.81894,6.746721,1640.313,160.6162,0.6360958,0,
6,-2.719839,-56.09976,53.37992,-0.2121673,-0.2467018,0.1495069,9.630134E-08,0.008460627,8.063329E-08,0.008660619,0.0001999921,0.001692123,11.81901,-0.6810154,1675.434,160.7026,0.5393605,0,
7,-2.727576,-55.00687,52.2793,-0.2113528,0.2615502,0.1766056,1.368447E-07,0.01015275,1.33331E-07,0.01035273,0.0001999851,0.001692124,11.81859,-8.492199,1734.573,160.7952,0.6055857,0,
8,-2.730412,-54.84366,52.11325,-0.2106664,-0.03043354,0.1401391,1.137626E-07,0.01184487,7.350943E-08,0.01204487,0.0001999929,0.001692129,11.81901,1.132694,1717.709,160.8122,0.6163496,0,
9,-2.737858,-54.18918,51.45132,-0.2174489,0.1625299,0.1731768,1.365216E-07,0.013537,1.286752E-07,0.01373699,0.0001999903,0.001692111,11.81898,-0.5263254,1639.17,160.9359,0.512868,0,
10,-2.738034,-54.86337,52.12533,-0.2146263,-0.05184352,0.1532748,1.135797E-07,0.01522911,7.339952E-08,0.01542911,0.0001999932,0.001692138,11.81896,2.109641,1672.934,160.9681,0.652731,0,
11,-2.730734,-55.22251,52.49178,-0.2105639,-0.02740673,0.1593756,1.294212E-07,0.01692125,1.201763E-07,0.01712125,0.000199995,0.001692108,11.81928,-1.498299,1624.982,161.3059,0.6274837,0,
12,-2.724938,-55.51784,52.7929,-0.2100618,0.1242114,0.1570559,1.263839E-07,0.01861336,1.195895E-07,0.01881335,0.0001999948,0.00169214,11.81904,0.6370202,1689.371,161.279,0.5565764,0,
13,-2.753137,-54.83046,52.07732,-0.2105083,-0.2788835,0.1563917,9.686639E-08,0.0203055,1.055198E-07,0.02050549,0.0001999944,0.001692112,11.81922,-2.978562,1591.623,161.0327,0.5422771,0,
14,-2.714745,-54.80766,52.09291,-0.2144437,0.2920242,0.1602564,1.325737E-07,0.02199761,1.323179E-07,0.0221976,0.0001999914,0.001692128,11.81893,1.12423,1759.154,160.9972,0.6125765,0,
15,-2.737916,-54.31884,51.58092,-0.2137511,-0.3139123,0.1575681,1.030642E-07,0.02368974,1.055721E-07,0.02388973,0.0001999947,0.00169213,11.81911,3.689759,1591.027,160.989,0.5879067,0,
16,-2.732458,-54.1813,51.44884,-0.2122192,0.3246951,0.1484208,1.363836E-07,0.02538187,1.326446E-07,0.02558186,0.0001999855,0.001692117,11.81865,-0.3348939,1829.3,161.0624,0.6108541,0,
17,-2.714554,-55.05328,52.33873,-0.2132599,-0.2562594,0.1709878,9.611352E-08,0.02707399,7.573081E-08,0.02727398,0.0001999926,0.001692135,11.81895,-0.3706577,1559.817,160.9862,0.6270371,0,
18,-2.714733,-56.12202,53.40729,-0.2069948,0.1946428,0.1560331,1.37246E-07,0.02876612,1.287234E-07,0.02896611,0.0001999906,0.001692112,11.81899,-3.482612,1633.09,160.6819,0.5878066,0,
19,-2.732567,-55.30884,52.57627,-0.2089503,-0.03505189,0.1489767,1.135915E-07,0.03045823,7.30796E-08,0.03065823,0.0001999925,0.001692128,11.81899,-1.654812,1653.544,160.6689,0.5680549,0,
20,-2.751142,-55.04712,52.29597,-0.2085798,0.2144246,0.1615755,1.366361E-07,0.03215036,1.281099E-07,0.03235035,0.000199991,0.001692118,11.81898,-1.14268,1543.217,160.7615,0.5148518,0,
21,-2.72931,-55.11233,52.38302,-0.2140508,0.1601425,0.1658337,1.257224E-07,0.03384248,1.199416E-07,0.03404247,0.0001999944,0.001692132,11.81908,-4.484759,1523.337,160.6544,0.6103898,0,
22,-2.737973,-55.6323,52.89433,-0.2139091,-0.03331797,0.1534072,1.292015E-07,0.03553461,1.196731E-07,0.03573461,0.0001999954,0.00169212,11.81922,-5.404589,1656.62,160.6689,0.6177274,0,
23,-2.726405,-55.76485,53.03844,-0.2158871,0.2275774,0.1542907,1.343567E-07,0.03722673,1.324428E-07,0.03742673,0.0001999921,0.001692128,11.81897,-2.725024,1644.617,160.7223,0.6574585,0,
24,-2.739171,-54.44585,51.70668,-0.2046285,-0.2455781,0.1630382,1.020227E-07,0.03891886,1.060295E-07,0.03911885,0.0001999946,0.00169213,11.8191,4.087496,1627.252,160.7753,0.5706366,0,
25,-2.716793,-54.60349,51.8867,-0.2110081,0.3003712,0.1471238,1.364079E-07,0.04061099,1.340106E-07,0.04081098,0.0001999858,0.001692117,11.81867,0.3787018,1634.739,160.7684,0.5964643,0,
