Pulse Number,Top Level (dBm),Base Level (dBm),Top/Base (dB),Droop (dB),Overshoot (dB),Ripple (dB),Rise Time (sec),Rise Edge (sec),Fall Time (sec),Fall Edge (sec),Width (sec),PRI (sec),Duty Cycle (%),Freq Mean (Hz),Freq Error RMS (Hz),Phase Mean (deg),Phase Error RMS (deg),Modulation,
1,-2.938395,-56.32774,53.38935,-0.2105582,-0.1068019,0.1546759,1.148052E-07,0,7.328381E-08,0.0001999927,0.0001999927,0.001692138,11.81894,1.123309,1729.864,142.1937,0.6369864,0,
2,-2.945354,-54.47356,51.52821,-0.2146959,-0.01642775,0.1538295,1.30753E-07,0.001692138,1.215121E-07,0.001892132,0.0001999948,0.001692108,11.81927,1.061757,1773.468,142.1807,0.5470375,0,
3,-2.955735,-54.47248,51.51675,-0.2129672,0.1345004,0.1522691,1.242732E-07,0.003384246,1.17775E-07,0.00358424,0.0001999945,0.00169214,11.81903,-0.1796162,1694.761,142.3419,0.5846974,0,
4,-2.962514,-53.8252,50.86268,-0.2131591,-0.2979714,0.1760065,1.042233E-07,0.005076386,1.064077E-07,0.00527638,0.0001999945,0.001692111,11.81923,1.484765,1648.541,142.2065,0.5833401,0,
5,-2.954373,-53.69613,50.74176,-0.2088072,0.2345142,0.1710779,1.326323E-07,0.006768497,1.31229E-07,0.006968489,0.0001999923,0.001692136,11.81893,3.699726,1634.087,142.4004,0.5503188,0,
6,-2.959575,-58.57676,55.61718,-0.2084162,-0.2992869,0.1660076,9.028307E-08,0.008460633,7.973804E-08,0.008660625,0.0001999926,0.001692122,11.81904,0.3897934,1756.709,142.683,0.6502113,0,
7,-2.963273,-56.27908,53.31581,-0.21717,0.2834837,0.124241,1.368118E-07,0.01015275,1.32097E-07,0.01035274,0.0001999862,0.001692125,11.81864,-1.41508,1654.182,142.7963,0.6549915,0,
8,-2.93898,-54.62104,51.68206,-0.2159731,-0.07326827,0.1426457,1.134482E-07,0.01184488,7.328222E-08,0.01204487,0.0001999925,0.001692128,11.81899,1.059246,1677,142.7273,0.6359506,0,
9,-2.956625,-56.82232,53.8657,-0.2127798,0.2274211,0.1677772,1.373205E-07,0.01353701,1.299987E-07,0.013737,0.0001999904,0.001692112,11.81898,-4.692752,1745.799,142.6292,0.6017836,0,
10,-2.951685,-56.43838,53.48669,-0.2082527,-0.09198239,0.139362,1.137336E-07,0.01522912,7.372851E-08,0.01542911,0.0001999925,0.001692138,11.81893,-3.323221,1708.748,142.6184,0.6245885,0,
11,-2.949546,-54.95994,52.01039,-0.2096691,-0.05153311,0.1401732,1.296507E-07,0.01692126,1.207536E-07,0.01712125,0.0001999949,0.001692108,11.81928,-5.8674,1765.392,142.6102,0.6033245,0,
12,-2.969377,-54.48756,51.51818,-0.211271,0.1355046,0.1489491,1.247048E-07,0.01861336,1.17691E-07,0.01881336,0.0001999948,0.00169214,11.81904,-1.423056,1693.407,142.4578,0.5327417,0,
13,-2.949995,-55.03374,52.08375,-0.2115643,-0.3101198,0.157283,1.054839E-07,0.02030551,1.069369E-07,0.0205055,0.0001999948,0.001692112,11.81925,-4.52659,1628.958,142.4299,0.6117528,0,
14,-2.951489,-57.03582,54.08433,-0.2127481,0.2794068,0.1553333,1.329568E-07,0.02199762,1.310748E-07,0.02219761,0.0001999919,0.001692136,11.8189,0.235277,1791.594,142.6419,0.6937679,0,
15,-2.937703,-54.8758,51.9381,-0.2118521,-0.3149569,0.1450679,9.565922E-08,0.02368975,8.317815E-08,0.02388974,0.0001999924,0.001692122,11.81903,-0.4310638,1573.788,142.5707,0.5834616,0,
16,-2.938447,-54.31852,51.38007,-0.2144516,0.2718204,0.1410603,1.369959E-07,0.02538187,1.333357E-07,0.02558186,0.0001999858,0.001692125,11.81862,-7.60352,1645.32,142.629,0.5407625,0,
17,-2.973115,-55.92708,52.95397,-0.2108946,-0.02485292,0.1596212,1.112763E-07,0.027074,7.282136E-08,0.02727399,0.0001999931,0.001692128,11.81903,4.014175,1756.358,142.4355,0.5732212,0,
18,-2.939836,-55.72599,52.78615,-0.215138,0.21557,0.173428,1.364753E-07,0.02876613,1.299821E-07,0.02896612,0.0001999893,0.001692117,11.81888,0.05275064,1602.925,142.3815,0.5470062,0,
19,-2.94449,-54.92005,51.97556,-0.213233,0.1101424,0.1340718,1.250749E-07,0.03045825,1.193695E-07,0.03065824,0.0001999947,0.001692132,11.8191,-6.603642,1793.465,142.6241,0.6186445,0,
20,-2.949447,-55.85718,52.90773,-0.2126677,-0.02942207,0.1480061,1.300608E-07,0.03215038,1.208141E-07,0.03235037,0.0001999948,0.00169212,11.81919,-1.87445,1678.437,142.475,0.5867661,0,
21,-2.959653,-55.96541,53.00576,-0.2094095,0.2100837,0.1602085,1.333527E-07,0.0338425,1.31455E-07,0.03404249,0.0001999923,0.001692129,11.81898,-4.492309,1773.636,142.7316,0.646582,0,
22,-2.969579,-53.8008,50.83122,-0.2122178,-0.298907,0.1600533,1.036261E-07,0.03553462,1.07741E-07,0.03573462,0.0001999943,0.001692111,11.81922,0.336974,1740.614,142.7062,0.5933643,0,
23,-2.981398,-54.78141,51.80001,-0.2164268,0.2769038,0.164157,1.324862E-07,0.03722674,1.313584E-07,0.03742673,0.0001999925,0.001692136,11.81894,0.5927453,1670.204,142.6053,0.6201724,0,
24,-2.971687,-55.70275,52.73106,-0.2094285,-0.2597239,0.15514,9.027455E-08,0.03891887,8.04521E-08,0.03911886,0.0001999926,0.001692122,11.81905,0.6763775,1722.285,142.2901,0.6756128,0,
25,-2.967536,-55.78751,52.81997,-0.209492,0.3017094,0.1528829,1.357838E-07,0.040611,1.334627E-07,0.04081098,0.0001999861,0.001692126,11.81863,0.9065611,1736.76,142.4724,0.6540639,0,
26,-2.965795,-53.36868,50.40288,-0.2065992,0.002318038,0.1552414,1.110701E-07,0.04230312,7.295576E-08,0.04250311,0.0001999927,0.001692128,11.81901,-1.835123,1604.982,142.4256,0.6141856,0,
27,-2.957966,-56.35061,53.39265,-0.2105541,0.2420497,0.1522166,1.384147E-07,0.04399525,1.295337E-07,0.04419524,0.0001999908,0.001692118,11.81896,0.5045981,1618.601,142.5893,0.5540579,0,
28,-2.94778,-54.86728,51.91949,-0.2137396,0.1047067,0.1508717,1.253709E-07,0.04568737,1.154017E-07,0.04588736,0.0001999945,0.001692132,11.81909,-0.7155594,1752.452,142.6956,0.6582363,0,
29,-2.942494,-54.94084,51.99834,-0.2159729,-0.02519975,0.1596895,1.305152E-07,0.0473795,1.212577E-07,0.04757949,0.0001999952,0.001692119,11.81921,-0.1281296,1632.09,142.6881,0.5303617,0,
30,-2.965203,-54.54326,51.57806,-0.2138104,0.2296308,0.1665707,1.332888E-07,0.04907162,1.309503E-07,0.04927161,0.0001999925,0.001692129,11.81898,-0.3596874,1572.994,142.6411,0.6438429,0,
31,-2.953983,-54.65463,51.70065,-0.2096314,-0.2676741,0.1532848,1.035044E-07,0.05076374,1.071828E-07,0.05096374,0.0001999947,0.001692129,11.81912,-1.635343,1737.695,142.5948,0.6562154,0,
32,-2.946013,-54.69112,51.7451,-0.2093108,0.2815864,0.1408553,1.361784E-07,0.05245588,1.324106E-07,0.05265586,0.0001999859,0.001692119,11.81867,-0.1029927,1584.599,142.3688,0.5471339,0,
33,-2.957598,-55.3309,52.3733,-0.2124372,-0.2783104,0.1466168,9.618594E-08,0.05414799,8.396316E-08,0.05434798,0.0001999919,0.001692134,11.81891,-3.721301,1620.635,142.5047,0.6278458,0,
34,-2.944327,-54.90703,51.9627,-0.2095001,0.2199566,0.1611011,1.36622E-07,0.05584013,1.299913E-07,0.05604012,0.0001999905,0.001692113,11.81898,-4.867899,1812.139,142.5745,0.6647547,0,
