Pulse Number,Top Level (dBm),Base Level (dBm),Top/Base (dB),Droop (dB),Overshoot (dB),Ripple (dB),Rise Time (sec),Rise Edge (sec),Fall Time (sec),Fall Edge (sec),Width (sec),PRI (sec),Duty Cycle (%),Freq Mean (Hz),Freq Error RMS (Hz),Phase Mean (deg),Phase Error RMS (deg),Modulation,
1,-3.426396,-53.10201,49.67561,-0.1589129,0.3758379,0.09963582,1.351728E-07,0,1.287743E-07,1.19914E-05,1.19914E-05,0.0001249977,9.593294,-153.2198,5873.667,-81.32373,0.4908271,0,
2,-3.444126,-54.99382,51.5497,-0.122756,0.3339325,0.1107263,1.207475E-07,0.0001249977,1.182164E-07,0.0001369935,1.199579E-05,0.00012502,9.595091,-656.9075,8460.386,-81.59612,0.5404622,0,
3,-3.43967,-55.11472,51.67505,-0.1547725,-0.08621778,0.1027247,1.00088E-07,0.0002500178,1.065387E-07,0.0002620133,1.19955E-05,0.0001250089,9.595715,-63.48547,12419.77,-81.47463,0.4228585,0,
4,-3.432487,-52.21482,48.78234,-0.1543329,0.4832211,0.1563328,1.341252E-07,0.0003750267,1.333706E-07,0.000387013,1.198635E-05,0.0001250054,9.58866,424.8227,16176.82,-81.31716,0.5623676,0,
5,-3.412844,-56.42786,53.01501,-0.1227424,0.129235,0.1196733,1.056827E-07,0.0005000321,7.386524E-08,0.0005120255,1.199337E-05,0.0001250084,9.59405,38.02551,6669.773,-81.70276,0.7886796,0,
6,-3.429285,-52.6525,49.22321,-0.1550915,0.3992169,0.1218495,1.359162E-07,0.0006250405,1.295085E-07,0.0006370319,1.199138E-05,0.0001249976,9.593289,-0.765251,20836.11,-81.66341,0.3736092,0,
7,-3.397419,-54.62183,51.22441,-0.1238658,0.3146799,0.1235225,1.215854E-07,0.0007500381,1.16741E-07,0.0007620333,1.199528E-05,0.0001250197,9.594712,417.7415,14866.44,-81.5284,0.5281215,0,
8,-3.416701,-54.74941,51.33271,-0.1609154,-0.1143363,0.08013476,1.01751E-07,0.0008750578,1.069207E-07,0.0008870531,1.199527E-05,0.0001250089,9.595534,524.7054,17648.34,-81.90198,0.497635,0,
9,-3.441744,-53.95472,50.51298,-0.1436229,0.5136986,0.1170198,1.347772E-07,0.001000067,1.334761E-07,0.001012054,1.198722E-05,0.0001250045,9.58943,-527.6004,24037.35,-82.12958,0.3995759,0,
10,-3.448885,-57.39241,53.94353,-0.127888,0.1419031,0.1359569,1.04252E-07,0.001125071,7.283E-08,0.001137066,1.199486E-05,0.0001250183,9.594486,-132.6962,8729.771,-81.83749,0.375201,0,
11,-3.450822,-54.51049,51.05967,-0.1621404,0.2095693,0.1134821,1.288514E-07,0.001250089,1.202425E-07,0.001262086,1.199659E-05,0.000124999,9.597351,151.8602,13840.47,-82.00662,0.4713028,0,
12,-3.42202,-58.49912,55.0771,-0.1469641,0.4412895,0.09609102,1.304767E-07,0.001375088,1.307997E-07,0.001387082,1.199365E-05,0.0001250169,9.593625,345.0146,8812.144,-81.63763,0.2760599,0,
13,-3.437181,-54.09372,50.65654,-0.1270013,-0.03342035,0.1223589,7.473249E-08,0.001500105,7.924319E-08,0.001512098,1.19931E-05,0.0001250145,9.593366,-56.61118,13604.29,-81.75253,0.4616185,0,
14,-3.448923,-57.60074,54.15181,-0.1528955,0.4295003,0.1301235,1.346842E-07,0.00162512,1.285215E-07,0.001637111,1.199131E-05,0.0001249974,9.593252,-425.8171,17891.86,-81.06413,0.6772414,0,
15,-3.464459,-58.8781,55.41364,-0.1368103,0.4036501,0.1132879,1.192799E-07,0.001750117,1.193422E-07,0.001762114,1.199671E-05,0.0001250207,9.595777,-259.2651,14460.1,-81.42092,0.5274653,0,
16,-3.4379,-53.93383,50.49593,-0.1618626,-0.0595144,0.1211608,1.014909E-07,0.001875138,1.072685E-07,0.001887133,1.199531E-05,0.0001250087,9.595582,-462.9873,21435.4,-81.90179,0.5383708,0,
17,-3.422943,-59.70499,56.28205,-0.1393912,0.5312397,0.1138311,1.343278E-07,0.002000147,1.333438E-07,0.002012134,1.198713E-05,0.0001249988,9.589793,-36.34988,22038.6,-81.87215,0.2502563,0,
18,-3.385225,-54.14265,50.75743,-0.1555336,-0.1135107,0.1274115,7.827127E-08,0.002125145,8.209192E-08,0.002137138,1.199281E-05,0.0001250145,9.593138,108.5151,10874.99,-81.93622,0.4469179,0,
19,-3.41077,-54.39646,50.98569,-0.1610627,0.37711,0.1255217,1.363177E-07,0.00225016,1.298523E-07,0.002262152,1.199166E-05,0.0001249974,9.593526,-193.6975,15400.54,-81.7366,0.6077383,0,
20,-3.432103,-57.44915,54.01704,-0.1049907,0.3601477,0.108644,1.197195E-07,0.002375157,1.188065E-07,0.002387154,1.199623E-05,0.0001250203,9.595424,96.75968,31831.36,-81.18323,0.2592856,0,
21,-3.435874,-55.46559,52.02971,-0.1501396,-0.1102786,0.1375096,1.02349E-07,0.002500178,1.058468E-07,0.002512173,1.199577E-05,0.0001250094,9.595901,-206.3018,11692.48,-81.96029,0.4228103,0,
22,-3.418309,-53.04946,49.63115,-0.1460958,0.4915587,0.10177,1.350532E-07,0.002625187,1.334052E-07,0.002637173,1.19864E-05,0.0001250047,9.588759,13.38754,15171.75,-82.13633,0.451273,0,
23,-3.426009,-56.40403,52.97802,-0.1447759,0.1233774,0.1019222,1.053628E-07,0.002750192,7.303648E-08,0.002762186,1.199453E-05,0.0001250181,9.594237,-181.1796,14154.04,-81.34735,0.3569717,0,
24,-3.428093,-57.84406,54.41596,-0.1537561,0.1805141,0.1258476,1.264444E-07,0.00287521,1.209609E-07,0.002887206,1.19963E-05,0.0001249987,9.597142,430.5239,9823.271,-82.05579,0.7636885,0,
