Pulse Number,Top Level (dBm),Base Level (dBm),Top/Base (dB),Droop (dB),Overshoot (dB),Ripple (dB),Rise Time (sec),Rise Edge (sec),Fall Time (sec),Fall Edge (sec),Width (sec),PRI (sec),Duty Cycle (%),Freq Mean (Hz),Freq Error RMS (Hz),Phase Mean (deg),Phase Error RMS (deg),Modulation,
1,-1.776185,-56.80516,55.02898,-0.1574644,0.1324764,0.09860098,1.07471E-07,0,7.294651E-08,1.199399E-05,1.199399E-05,0.0001250179,9.593822,643.804,11211.21,175.3074,0.3446347,0,
2,-1.767925,-52.29013,50.5222,-0.1832608,0.1877003,0.1095321,1.266309E-07,0.0001250179,1.207148E-07,0.000137014,1.19961E-05,0.000125,9.596885,-355.7554,7578.276,175.2733,0.5428658,0,
3,-1.788892,-53.2447,51.45581,-0.1523746,0.4699292,0.08011849,1.291598E-07,0.0002500178,1.329722E-07,0.0002620108,1.199299E-05,0.0001250159,9.593176,141.5719,12232.5,175.4221,0.4630667,0,
4,-1.771293,-53.6382,51.86691,-0.1487141,-0.05864129,0.09275567,7.991166E-08,0.0003750337,7.472288E-08,0.000387027,1.199334E-05,0.0001250145,9.593556,-27.75895,18460.54,175.2752,0.3494605,0,
5,-1.782202,-57.19305,55.41084,-0.1637973,0.4152928,0.1102342,1.344456E-07,0.0005000482,1.282609E-07,0.0005120407,1.199252E-05,0.0001249922,9.594612,-4.400608,15392.2,174.7101,0.7611818,0,
6,-1.749929,-53.59127,51.84135,-0.1534996,0.161226,0.1025821,1.075525E-07,0.0006250404,7.319758E-08,0.0006370342,1.199375E-05,0.0001250175,9.593655,-225.95,5922.158,175.1015,0.3330637,0,
7,-1.788078,-56.87785,55.08977,-0.1836513,0.1649523,0.09035743,1.292028E-07,0.000750058,1.20019E-07,0.0007620542,1.199628E-05,0.0001249996,9.597054,-46.35826,15136.04,175.0354,0.4277866,0,
8,-1.754265,-56.50023,54.74596,-0.1376249,0.4507115,0.1051338,1.305451E-07,0.0008750576,1.333249E-07,0.0008870508,1.199315E-05,0.0001250159,9.593299,-133.5529,23655.13,175.3725,1.010736,0,
9,-1.790304,-55.57243,53.78213,-0.1437454,-0.07109241,0.09718671,7.816099E-08,0.001000074,7.489952E-08,0.001012067,1.19934E-05,0.0001250155,9.593533,342.9189,26600.15,175.7547,0.4615209,0,
10,-1.762308,-53.48527,51.72297,-0.1851254,0.3606315,0.1123869,1.352293E-07,0.001125089,1.285625E-07,0.00113708,1.199148E-05,0.0001249973,9.593395,-238.5752,21905.02,174.8428,0.3055298,0,
11,-1.784776,-55.24976,53.46498,-0.1361114,0.3936425,0.0899898,1.206867E-07,0.001250086,1.198418E-07,0.001262082,1.199569E-05,0.00012502,9.59502,-721.3977,10223.25,175.0528,0.4838893,0,
12,-1.746415,-58.01268,56.26627,-0.1894908,-0.1407439,0.1146672,9.942485E-08,0.001375106,1.055688E-07,0.001387102,1.199529E-05,0.0001250093,9.595523,297.0817,18427.91,174.7398,0.4144594,0,
13,-1.787183,-53.16448,51.3773,-0.1705019,0.4910332,0.1094013,1.347696E-07,0.001500116,1.339448E-07,0.001512102,1.198643E-05,0.0001250044,9.588812,-175.8091,19856.21,174.9509,0.4486007,0,
14,-1.791323,-54.44917,52.65784,-0.1394643,0.1767183,0.1208723,1.054601E-07,0.00162512,7.401042E-08,0.001637114,1.19944E-05,0.000125018,9.594138,291.266,16185.35,174.9222,0.4303737,0,
15,-1.791522,-56.30726,54.51574,-0.179315,0.153442,0.1262681,1.274438E-07,0.001750138,1.190899E-07,0.001762134,1.199631E-05,0.0001249996,9.597075,342.2271,20879.38,175.2827,0.3128848,0,
16,-1.748435,-55.50705,53.75861,-0.1486349,0.4316179,0.1326319,1.305116E-07,0.001875138,1.323501E-07,0.00188713,1.199273E-05,0.000125016,9.592955,27.21073,10886.7,175.2171,0.79637,0,
17,-1.786695,-53.95039,52.1637,-0.1622318,-0.06134376,0.1033294,8.170005E-08,0.002000154,7.3744E-08,0.002012147,1.199337E-05,0.0001250149,9.593554,-257.9183,13632.98,175.4915,0.5705649,0,
18,-1.796487,-52.29057,50.49408,-0.1603384,0.4260643,0.1064177,1.352743E-07,0.002125168,1.289761E-07,0.00213716,1.199164E-05,0.0001249917,9.593951,-2.234739,9386.604,175.407,0.5599376,0,
